   BENCHMARK INFORMATION
benchmark definition:    comparison_trees.xml
name:                    comparison_trees
run sets:                SMPMC.Benchmarks, PAYNT-CEGIS.Benchmarks, SMT(LRA).Benchmarks
date:                    Tue, 2025-07-29 08:15:29 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC.Benchmarks
Run set 1 of 3 with options '-m molehill --ce none --constraint tree' and propertyfile 'None'

inputfile                                        status                       cpu time   wall time        host
--------------------------------------------------------------------------------------------------------------
benchmark-q2-tree-sat_drone-4-1_1.yml            false                            0.83        1.63        None
benchmark-q2-tree-sat_drone-4-1_11.yml           TIMEOUT                       1801.98     1803.03        None
benchmark-q2-tree-sat_drone-4-1_13.yml           TIMEOUT                       1801.68     1802.77        None
benchmark-q2-tree-sat_drone-4-1_15.yml           TIMEOUT                       1801.12     1803.29        None
benchmark-q2-tree-sat_drone-4-1_3.yml            false                           14.74       15.57        None
benchmark-q2-tree-sat_drone-4-1_5.yml            false                          472.60      473.46        None
benchmark-q2-tree-sat_drone-4-1_7.yml            TIMEOUT                       1801.24     1802.21        None
benchmark-q2-tree-sat_drone-4-1_9.yml            TIMEOUT                       1801.77     1802.72        None
benchmark-q2-tree-sat_drone-4-2_1.yml            false                            1.00        1.81        None
benchmark-q2-tree-sat_drone-4-2_11.yml           TIMEOUT                       1802.01     1802.93        None
benchmark-q2-tree-sat_drone-4-2_13.yml           TIMEOUT                       1801.96     1802.95        None
benchmark-q2-tree-sat_drone-4-2_15.yml           TIMEOUT                       1800.86     1803.48        None
benchmark-q2-tree-sat_drone-4-2_3.yml            false                          620.62      621.41        None
benchmark-q2-tree-sat_drone-4-2_5.yml            TIMEOUT                       1801.89     1803.09        None
benchmark-q2-tree-sat_drone-4-2_7.yml            TIMEOUT                       1801.96     1802.94        None
benchmark-q2-tree-sat_drone-4-2_9.yml            TIMEOUT                       1801.55     1802.72        None
benchmark-q2-tree-sat_drone-8-2_1.yml            false                            2.86        3.55        None
benchmark-q2-tree-sat_drone-8-2_11.yml           TIMEOUT                       1800.66     1804.05        None
benchmark-q2-tree-sat_drone-8-2_13.yml           TIMEOUT                       1801.62     1802.49        None
benchmark-q2-tree-sat_drone-8-2_15.yml           TIMEOUT                       1801.79     1802.58        None
benchmark-q2-tree-sat_drone-8-2_3.yml            TIMEOUT                       1801.21     1802.04        None
benchmark-q2-tree-sat_drone-8-2_5.yml            TIMEOUT                       1801.28     1802.22        None
benchmark-q2-tree-sat_drone-8-2_7.yml            TIMEOUT                       1801.29     1802.15        None
benchmark-q2-tree-sat_drone-8-2_9.yml            TIMEOUT                       1801.41     1802.29        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_1.yml     true                             0.53        1.28        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_11.yml    true                             0.62        1.37        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_13.yml    true                             0.60        0.95        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_15.yml    true                             0.72        1.02        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_3.yml     true                             0.49        0.81        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_5.yml     true                             0.64        1.03        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_7.yml     true                             0.53        0.82        None
benchmark-q2-tree-sat_grid-avoid-4-0.1_9.yml     true                             0.66        1.00        None
benchmark-q2-tree-sat_maze-alex_1.yml            false                            0.45        0.68        None
benchmark-q2-tree-sat_maze-alex_11.yml           true                             1.48        1.84        None
benchmark-q2-tree-sat_maze-alex_13.yml           true                             1.31        1.62        None
benchmark-q2-tree-sat_maze-alex_15.yml           true                             1.78        2.11        None
benchmark-q2-tree-sat_maze-alex_3.yml            false                            0.45        0.64        None
benchmark-q2-tree-sat_maze-alex_5.yml            false                            0.86        1.06        None
benchmark-q2-tree-sat_maze-alex_7.yml            true                             1.05        1.36        None
