tool	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_1.yml	TIMEOUT	1800.794679	1801.5437914086506	1124.605952		false	7.101764	7.8198173847049475	878.166016	5
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_11.yml	TIMEOUT	1800.800413	1801.5354608846828	1194.311680		TIMEOUT	1802.53748	1803.392139447853	4205.658112	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_13.yml	TIMEOUT	1800.682701	1800.9494112255052	1204.125696		TIMEOUT	1801.558817	1801.9188793562353	4910.419968	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_15.yml	TIMEOUT	1800.690373	1800.89162724372	1288.323072		TIMEOUT	1801.932369	1802.3810529541224	4473.991168	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_3.yml	TIMEOUT	1800.684048	1800.900423143059	1122.115584		false	551.836755	552.0640023890883	1834.344448	17296
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_5.yml	TIMEOUT	1800.682346	1800.9183014547452	1147.662336		TIMEOUT	1801.520024	1801.857110934332	4295.290880	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_7.yml	TIMEOUT	1800.684403	1800.941157573834	1151.422464		TIMEOUT	1801.463558	1801.89670764748	4519.419904	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_9.yml	TIMEOUT	1800.686834	1800.9629674740136	1195.696128		TIMEOUT	1800.97858	1801.364341372624	4855.808000	
benchmark-general-sat_mem_1_dpm-switch-q10-big_1.yml	TIMEOUT	1800.679034	1800.9249926721677	987.041792		false	8.927139	9.123878560960293	601.759744	5
benchmark-general-sat_mem_1_dpm-switch-q10-big_11.yml	TIMEOUT	1800.672571	1800.9487958112732	997.916672		TIMEOUT	1801.851875	1802.2560310875997	4841.340928	
benchmark-general-sat_mem_1_dpm-switch-q10-big_13.yml	TIMEOUT	1800.610849	1800.9590610386804	1089.036288		TIMEOUT	1800.792367	1801.4254822498187	4525.412352	
benchmark-general-sat_mem_1_dpm-switch-q10-big_15.yml	TIMEOUT	1800.672999	1801.0029644099995	1070.682112		TIMEOUT	1801.629037	1802.4384243190289	5279.744000	
benchmark-general-sat_mem_1_dpm-switch-q10-big_3.yml	TIMEOUT	1800.676918	1801.0565004376695	990.773248		false	53.609723	54.36682045646012	764.362752	920
benchmark-general-sat_mem_1_dpm-switch-q10-big_5.yml	TIMEOUT	1800.667381	1800.9671799959615	1018.310656		TIMEOUT	1800.693124	1801.92071502842	3326.570496	
benchmark-general-sat_mem_1_dpm-switch-q10-big_7.yml	TIMEOUT	1800.674645	1801.1545208273456	1012.535296		TIMEOUT	1801.180456	1802.0848830156028	4990.779392	
benchmark-general-sat_mem_1_dpm-switch-q10-big_9.yml	TIMEOUT	1800.687902	1801.1617543641478	1020.506112		TIMEOUT	1800.992386	1801.911089623347	3995.275264	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml	false	26.615216	27.023774788714945	1067.601920		false	3.736661	4.591776190325618	173.563904	6
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_11.yml	TIMEOUT	1800.693996	1801.170818160288	1226.973184		true	47.674275	48.56946911942214	271.253504	9846
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_13.yml	TIMEOUT	1800.682439	1801.2041471982375	1236.348928		true	37.122251	37.99716089293361	269.983744	3701
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_15.yml	TIMEOUT	1800.693909	1801.192151366733	1260.642304		true	76.84711	77.95467400737107	319.401984	11051
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_3.yml	TIMEOUT	1800.887225	1801.3008354501799	4162.277376		true	5.526298	6.665921377018094	204.840960	537
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_5.yml	TIMEOUT	1800.728291	1801.1568816648796	1225.076736		true	16.466697	17.805326738394797	219.021312	2285
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_7.yml	TIMEOUT	1800.721364	1801.142227818258	1201.446912		true	150.425831	151.5137810492888	691.228672	73205
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_9.yml	TIMEOUT	1800.720951	1801.1138063436374	1199.034368		true	56.609318	57.872532380744815	316.628992	16504
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_1.yml	false	21.125714	21.544921435415745	994.418688		false	3.633632	4.583483632653952	172.314624	6
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_11.yml	TIMEOUT	1800.727966	1801.1094479104504	1117.925376		true	51.221879	52.41676460020244	290.209792	13713
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_13.yml	TIMEOUT	1800.709638	1801.1192739326507	1137.995776		true	50.733154	51.856504740193486	285.315072	9851
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_15.yml	TIMEOUT	1800.715163	1801.1447533825412	1185.812480		true	107.727543	108.90020421054214	424.636416	20286
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_3.yml	TIMEOUT	1800.717713	1800.9817952457815	1736.163328		true	9.716069	10.806626722216606	212.488192	2201
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_5.yml	TIMEOUT	1800.679165	1800.9192719338462	1081.085952		true	671.502253	672.7952162036672	2444.406784	289686
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_7.yml	TIMEOUT	1800.687048	1800.9319797940552	1096.290304		true	81.393062	82.36384645663202	559.861760	35034
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_9.yml	TIMEOUT	1800.678208	1800.9635886102915	1158.176768		true	25.908486	26.713290655985475	233.963520	4629
benchmark-general-sat_mem_1_obstacles-demo_1.yml	false	290.252315	290.46729841828346	217.505792		false	1.876569	2.4746066983789206	171.085824	25
benchmark-general-sat_mem_1_obstacles-demo_11.yml	TIMEOUT	1800.620486	1800.8765318160877	222.617600		true	696.477129	697.6101603545249	758.595584	337859
benchmark-general-sat_mem_1_obstacles-demo_13.yml	TIMEOUT	1800.626406	1800.8305454552174	205.496320		true	1339.31333	1340.627157128416	1182.670848	546766
benchmark-general-sat_mem_1_obstacles-demo_15.yml	TIMEOUT	1800.630289	1800.8321962412447	250.310656		true	699.8023	700.7542911078781	719.572992	312196
benchmark-general-sat_mem_1_obstacles-demo_3.yml	TIMEOUT	1800.619494	1800.8478847239166	229.703680		false	4.775093	5.521838140673935	171.577344	1029
benchmark-general-sat_mem_1_obstacles-demo_5.yml	TIMEOUT	1800.6228	1800.8382326792926	232.419328		true	79.618212	80.45925065781921	250.015744	31691
benchmark-general-sat_mem_1_obstacles-demo_7.yml	TIMEOUT	1800.625123	1800.865596129559	255.578112		true	9.938333	11.604308049194515	194.801664	2550
benchmark-general-sat_mem_1_obstacles-demo_9.yml	TIMEOUT	1800.61627	1800.83423148375	235.102208		true	65.01293	65.78182732965797	278.822912	51096
benchmark-general-sat_mem_1_pacman-6_1.yml	OUT OF MEMORY	697.827231	701.3911810033023	16000.000000		false	5.477689	6.158308959566057	249.094144	6
benchmark-general-sat_mem_1_pacman-6_11.yml	OUT OF MEMORY	690.670502	693.7332844259217	16000.000000		true	193.196602	193.50370488502085	870.342656	1364
benchmark-general-sat_mem_1_pacman-6_13.yml	OUT OF MEMORY	873.671761	877.8583544399589	16000.000000		true	669.904106	670.3457924732938	1112.670208	6702
benchmark-general-sat_mem_1_pacman-6_15.yml	OUT OF MEMORY	740.391248	744.9341766713187	16000.000000		true	826.074022	826.4591793948784	1203.937280	6426
benchmark-general-sat_mem_1_pacman-6_3.yml	OUT OF MEMORY	725.104005	728.6947673354298	16000.000000		true	11.713428	12.016174557618797	353.988608	913
benchmark-general-sat_mem_1_pacman-6_5.yml	OUT OF MEMORY	694.002747	700.4004634609446	16000.000000		true	36.317527	36.60830413270742	450.166784	891
benchmark-general-sat_mem_1_pacman-6_7.yml	OUT OF MEMORY	760.497724	764.6785619016737	16000.000000		true	56.551848	56.826568039134145	592.211968	505
benchmark-general-sat_mem_1_pacman-6_9.yml	OUT OF MEMORY	766.314884	768.5045099211857	16000.000000		true	59.535087	59.86945360247046	657.149952	810
benchmark-general-sat_mem_1_refuel-04_1.yml	false	1.324919	1.617459629662335	170.799104		false	0.681638	0.9158513341099024	155.189248	0
benchmark-general-sat_mem_1_refuel-04_11.yml	true	249.214602	249.60992451943457	301.355008		true	3.481968	3.778131389990449	209.821696	1220
benchmark-general-sat_mem_1_refuel-04_13.yml	true	951.177282	951.614654772915	314.728448		true	5.938412	6.305670665577054	212.287488	604
benchmark-general-sat_mem_1_refuel-04_15.yml	true	619.675158	620.1133979242295	317.001728		true	6.347404	6.731809194199741	217.788416	32
benchmark-general-sat_mem_1_refuel-04_3.yml	false	1.850263	2.164826317690313	196.194304		false	0.610718	0.7909212559461594	171.560960	24
benchmark-general-sat_mem_1_refuel-04_5.yml	false	7.888814	8.21531592309475	195.780608		false	1.063609	1.2580590452998877	171.843584	257
benchmark-general-sat_mem_1_refuel-04_7.yml	true	215.845429	216.22280873078853	292.245504		true	1.07921	1.3447615010663867	205.398016	81
benchmark-general-sat_mem_1_refuel-04_9.yml	true	398.067514	398.35678956564516	299.925504		true	1.708785	2.0058365799486637	206.516224	146
benchmark-general-sat_mem_1_rocks-4-2_1.yml	false	5.489071	5.656056834384799	245.547008		false	0.513589	0.7308106618002057	171.397120	7
benchmark-general-sat_mem_1_rocks-4-2_11.yml	TIMEOUT	1800.645262	1800.947753998451	1972.592640		true	32.541997	32.87443573307246	263.311360	23657
benchmark-general-sat_mem_1_rocks-4-2_13.yml	TIMEOUT	1800.678585	1800.9372943267226	1532.059648		true	28.192061	28.48900599963963	244.129792	14059
benchmark-general-sat_mem_1_rocks-4-2_15.yml	TIMEOUT	1800.680195	1800.8781963037327	1535.234048		true	20.394746	20.698550135828555	223.334400	5897
benchmark-general-sat_mem_1_rocks-4-2_3.yml	false	98.907465	99.10506263654679	279.805952		false	0.906505	1.088598438538611	171.765760	269
benchmark-general-sat_mem_1_rocks-4-2_5.yml	TIMEOUT	1800.661297	1800.8881412176415	1303.273472		true	2.736965	3.042286418378353	194.809856	2067
benchmark-general-sat_mem_1_rocks-4-2_7.yml	TIMEOUT	1800.676003	1800.9367511449382	1526.996992		true	12.042618	12.365788171067834	220.254208	10822
benchmark-general-sat_mem_1_rocks-4-2_9.yml	TIMEOUT	1800.677315	1800.9372914647684	1532.575744		true	11.556423	11.878901363350451	217.731072	8290
benchmark-general-sat_mem_1_rocks-6-4-big-family_1.yml	OUT OF MEMORY	303.948817	306.2656990736723	16000.000000		false	1.950885	2.162232947535813	191.905792	7
benchmark-general-sat_mem_1_rocks-6-4-big-family_11.yml	OUT OF MEMORY	266.562855	268.8492994615808	16000.000000		TIMEOUT	1800.784074	1801.2420005965978	3251.298304	
benchmark-general-sat_mem_1_rocks-6-4-big-family_13.yml	OUT OF MEMORY	315.850202	316.28366605658084	16000.000000		true	1237.42838	1238.2220354862511	2194.157568	81304
benchmark-general-sat_mem_1_rocks-6-4-big-family_15.yml	OUT OF MEMORY	334.189214	336.2830199711025	16000.000000		TIMEOUT	1800.709955	1802.1607587579638	4329.455616	
benchmark-general-sat_mem_1_rocks-6-4-big-family_3.yml	OUT OF MEMORY	278.823562	282.8030764646828	16000.000000		false	10.015972	10.239867663010955	240.857088	1382
benchmark-general-sat_mem_1_rocks-6-4-big-family_5.yml	OUT OF MEMORY	308.298594	311.64760881848633	16000.000000		true	177.634168	177.9834505887702	1360.633856	29666
benchmark-general-sat_mem_1_rocks-6-4-big-family_7.yml	OUT OF MEMORY	236.587151	237.19941258151084	16000.000000		true	213.031438	213.37104624230415	1351.475200	30513
benchmark-general-sat_mem_1_rocks-6-4-big-family_9.yml	OUT OF MEMORY	283.575508	289.46487295720726	16000.000000		true	1243.249731	1243.7278406182304	2904.764416	109122
benchmark-general-sat_mem_1_rocks-6-4-signal_1.yml	OUT OF MEMORY	314.747733	319.1176812397316	16000.000000		false	1.89717	2.0965810557827353	193.032192	7
benchmark-general-sat_mem_1_rocks-6-4-signal_11.yml	OUT OF MEMORY	315.598582	318.4217795440927	16000.000000		TIMEOUT	1800.803928	1801.2124364962801	3750.354944	
benchmark-general-sat_mem_1_rocks-6-4-signal_13.yml	OUT OF MEMORY	272.73185	276.8137481221929	16000.000000		TIMEOUT	1800.814137	1801.242268692702	3341.762560	
benchmark-general-sat_mem_1_rocks-6-4-signal_15.yml	OUT OF MEMORY	264.966349	266.2186354659498	16000.000000		TIMEOUT	1800.5255	1802.6390196979046	4117.381120	
benchmark-general-sat_mem_1_rocks-6-4-signal_3.yml	OUT OF MEMORY	300.493153	303.17671677749604	16000.000000		false	7.762082	7.972593874670565	210.673664	501
benchmark-general-sat_mem_1_rocks-6-4-signal_5.yml	OUT OF MEMORY	267.176934	267.99058166891336	16000.000000		true	616.764456	617.1793831633404	1901.207552	50686
benchmark-general-sat_mem_1_rocks-6-4-signal_7.yml	OUT OF MEMORY	292.949554	297.0498321503401	16000.000000		TIMEOUT	1800.813495	1801.2509200787172	3022.626816	
benchmark-general-sat_mem_1_rocks-6-4-signal_9.yml	OUT OF MEMORY	272.289638	272.6290039708838	16000.000000		TIMEOUT	1800.799061	1801.8400800740346	3843.268608	
benchmark-general-sat_mem_1_rocks-6-4_1.yml	OUT OF MEMORY	233.138042	233.77443440072238	16000.000000		false	1.199667	1.4194062175229192	190.214144	7
benchmark-general-sat_mem_1_rocks-6-4_11.yml	OUT OF MEMORY	263.24966	267.25154109299183	16000.000000		true	1265.668861	1266.108716359362	3500.974080	84413
benchmark-general-sat_mem_1_rocks-6-4_13.yml	OUT OF MEMORY	213.116742	213.51792225707322	16000.000000		TIMEOUT	1800.860258	1801.5110709127039	3800.637440	
benchmark-general-sat_mem_1_rocks-6-4_15.yml	OUT OF MEMORY	235.136378	240.867519646883	16000.000000		TIMEOUT	1800.801295	1801.2050463566557	4380.467200	
benchmark-general-sat_mem_1_rocks-6-4_3.yml	OUT OF MEMORY	213.77051	215.63415036257356	16000.000000		false	21.8283	22.05721165984869	255.635456	2486
benchmark-general-sat_mem_1_rocks-6-4_5.yml	OUT OF MEMORY	222.860682	227.27793618757278	16000.000000		true	125.51828	125.84421175438911	413.446144	11441
benchmark-general-sat_mem_1_rocks-6-4_7.yml	OUT OF MEMORY	214.245908	217.22169387247413	16000.000000		true	362.676012	363.2098558386788	977.633280	26173
benchmark-general-sat_mem_1_rocks-6-4_9.yml	OUT OF MEMORY	227.728535	232.39437536615878	16000.000000		true	1288.545549	1290.6703460076824	2510.614528	87451
benchmark-general-sat_mem_1_rocks-8-1_1.yml	false	56.822533	57.039051627740264	326.537216		false	0.761744	0.9770238911733031	173.817856	7
benchmark-general-sat_mem_1_rocks-8-1_11.yml	TIMEOUT	1800.607687	1800.8552510505542	816.435200		true	22.195318	22.529519761912525	233.455616	7763
benchmark-general-sat_mem_1_rocks-8-1_13.yml	TIMEOUT	1800.64495	1800.8544379072264	1046.134784		true	259.808913	260.1641610180959	675.782656	193630
benchmark-general-sat_mem_1_rocks-8-1_15.yml	TIMEOUT	1800.654287	1800.896925015375	713.437184		true	54.528786	54.7967177759856	287.375360	24624
benchmark-general-sat_mem_1_rocks-8-1_3.yml	TIMEOUT	1800.631923	1800.8708431152627	504.492032		false	3.053068	3.2650410970672965	173.797376	1375
benchmark-general-sat_mem_1_rocks-8-1_5.yml	TIMEOUT	1800.648233	1800.8650046419352	668.635136		true	4.130041	4.4869806645438075	207.192064	2112
benchmark-general-sat_mem_1_rocks-8-1_7.yml	TIMEOUT	1800.636521	1800.9021590715274	737.812480		true	17.317131	17.64599600341171	227.581952	9417
benchmark-general-sat_mem_1_rocks-8-1_9.yml	TIMEOUT	1800.640612	1800.861239968799	757.993472		true	5.821139	6.148688438348472	215.928832	1639
benchmark-general-sat_mem_1_rover-1000-big-family_1.yml	TIMEOUT	1800.682256	1800.9028914039955	1192.136704		true	6.311942	6.620986706577241	898.818048	19
benchmark-general-sat_mem_1_rover-1000-big-family_11.yml	TIMEOUT	1800.68561	1800.8984760819003	1194.471424		true	16.747005	17.017001033760607	906.416128	17
benchmark-general-sat_mem_1_rover-1000-big-family_13.yml	TIMEOUT	1800.683087	1800.9578241715208	1194.811392		true	19.981184	20.28421720303595	904.040448	15
benchmark-general-sat_mem_1_rover-1000-big-family_15.yml	TIMEOUT	1800.686967	1800.9399188263342	1195.347968		true	37.938726	38.267785533331335	907.534336	18
benchmark-general-sat_mem_1_rover-1000-big-family_3.yml	TIMEOUT	1800.683221	1800.948515638709	1192.792064		true	7.388183	7.683671451173723	898.965504	20
benchmark-general-sat_mem_1_rover-1000-big-family_5.yml	TIMEOUT	1800.68218	1800.9087297944352	1193.013248		true	9.258848	9.549488314427435	901.926912	16
benchmark-general-sat_mem_1_rover-1000-big-family_7.yml	TIMEOUT	1800.689294	1800.9208277147263	1193.345024		true	11.394842	11.695594183169305	901.058560	16
benchmark-general-sat_mem_1_rover-1000-big-family_9.yml	TIMEOUT	1800.718559	1801.031656468287	1194.020864		true	13.80152	14.111531050875783	902.668288	16
benchmark-general-sat_mem_1_rover-1000_1.yml	TIMEOUT	1800.664535	1800.920178369619	793.137152		true	2.139138	2.425431864336133	314.576896	8
benchmark-general-sat_mem_1_rover-1000_11.yml	TIMEOUT	1800.664274	1800.9165605083108	867.041280		true	13.432016	13.74783563427627	316.985344	8
benchmark-general-sat_mem_1_rover-1000_13.yml	TIMEOUT	1800.664853	1800.9031882984564	792.596480		true	19.676634	20.008707498200238	317.001728	8
benchmark-general-sat_mem_1_rover-1000_15.yml	TIMEOUT	1800.665853	1800.92778244894	787.058688		true	19.443333	19.749520515091717	318.439424	8
benchmark-general-sat_mem_1_rover-1000_3.yml	TIMEOUT	1800.610058	1800.881497436203	867.463168		true	4.454145	4.739067046903074	312.590336	8
benchmark-general-sat_mem_1_rover-1000_5.yml	TIMEOUT	1800.666671	1800.872153012082	867.205120		true	9.600861	9.900501721538603	313.495552	8
benchmark-general-sat_mem_1_rover-1000_7.yml	TIMEOUT	1800.665605	1800.9293615799397	866.942976		true	10.740118	11.057564084418118	315.207680	8
benchmark-general-sat_mem_1_rover-1000_9.yml	TIMEOUT	1800.663783	1800.9087160155177	792.416256		true	11.108438	11.457590077072382	314.933248	8
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_1.yml	TIMEOUT	1800.727981	1800.9568718401715	1590.435840		false	20.904338	21.101810473017395	1279.365120	0
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_11.yml	TIMEOUT	1800.734419	1800.9698832919821	1845.268480		TIMEOUT	1800.792127	1801.0914851501584	5239.427072	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_13.yml	TIMEOUT	1800.731101	1801.005287654698	1857.888256		TIMEOUT	1800.845978	1801.1059108162299	5452.193792	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_15.yml	TIMEOUT	1800.7278	1800.9213797487319	2091.364352		TIMEOUT	1800.876751	1801.2018692232668	6047.727616	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_3.yml	TIMEOUT	1800.713644	1800.9598758341745	1608.437760		false	57.384625	57.56041401904076	1790.238720	263
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_5.yml	TIMEOUT	1800.722969	1800.9383414024487	1653.346304		TIMEOUT	1800.858239	1801.210681908764	6083.231744	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_7.yml	TIMEOUT	1800.724455	1800.9677924700081	1672.720384		TIMEOUT	1800.824205	1801.2092802673578	5407.432704	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_9.yml	TIMEOUT	1800.726014	1800.9779575737193	1756.475392		TIMEOUT	1800.801875	1801.1635823221877	4279.345152	
benchmark-general-sat_mem_1_uav-operator-roz-workload_1.yml	TIMEOUT	1800.710435	1800.9567276956514	1397.702656		false	10.667916	10.897572990506887	979.214336	0
benchmark-general-sat_mem_1_uav-operator-roz-workload_11.yml	TIMEOUT	1800.706594	1800.922417207621	1573.339136		TIMEOUT	1800.773718	1801.0699713435024	4652.564480	
benchmark-general-sat_mem_1_uav-operator-roz-workload_13.yml	TIMEOUT	1800.706272	1800.9439333230257	1587.781632		TIMEOUT	1800.806561	1801.3205411620438	4868.706304	
benchmark-general-sat_mem_1_uav-operator-roz-workload_15.yml	TIMEOUT	1800.707035	1800.9633382689208	1738.952704		TIMEOUT	1800.800876	1802.1518060071394	5431.902208	
benchmark-general-sat_mem_1_uav-operator-roz-workload_3.yml	TIMEOUT	1800.712034	1800.939250712283	1423.818752		false	89.366178	89.58195894025266	1440.608256	78
benchmark-general-sat_mem_1_uav-operator-roz-workload_5.yml	TIMEOUT	1800.715324	1800.977771161124	1469.513728		TIMEOUT	1800.791048	1801.1148196319118	3832.352768	
benchmark-general-sat_mem_1_uav-operator-roz-workload_7.yml	TIMEOUT	1800.707358	1800.9631557334214	1479.528448		TIMEOUT	1800.912143	1801.2294407794252	5632.712704	
benchmark-general-sat_mem_1_uav-operator-roz-workload_9.yml	TIMEOUT	1800.715065	1800.9351465599611	1561.542656		TIMEOUT	1800.826532	1801.3622687617317	6669.475840	
benchmark-general-sat_mem_1_uav-roz_1.yml	TIMEOUT	1800.699817	1800.9818302225322	1178.210304		false	12.805796	13.016093774698675	979.550208	0
benchmark-general-sat_mem_1_uav-roz_11.yml	TIMEOUT	1800.698715	1800.9392370078713	1443.287040		TIMEOUT	1800.859043	1801.12399326358	6243.012608	
benchmark-general-sat_mem_1_uav-roz_13.yml	TIMEOUT	1800.708037	1800.9781893258914	1505.411072		TIMEOUT	1800.890354	1801.1330985398963	5987.004416	
benchmark-general-sat_mem_1_uav-roz_15.yml	TIMEOUT	1800.708887	1800.945889616385	1656.823808		TIMEOUT	1800.880723	1801.1302676480263	5408.669696	
benchmark-general-sat_mem_1_uav-roz_3.yml	TIMEOUT	1800.701818	1800.9391069822013	1274.306560		false	93.071822	93.28748410660774	1449.357312	68
benchmark-general-sat_mem_1_uav-roz_5.yml	TIMEOUT	1800.701288	1800.924953384325	1345.589248		TIMEOUT	1800.959805	1801.2350976336747	6615.760896	
benchmark-general-sat_mem_1_uav-roz_7.yml	TIMEOUT	1800.641403	1800.8793501723558	1330.221056		TIMEOUT	1800.88701	1801.1137501923367	5115.547648	
benchmark-general-sat_mem_1_uav-roz_9.yml	TIMEOUT	1800.735667	1800.9508984247223	1412.390912		TIMEOUT	1800.881781	1801.1304595144466	4287.672320	
benchmark-general-sat_mem_2_obstacles-2-3_1.yml	false	1.464676	1.6698965914547443	156.966912		false	0.46117	0.6472023259848356	154.783744	0
benchmark-general-sat_mem_2_obstacles-2-3_11.yml	false	3.811852	4.0119627537205815	161.124352		false	2.626501	2.8385201264172792	155.283456	0
benchmark-general-sat_mem_2_obstacles-2-3_13.yml	OUT OF MEMORY	65.826789	72.78635518532246	16000.000000		false	15.871851	16.078731973655522	175.120384	91
