tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-Hybrid
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.319076	4.07932879589498		unknown	30000	30000	
jair-sat_box-pushing-2fsc.yml	sat	true	true	472.224622	473.0610883515328		unknown	30000	30000	
jair-sat_dpm.yml	sat	true	true	2.428093	3.163639945909381		true	2.262046	2.966571468859911	
jair-sat_grid-10-sl-4fsc.yml	sat	true	true	0.610961	1.3501210529357195		TIMEOUT	30000	30000	
jair-sat_grid-meet-sl-2fsc.yml	sat	true	true	15.745759	16.488825385458767		TIMEOUT	30000	30000	
jair-sat_grid.yml	sat	true	true	0.686732	1.4623063206672668		true	3.731913	4.431913175620139	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.546221	4.310432260856032		unknown	30000	30000	
jair-sat_grid3x3-2fsc.yml	sat	true	true	27.266077	28.04555951524526		unknown	30000	30000	
jair-sat_herman.yml	sat	true	true	38.748338	39.545439356938004		true	1208.613273	1209.3676049429923	
jair-sat_maze-sl-5.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-sat_maze.yml	sat	true	true	0.482496	1.1913780895993114		TIMEOUT	30000	30000	
jair-sat_pole-res.yml	sat	true	true	0.676054	1.4070815406739712		unknown	30000	30000	
jair-sat_pole.yml	sat	true	true	1.571279	2.2885223431512713		unknown	30000	30000	
jair-sat_recycling-2fsc.yml	sat	true	true	0.528241	1.2116939220577478		unknown	30000	30000	
jair-sat_recycling-3fsc.yml	sat	true	true	0.542161	1.1737713403999805		unknown	30000	30000	
jair-sat_refuel-06-res.yml	sat	true	true	1.458043	2.0513838147744536		true	0.712335	1.3277457365766168	
jair-sat_tiny_rewards.yml	sat	true	true	0.37714	1.0310498625040054		unknown	30000	30000	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.559954	1.151297664269805		unknown	30000	30000	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.454582	1.0960291912779212		unknown	30000	30000	
pomdps-sat_mem_1_drone-4-1_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_drone-4-2_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	SEGMENTATION FAULT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml	sat	true	true	0.425043	1.0213992772623897		true	0.402147	0.9746760167181492	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	7.213073	7.819575272500515		unknown	30000	30000	
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	0.535364	1.132679296657443		TIMEOUT	30000	30000	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	6.751185	7.42365465965122		unknown	30000	30000	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.400434	0.6253994544968009		unknown	30000	30000	
pomdps-sat_mem_1_nrp-8_1.yml	sat	true	true	0.409629	0.6282921358942986		true	0.426402	0.6699006138369441	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.476093	0.6955625619739294		unknown	30000	30000	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.591382	0.8886226648464799		unknown	30000	30000	
pomdps-sat_mem_1_refuel-06_1.yml	sat	true	true	4.592689	4.873954573646188		true	0.867199	1.1231586206704378	
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	15.54184	15.808401797898114		TIMEOUT	30000	30000	
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	11.66437	11.95559262856841		unknown	30000	30000	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.696376	1.0029800916090608		unknown	30000	30000	
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml	sat	true	true	0.44291	0.6794464495033026		true	0.386667	0.5862993486225605	
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	1.151846	1.3948017014190555		TIMEOUT	30000	30000	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	0.865248	1.0526980115100741		unknown	30000	30000	
pomdps-sat_mem_2_network_2.yml	sat	true	true	0.861446	1.0730550922453403		unknown	30000	30000	
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.460642	0.6466853059828281		TIMEOUT	30000	30000	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.427967	0.6270264238119125		unknown	30000	30000	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	5.269423	5.474778019823134		unknown	30000	30000	
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	277.767716	278.00561960041523		unknown	30000	30000	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.985319	13.166276935487986		unknown	30000	30000	
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml	sat	true	true	0.395585	0.6120104677975178		true	0.682619	0.8331709839403629	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	193.422183	193.6221209457144		TIMEOUT	30000	30000	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.166874	6.358600788749754		unknown	30000	30000	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	0.960588	1.1730377729982138		unknown	30000	30000	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	70.394051	70.658238443546		unknown	30000	30000	
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	30000	30000		unknown	30000	30000	
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml	sat	true	true	0.873612	1.1630913186818361		true	4.864021	5.018783018924296	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	3.237535	3.4269504845142365		unknown	30000	30000	
jair-unsat_box-pushing-2fsc.yml	unsat	false	false	1121.903445	1122.1453964142129		unknown	30000	30000	
jair-unsat_dpm.yml	unsat	false	false	1.061791	1.2638712748885155		false	0.91211	1.0366414170712233	
jair-unsat_grid-10-sl-4fsc.yml	unsat	false	false	4.449124	4.612510299310088		TIMEOUT	30000	30000	
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	false	40.194506	40.3989937370643		false	109.273705	109.42617997247726	
jair-unsat_grid.yml	unsat	false	false	2.569665	2.7760467370972037		false	1.505222	1.6463540000841022	
jair-unsat_grid3x3-1fsc.yml	unsat	false	false	1.057499	1.2238389682024717		unknown	30000	30000	
jair-unsat_grid3x3-2fsc.yml	unsat	false	false	840.910781	841.1296789981425		unknown	30000	30000	
jair-unsat_herman.yml	unsat	false	false	122.962423	123.20578080695122		false	52.546835	52.672414493747056	
jair-unsat_maze-sl-5.yml	unsat	false	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-unsat_maze.yml	unsat	false	false	1.589115	1.7851186003535986		TIMEOUT	30000	30000	
jair-unsat_pole-res.yml	unsat	false	false	0.828921	1.0228203646838665		unknown	30000	30000	
jair-unsat_pole.yml	unsat	false	false	3.505214	3.683516868390143		unknown	30000	30000	
jair-unsat_recycling-2fsc.yml	unsat	false	false	0.630952	0.815080507658422		unknown	30000	30000	
jair-unsat_recycling-3fsc.yml	unsat	false	false	3.447488	3.6106433495879173		unknown	30000	30000	
jair-unsat_refuel-06-res.yml	unsat	false	false	0.731392	0.9189870767295361		false	0.548416	0.6898224651813507	
jair-unsat_tiny_rewards.yml	unsat	false	false	0.557557	0.7499180631712079		unknown	30000	30000	
pomdps-unsat_mem_1_4x3-95_1.yml	unsat	false	false	1.504743	1.696130607277155		unknown	30000	30000	
pomdps-unsat_mem_1_4x5x2-95_1.yml	unsat	false	false	0.443949	0.6106951730325818		unknown	30000	30000	
pomdps-unsat_mem_1_drone-4-1_1.yml	unsat	false	TIMEOUT	30000	30000		false	1.919333	2.056730051524937	
pomdps-unsat_mem_1_drone-4-2_1.yml	unsat	false	TIMEOUT	30000	30000		false	0.706958	0.845419273711741	
pomdps-unsat_mem_1_drone-8-2_1.yml	unsat	false	SEGMENTATION FAULT	30000	30000		TIMEOUT	30000	30000	
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml	unsat	false	false	0.417231	0.6434095026925206		false	0.478426	0.6321253450587392	
pomdps-unsat_mem_1_hallway_1.yml	unsat	false	TIMEOUT	30000	30000		unknown	30000	30000	
pomdps-unsat_mem_1_maze-alex_1.yml	unsat	false	false	1.094003	1.2905973987653852		TIMEOUT	30000	30000	
pomdps-unsat_mem_1_milos-aaai97_1.yml	unsat	false	false	7.33601	7.547738078050315		unknown	30000	30000	
pomdps-unsat_mem_1_network_1.yml	unsat	false	false	0.451001	0.6303928568959236		unknown	30000	30000	
pomdps-unsat_mem_1_nrp-8_1.yml	unsat	false	false	0.42875	0.5950945466756821		false	0.530431	0.6751055493950844	
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	false	0.486264	0.6628325181081891		unknown	30000	30000	
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	false	1.131552	1.3154785297811031		unknown	30000	30000	
pomdps-unsat_mem_1_refuel-06_1.yml	unsat	false	false	3.308821	3.4942576102912426		false	0.736305	0.8551810765638947	
pomdps-unsat_mem_1_refuel-20_1.yml	unsat	false	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-unsat_mem_1_rocks-12_1.yml	unsat	false	TIMEOUT	30000	30000		false	385.407791	385.56813505478203	
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	false	15.284289	15.451633306220174		unknown	30000	30000	
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	false	4.865436	5.026711629703641		unknown	30000	30000	
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml	unsat	false	false	0.441767	0.6135236164554954		false	0.507731	0.6472828220576048	
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	false	5.405516	5.646156116388738		TIMEOUT	30000	30000	
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	false	8.388161	8.573372679762542		unknown	30000	30000	
pomdps-unsat_mem_2_network_2.yml	unsat	false	false	1.285973	1.4708719300106168		unknown	30000	30000	
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	false	326.423758	326.6449912218377		TIMEOUT	30000	30000	
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	false	1.025135	1.2248331224545836		unknown	30000	30000	
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	false	223.353959	223.55990287847817		unknown	30000	30000	
pomdps-unsat_mem_2_refuel-06_2.yml	unsat	false	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	false	667.978798	668.1594503112137		unknown	30000	30000	
pomdps-unsat_mem_3_4x5x2-95_3.yml	unsat	false	false	256.815267	257.03221097774804		unknown	30000	30000	
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml	unsat	false	false	1.36097	1.5677420618012547		false	0.649334	0.7864102376624942	
pomdps-unsat_mem_3_maze-alex_3.yml	unsat	false	false	0.562052	0.756747935898602		false	0.530368	0.6760980980470777	
pomdps-unsat_mem_3_network_3.yml	unsat	false	false	287.399025	287.62775406241417		unknown	30000	30000	
pomdps-unsat_mem_3_query-s2_3.yml	unsat	false	false	183.501522	183.70704085100442		unknown	30000	30000	
pomdps-unsat_mem_3_query-s3_3.yml	unsat	false	false	221.870124	222.08163537736982		unknown	30000	30000	
pomdps-unsat_mem_3_refuel-06_3.yml	unsat	false	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-unsat_mem_4_4x3-95_4.yml	unsat	false	TIMEOUT	30000	30000		unknown	30000	30000	
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml	unsat	false	false	5.349374	5.53336794860661		false	3.415101	3.5284995967522264	
