tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	TIMEOUT	1800.597676	1801.5248801698908	324.747264		TIMEOUT	1800.595211	1801.257471469231	318.058496		SEGMENTATION FAULT	1.960186	3.05276196077466	211.972096		TIMEOUT	1800.684469	1801.391305920668	926.285824		true	13.126587	13.655001562088728	288.854016	77
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml	sat	true	true	0.461972	1.020706464536488	146.178048	1	true	0.402147	0.9746760167181492	146.845696	6	true	0.425043	1.0213992772623897	154.468352	3	true	0.490559	1.0981344869360328	156.852224		true	0.388902	0.9285247130319476	132.358144	2
pomdps-sat_mem_1_hallway_1.yml	sat	true	unknown	0.939641	1.5364276757463813	163.438592		unknown	1.032573	1.6132301185280085	163.409920		true	7.213073	7.819575272500515	235.016192	179	TIMEOUT	1800.74464	1801.4785465430468	2968.068096		true	89.071988	89.63596544321626	729.268224	1247
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	1.004141	1.5291200447827578	146.579456	622	TIMEOUT	1800.603627	1801.1884252680466	139.288576		true	0.535364	1.132679296657443	154.521600	46	true	27.210047	27.87585249915719	156.880896		TIMEOUT	1800.605714	1801.1476401910186	131.944448	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	unknown	0.410695	0.9367762682959437	103.440384		unknown	0.408596	0.9618788007646799	103.538688		true	6.751185	7.42365465965122	141.037568	7413	TIMEOUT	1800.613698	1801.3809431726113	309.141504		true	0.775884	1.2895941250026226	107.655168	521
pomdps-sat_mem_1_network_1.yml	sat	true	unknown	0.385552	0.6710115354508162	103.116800		unknown	0.377683	0.6280250130221248	103.141376		true	0.400434	0.6253994544968009	139.538432	19	false	0.6201	0.7827092045918107	140.279808		true	0.36779	0.5234571928158402	105.676800	8
pomdps-sat_mem_1_nrp-8_1.yml	sat	true	true	0.484534	0.7648471435531974	146.677760	1	true	0.426402	0.6699006138369441	147.103744	44	true	0.409629	0.6282921358942986	154.959872	2	true	0.851116	1.0378326196223497	157.151232		true	0.429346	0.6287673031911254	132.771840	8
pomdps-sat_mem_1_query-s2_1.yml	sat	true	unknown	0.380831	0.6760325971990824	103.165952		unknown	0.383879	0.6353538269177079	103.165952		true	0.476093	0.6955625619739294	140.304384	2	true	331.327678	331.48794404324144	148.791296		true	0.416865	0.6042860643938184	105.611264	8
pomdps-sat_mem_1_query-s3_1.yml	sat	true	unknown	0.375907	0.678458652459085	103.673856		unknown	0.45389	0.7242506667971611	103.723008		true	0.591382	0.8886226648464799	140.455936	7	TIMEOUT	1800.62381	1800.83428566996	261.091328		true	0.550313	0.7365188682451844	106.233856	11
pomdps-sat_mem_1_refuel-06_1.yml	sat	true	true	400.695417	401.00269102398306	189.878272	35446	true	0.867199	1.1231586206704378	148.168704	1167	true	4.592689	4.873954573646188	164.065280	5012	true	145.163309	145.37264787498862	228.700160		true	0.585951	0.760652320459485	132.616192	403
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	7.549673	7.836494638584554	161.824768	801	TIMEOUT	1800.617905	1800.9627078408375	289.792000		true	15.54184	15.808401797898114	196.911104	2396	TIMEOUT	1800.722635	1800.9915924528614	2051.915776		TIMEOUT	1800.634776	1800.8833250459284	714.682368	
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	1800.60695	1801.0615958347917	268.394496		TIMEOUT	1800.633967	1800.9329685159028	439.984128		TIMEOUT	1800.860873	1801.4700227985159	6555.435008		TIMEOUT	1800.655537	1800.918269103393	796.430336		true	1.152871	1.3444063132628798	181.948416	37
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	unknown	0.346985	0.5875820638611913	103.419904		unknown	0.376443	0.5702642537653446	103.424000		true	11.66437	11.95559262856841	148.951040	14358	TIMEOUT	1800.615083	1800.8368847528473	144.617472		true	0.375149	0.5198174603283405	105.668608	20
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	unknown	0.364658	0.5938962427899241	103.686144		unknown	0.359303	0.5355368675664067	103.645184		true	0.696376	1.0029800916090608	140.066816	524	true	22.428098	22.637328365817666	188.465152		true	0.416875	0.5608203401789069	105.889792	15
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml	sat	true	true	0.527952	0.7772687710821629	146.616320	21	true	0.386667	0.5862993486225605	146.956288	38	true	0.44291	0.6794464495033026	155.176960	14	true	1.114464	1.299129968509078	157.044736		true	0.394653	0.5421828692778945	132.444160	7
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	218.526597	218.76579861715436	189.714432	24389	TIMEOUT	1800.613578	1800.8106513228267	139.251712		true	1.151846	1.3948017014190555	154.472448	831	TIMEOUT	1800.614203	1800.860621268861	163.143680		TIMEOUT	1800.61087	1800.7854586951435	132.235264	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	unknown	0.393619	0.6305060302838683	104.243200		unknown	0.376063	0.5033252453431487	104.226816		true	0.865248	1.0526980115100741	141.201408	390	TIMEOUT	1800.60915	1800.8829090110958	473.436160		TIMEOUT	1800.603074	1800.881930344738	222.359552	
pomdps-sat_mem_2_network_2.yml	sat	true	unknown	0.402527	0.5672772992402315	103.174144		unknown	0.378856	0.5478207962587476	103.211008		true	0.861446	1.0730550922453403	140.562432	743	true	309.482594	309.79279564879835	148.840448		true	0.385571	0.5672096377238631	105.693184	33
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.445163	0.6158048743382096	146.677760	1	TIMEOUT	1800.61008	1800.8488305127248	148.582400		true	0.460642	0.6466853059828281	155.303936	2	true	3.285043	3.7226653834804893	167.645184		true	0.409513	0.6039005285128951	132.612096	22
pomdps-sat_mem_2_query-s2_2.yml	sat	true	unknown	0.354487	0.4955450901761651	103.211008		unknown	0.340869	0.5131784994155169	103.170048		true	0.427967	0.6270264238119125	140.607488	24	TIMEOUT	1800.614276	1801.0430556107312	171.606016		true	0.58377	0.7820409201085567	105.598976	19
pomdps-sat_mem_2_query-s3_2.yml	sat	true	unknown	0.444442	0.6452786419540644	104.583168		unknown	0.388989	0.5717389956116676	104.366080		true	5.269423	5.474778019823134	147.767296	267	TIMEOUT	1800.642957	1801.1036295918748	805.412864		true	5.956766	6.149343125522137	143.351808	182
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	1800.62076	1800.9294461747631	243.683328		TIMEOUT	1800.614968	1800.8561755670235	185.708544		TIMEOUT	1800.99696	1801.3474652627483	7280.218112		TIMEOUT	1800.616694	1801.1492088017985	323.264512		true	0.720342	0.9317043386399746	132.538368	316
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	unknown	0.504266	0.7037600204348564	103.546880		unknown	0.42328	0.5709613794460893	103.665664		true	277.767716	278.00561960041523	312.414208	144107	TIMEOUT	1800.613832	1801.1657742438838	157.679616		true	1.631847	1.785233878530562	107.040768	3284
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	unknown	0.454489	0.6677638106048107	103.874560		unknown	0.371543	0.5170000176876783	103.989248		true	12.985319	13.166276935487986	152.616960	15389	true	250.447891	250.97329216916114	306.315264		true	0.797071	0.9592738496139646	108.417024	618
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml	sat	true	true	0.453177	0.6325835473835468	146.886656	74	true	0.682619	0.8331709839403629	147.980288	610	true	0.395585	0.6120104677975178	155.144192	11	true	2.290205	2.79896211437881	164.253696		true	0.454621	0.6351490058004856	132.390912	59
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	TIMEOUT	1800.612267	1801.1033647293225	241.238016		TIMEOUT	1800.613951	1800.824359215796	139.329536		true	193.422183	193.6221209457144	422.010880	152265	TIMEOUT	1800.608441	1801.1649999525398	172.347392		TIMEOUT	1800.615201	1800.7937704389915	132.198400	
pomdps-sat_mem_3_network_3.yml	sat	true	unknown	0.456057	0.6177507331594825	103.211008		unknown	0.372653	0.5175130935385823	103.297024		true	6.166874	6.358600788749754	140.996608	7200	TIMEOUT	1800.606191	1801.167383749038	162.013184		true	19.345839	19.47493530716747	112.955392	42100
pomdps-sat_mem_3_query-s2_3.yml	sat	true	unknown	0.390119	0.552131712436676	103.411712		unknown	0.373828	0.5361422915011644	103.538688		true	0.960588	1.1730377729982138	139.751424	151	TIMEOUT	1800.613882	1801.2638495834544	251.187200		true	0.64299	0.7665659207850695	105.988096	41
pomdps-sat_mem_3_query-s3_3.yml	sat	true	unknown	0.41057	0.5478015867993236	106.135552		unknown	0.430303	0.6057845875620842	106.135552		true	70.394051	70.658238443546	164.806656	2016	TIMEOUT	1800.726327	1801.3029251284897	1920.237568		true	90.313685	90.47429287899286	316.665856	1644
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	1800.624163	1800.8921551303938	246.353920		TIMEOUT	1800.618719	1800.817481169477	214.847488		TIMEOUT	1800.843301	1801.1913761012256	4854.751232		TIMEOUT	1800.649355	1801.263070142828	617.254912		true	7.703936	7.8326551634818316	184.778752	4609
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	unknown	0.377116	0.5119697162881494	103.800832		unknown	0.471881	0.6254439856857061	103.792640		TIMEOUT	1800.671017	1800.922743964009	1043.591168		TIMEOUT	1800.611636	1801.1436429144815	171.597824		true	147.572049	147.7357616936788	126.414848	340832
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml	sat	true	true	0.898076	1.1092647081241012	147.177472	277	true	4.864021	5.018783018924296	149.893120	18914	true	0.873612	1.1630913186818361	154.783744	549	true	115.383804	115.89779477473348	187.887616		true	0.911173	1.0627705827355385	132.632576	1945
jair-unsat_box-pushing-1fsc.yml	unsat	false	unknown	2.656025	2.8362732771784067	160.509952		unknown	2.599418	2.7460266556590796	159.997952		false	3.237535	3.4269504845142365	201.678848	178	TIMEOUT	1800.667833	1801.1817684993148	1233.481728		false	2.789558	2.9367188904434443	179.548160	19
jair-unsat_box-pushing-2fsc.yml	unsat	false	unknown	7.935915	8.139293835498393	252.215296		unknown	10.090144	10.253181240521371	252.305408		false	1121.903445	1122.1453964142129	395.472896	62423	TIMEOUT	1800.810588	1801.3379536028951	4775.661568		false	57.754821	57.9006080692634	2209.779712	718
jair-unsat_dpm.yml	unsat	false	TIMEOUT	1800.626786	1800.908367589116	265.150464		false	0.91211	1.0366414170712233	201.428992	1	false	1.061791	1.2638712748885155	242.917376	1	TIMEOUT	1800.687111	1801.2350102821365	1402.187776		false	0.779852	0.924231949262321	199.077888	1
jair-unsat_grid-10-sl-4fsc.yml	unsat	false	false	21.082664	21.272201099433005	152.653824	7396	TIMEOUT	1800.618897	1800.797959920019	203.149312		false	4.449124	4.612510299310088	160.071680	1005	TIMEOUT	1800.679482	1801.1540073910728	1027.194880		TIMEOUT	1800.616022	1800.7985053965822	168.701952	
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	TIMEOUT	1800.640092	1800.9305103756487	640.049152		false	109.273705	109.42617997247726	2317.746176	3647	false	40.194506	40.3989937370643	1020.534784	1260	TIMEOUT	1800.861993	1801.3563580410555	11144.400896		false	99.384676	99.52561218198389	2284.068864	1620
jair-unsat_grid.yml	unsat	false	false	0.598325	0.7715946491807699	147.460096	196	false	1.505222	1.6463540000841022	148.267008	814	false	2.569665	2.7760467370972037	155.217920	2572	false	1087.434718	1087.644239006564	209.465344		false	2.398311	2.521381446160376	133.967872	4139
jair-unsat_grid3x3-1fsc.yml	unsat	false	unknown	0.960057	1.1575086284428835	149.794816		unknown	0.624144	0.7718784548342228	150.228992		false	1.057499	1.2238389682024717	212.283392	18	TIMEOUT	1800.704764	1800.9723317651078	2071.617536		false	1.472599	1.5931738410145044	232.812544	14
jair-unsat_grid3x3-2fsc.yml	unsat	false	unknown	2.375269	2.5326831433922052	325.095424		unknown	2.35282	2.4656116645783186	326.234112		false	840.910781	841.1296789981425	519.213056	9392	TIMEOUT	1800.676068	1800.9444194380194	1486.336000		OUT OF MEMORY	1285.588183	1285.769076200202	16000.000000	
jair-unsat_herman.yml	unsat	false	TIMEOUT	1800.660159	1800.9508732231334	898.191360		false	52.546835	52.672414493747056	1130.512384	807	false	122.962423	123.20578080695122	1071.112192	3326	TIMEOUT	1800.860534	1801.116314534098	7217.311744		false	77.208319	77.3548262892291	3406.946304	197
jair-unsat_maze-sl-5.yml	unsat	false	TIMEOUT	1800.621672	1800.882240162231	221.552640		TIMEOUT	1800.617903	1800.7971782200038	140.435456		TIMEOUT	1800.627797	1800.91832856182	333.131776		TIMEOUT	1800.621516	1800.8582312660292	222.187520		TIMEOUT	1800.615875	1800.7857978260145	134.217728	
jair-unsat_maze.yml	unsat	false	TIMEOUT	1800.622106	1800.882883549668	215.932928		TIMEOUT	1800.615703	1800.789408877492	139.833344		false	1.589115	1.7851186003535986	155.873280	780	TIMEOUT	1800.618344	1800.8312429720536	176.361472		TIMEOUT	1800.614428	1800.762282432057	134.148096	
jair-unsat_pole-res.yml	unsat	false	unknown	0.656927	0.8158871978521347	133.787648		unknown	0.565524	0.7021384732797742	133.804032		false	0.828921	1.0228203646838665	168.198144	43	TIMEOUT	1800.645186	1800.889346611686	655.323136		false	0.531277	0.6558736218139529	143.994880	5
jair-unsat_pole.yml	unsat	false	unknown	0.680333	0.8329814365133643	136.962048		unknown	0.670203	0.8215008722618222	137.035776		false	3.505214	3.683516868390143	178.307072	381	TIMEOUT	1800.665036	1800.888495230116	999.915520		false	1.612948	1.7412085486575961	336.490496	32
jair-unsat_recycling-2fsc.yml	unsat	false	unknown	0.50332	0.6329649770632386	134.049792		unknown	0.370016	0.4907264355570078	134.049792		false	0.630952	0.815080507658422	155.348992	253	TIMEOUT	1800.623419	1800.841319065541	255.700992		false	0.573428	0.7211322570219636	133.808128	28
jair-unsat_recycling-3fsc.yml	unsat	false	unknown	0.437908	0.5553168198093772	134.242304		unknown	0.40342	0.5284065594896674	134.184960		false	3.447488	3.6106433495879173	157.315072	1485	TIMEOUT	1800.610185	1800.8703167671338	506.609664		false	2.927036	3.069437379948795	190.623744	1006
jair-unsat_refuel-06-res.yml	unsat	false	TIMEOUT	1800.626252	1800.8732547340915	231.768064		false	0.548416	0.6898224651813507	140.808192	1	false	0.731392	0.9189870767295361	156.151808	33	TIMEOUT	1800.620489	1800.7966949781403	242.827264		false	0.621879	0.7602477977052331	134.553600	1
jair-unsat_tiny_rewards.yml	unsat	false	unknown	0.385496	0.5165250152349472	133.791744		unknown	0.493944	0.626253561116755	133.750784		false	0.557557	0.7499180631712079	155.504640	2	false	0.383175	0.5488649187609553	156.004352		false	0.339895	0.44821151811629534	133.812224	1
pomdps-unsat_mem_1_4x3-95_1.yml	unsat	false	unknown	0.505058	0.6524521820247173	103.510016		unknown	0.337952	0.481068167835474	103.587840		false	1.504743	1.696130607277155	140.005376	1459	false	1772.456903	1772.666333555244	177.176576		false	0.507396	0.6561458567157388	105.652224	13
pomdps-unsat_mem_1_4x5x2-95_1.yml	unsat	false	unknown	0.378903	0.5172786470502615	103.452672		unknown	0.472	0.6128912400454283	103.264256		false	0.443949	0.6106951730325818	140.075008	58	false	36.088866	36.36207045428455	199.806976		false	0.335507	0.45349790435284376	105.598976	13
pomdps-unsat_mem_1_drone-4-1_1.yml	unsat	false	TIMEOUT	1800.619138	1800.931090226397	220.463104		false	1.919333	2.056730051524937	169.885696	287	TIMEOUT	1800.743839	1801.0923326285556	4515.143680		TIMEOUT	1800.60813	1800.86035964638	291.352576		false	1.473809	1.6095980992540717	147.177472	269
pomdps-unsat_mem_1_drone-4-2_1.yml	unsat	false	TIMEOUT	1800.626544	1800.8589391922578	263.409664		false	0.706958	0.845419273711741	153.317376	26	TIMEOUT	1800.682165	1800.9674253482372	2157.256704		TIMEOUT	1800.623425	1800.9587159520015	313.724928		false	0.665182	0.8019324662163854	132.526080	25
pomdps-unsat_mem_1_drone-8-2_1.yml	unsat	false	TIMEOUT	1800.628976	1800.8882183497772	332.468224		TIMEOUT	1800.621788	1800.819163764827	295.739392		SEGMENTATION FAULT	2.293421	2.9914686772972345	212.312064		TIMEOUT	1800.672108	1800.9708295837045	917.454848		TIMEOUT	1800.647415	1800.8420845922083	679.153664	
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml	unsat	false	false	0.369581	0.4801057782024145	146.354176	4	false	0.478426	0.6321253450587392	147.021824	6	false	0.417231	0.6434095026925206	154.050560	5	false	0.474729	0.787012966349721	155.774976		false	0.425423	0.5679650418460369	132.472832	5
pomdps-unsat_mem_1_hallway_1.yml	unsat	false	unknown	0.783288	0.9494979120790958	162.205696		unknown	1.345454	1.4921991201117635	162.271232		TIMEOUT	1800.620362	1800.9330731574446	288.686080		TIMEOUT	1800.740281	1801.1368991434574	2844.160000		TIMEOUT	1800.736659	1800.9589849570766	3195.904000	
pomdps-unsat_mem_1_maze-alex_1.yml	unsat	false	false	7.422471	7.558323036879301	146.632704	4762	TIMEOUT	1800.613234	1800.7978922883049	139.423744		false	1.094003	1.2905973987653852	154.664960	641	false	845.468719	845.8187809642404	160.923648		TIMEOUT	1800.612662	1800.7950564268976	132.202496	
pomdps-unsat_mem_1_milos-aaai97_1.yml	unsat	false	unknown	0.525092	0.6747331134974957	103.571456		unknown	0.489328	0.6257960703223944	103.149568		false	7.33601	7.547738078050315	140.533760	7929	TIMEOUT	1800.625857	1800.9687386890873	309.100544		false	2.553842	2.697148595005274	108.994560	3469
pomdps-unsat_mem_1_network_1.yml	unsat	false	unknown	0.515992	0.6724455691874027	103.182336		unknown	0.444788	0.5814954284578562	103.206912		false	0.451001	0.6303928568959236	139.120640	41	false	0.670419	0.9576684022322297	140.312576		false	0.498622	0.6413270849734545	105.795584	21
pomdps-unsat_mem_1_nrp-8_1.yml	unsat	false	false	0.535312	0.6893200846388936	146.329600	8	false	0.530431	0.6751055493950844	147.206144	26	false	0.42875	0.5950945466756821	153.980928	23	false	0.613135	0.9062012145295739	156.143616		false	0.486954	0.6302327373996377	132.440064	43
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	unknown	0.518224	0.6664464930072427	103.223296		unknown	0.474354	0.6196045409888029	102.952960		false	0.486264	0.6628325181081891	139.890688	22	false	896.349209	896.6571583151817	155.033600		false	0.410259	0.5439090942963958	105.590784	15
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	unknown	0.54027	0.7027149563655257	104.001536		unknown	0.472246	0.6232483834028244	103.661568		false	1.131552	1.3154785297811031	139.919360	114	TIMEOUT	1800.622047	1800.9705565581098	263.720960		false	1.181913	1.3348651137202978	106.315776	58
pomdps-unsat_mem_1_refuel-06_1.yml	unsat	false	TIMEOUT	1800.618141	1800.9275787444785	238.845952		false	0.736305	0.8551810765638947	148.086784	1036	false	3.308821	3.4942576102912426	156.717056	3824	false	298.003597	298.29330570902675	231.387136		false	0.860177	0.9733685860410333	132.669440	1035
pomdps-unsat_mem_1_refuel-20_1.yml	unsat	false	TIMEOUT	1800.620209	1800.92808645498	268.443648		TIMEOUT	1800.66131	1800.8614413943142	1016.197120		TIMEOUT	1800.733344	1800.9619457786903	2059.968512		TIMEOUT	1800.654181	1801.0336112296209	1052.532736		TIMEOUT	1800.666252	1800.8889050325379	1011.785728	
pomdps-unsat_mem_1_rocks-12_1.yml	unsat	false	TIMEOUT	1800.628475	1800.8698374899104	243.490816		false	385.407791	385.56813505478203	485.830656	28998	TIMEOUT	1800.664396	1800.916740803048	1038.970880		TIMEOUT	1800.663947	1800.9500457970425	865.648640		false	342.85294	342.99807969201356	464.637952	28990
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	unknown	0.341282	0.486187388189137	103.690240		unknown	0.463416	0.5931105334311724	103.464960		false	15.284289	15.451633306220174	153.313280	18026	TIMEOUT	1800.615294	1800.8517463374883	144.510976		false	0.588121	0.7329229488968849	105.799680	295
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	unknown	0.341296	0.4746665386483073	103.563264		unknown	0.4575	0.586327699944377	103.600128		false	4.865436	5.026711629703641	139.956224	6270	false	146.973907	147.18294399045408	195.735552		false	0.780678	0.909371449612081	106.688512	417
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml	unsat	false	false	0.417284	0.5618683323264122	146.739200	72	false	0.507731	0.6472828220576048	147.124224	36	false	0.441767	0.6135236164554954	154.648576	78	false	0.864969	1.0671273889020085	155.885568		false	0.488237	0.6310168765485287	132.493312	35
