   BENCHMARK INFORMATION
benchmark definition:    comparison_robust.xml
name:                    comparison_robust
run sets:                SMPMC, PAYNT-AR-1-by-1, PAYNT-AR-MDP-Eval, SMT(LRA)
date:                    Fri, 2025-07-25 19:28:37 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 4 with options '-m molehill --ce none --constraint existsforall' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
mdp-families-unsat_mem_1_uav-operator-roz-workload-big-family_1.yml    TIMEOUT                       1801.21     1802.10        None
mdp-families-unsat_mem_1_uav-operator-roz-workload_1.yml               TIMEOUT                       1801.05     1802.01        None
mdp-families-unsat_mem_1_uav-roz-big-family_1.yml                      OUT OF MEMORY                 1021.34     1022.41        None
mdp-families-unsat_mem_1_uav-roz_1.yml                                 TIMEOUT                       1801.09     1802.07        None
mdp-families-unsat_mem_1_virus-big-family_1.yml                        false                           91.09       92.32        None
other-unsat_box-pushing.yml                                            false                          227.80      228.75        None
other-unsat_dpm.yml                                                    false                          122.12      123.10        None
other-unsat_maze.yml                                                   false                           11.15       12.50        None
pomdp-families-unsat_mem_1_avoid_1.yml                                 false                           24.62       25.86        None
pomdp-families-unsat_mem_1_dpm-switch-q10_1.yml                        false                            4.79        5.87        None
pomdp-families-unsat_mem_1_dpm_1.yml                                   false                            7.91        9.72        None
pomdp-families-unsat_mem_1_obstacles-8-3_1.yml                         false                            3.62        4.70        None
pomdp-families-unsat_mem_1_obstacles-8-6_1.yml                         false                            5.18        6.40        None
pomdp-families-unsat_mem_1_obstacles-maze-4-2_1.yml                    false                            4.38        5.82        None
pomdp-families-unsat_mem_1_obstacles-maze-4_1.yml                      false                            3.85        5.05        None
pomdp-families-unsat_mem_2_avoid_2.yml                                 TIMEOUT                       1800.62     1802.76        None
pomdp-families-unsat_mem_2_dpm-switch-q10_2.yml                        false                         1336.08     1337.74        None
pomdp-families-unsat_mem_2_dpm_2.yml                                   TIMEOUT                       1800.65     1802.08        None
pomdp-families-unsat_mem_2_obstacles-8-3_2.yml                         TIMEOUT                       1800.83     1801.88        None
pomdp-families-unsat_mem_2_obstacles-8-6_2.yml                         TIMEOUT                       1800.77     1802.71        None
pomdp-families-unsat_mem_2_obstacles-maze-4-2_2.yml                    false                           20.39       21.59        None
pomdp-families-unsat_mem_2_obstacles-maze-4_2.yml                      false                           23.84       24.96        None
pomdp-families-unsat_mem_3_obstacles-8-3_3.yml                         TIMEOUT                       1800.69     1801.70        None
pomdp-families-unsat_mem_3_obstacles-maze-4-2_3.yml                    TIMEOUT                       1800.73     1801.75        None
pomdp-families-unsat_mem_3_obstacles-maze-4_3.yml                      TIMEOUT                       1800.68     1802.06        None
------------------------------------------------------------------------------------------------------------------------------------
Run set 1                                                              done                         71596.12     3632.87           -


PAYNT-AR-1-by-1
Run set 2 of 4 with options 'robust_policy_baseline.py --synthesizer ar-1by1 --timeout 1000000000' and propertyfile 'None'

inputfile                                                              status                       cpu time   wall time        host
------------------------------------------------------------------------------------------------------------------------------------
mdp-families-sat_mem_1_avoid-8-2-big-family_1.yml                      TIMEOUT                       1800.70     1801.53        None
mdp-families-sat_mem_1_avoid-8-2-easy-big-family_1.yml                 TIMEOUT                       1800.61     1801.46        None
mdp-families-sat_mem_1_avoid-8-2-easy_1.yml                            TIMEOUT                       1800.72     1801.60        None
