tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-AR	PAYNT-AR	PAYNT-AR	PAYNT-AR
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.283919	4.108806386590004		true	2.926342	3.6763311000540853	
jair-sat_box-pushing-2fsc.yml	sat	true	true	482.18739	483.0919233597815		true	15.550819	16.298397704027593	
jair-sat_dpm.yml	sat	true	true	2.413178	3.2501456858590245		true	1.442422	2.172096688300371	
jair-sat_grid-10-sl-4fsc.yml	sat	true	true	0.624165	1.4543312704190612		TIMEOUT	30000	30000	
jair-sat_grid-meet-sl-2fsc.yml	sat	true	true	15.897622	16.781438758596778		true	754.253163	755.0448080310598	
jair-sat_grid.yml	sat	true	true	0.664176	1.5294313849881291		true	1.501895	2.2559639774262905	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.716058	4.557684336788952		true	1.18536	1.919790561310947	
jair-sat_grid3x3-2fsc.yml	sat	true	true	27.690968	28.535772318951786		true	7.815859	8.533653586171567	
jair-sat_herman.yml	sat	true	true	38.990854	39.80615747626871		true	35.545003	36.247940516099334	
jair-sat_maze-sl-5.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-sat_maze.yml	sat	true	true	0.549422	1.377068947069347		TIMEOUT	30000	30000	
jair-sat_pole-res.yml	sat	true	true	0.65472	1.449270524084568		true	0.828782	1.5057371957227588	
jair-sat_pole.yml	sat	true	true	1.79975	2.6153005845844746		true	0.961709	1.6172904800623655	
jair-sat_recycling-2fsc.yml	sat	true	true	0.506024	1.2806873079389334		true	0.477447	1.1282490054145455	
jair-sat_recycling-3fsc.yml	sat	true	true	0.614022	1.3735656784847379		true	0.496893	1.1527644312009215	
jair-sat_refuel-06-res.yml	sat	true	true	1.444295	2.195245976559818		true	0.607656	1.26092891395092	
jair-sat_tiny_rewards.yml	sat	true	true	0.473981	1.1977088218554854		true	0.382996	1.017180728726089	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.601497	1.3532278714701533		true	0.370487	0.9443727806210518	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.420667	1.1620763428509235		true	0.427982	0.9922887533903122	
pomdps-sat_mem_1_drone-4-1_1.yml	sat	true	TIMEOUT	30000	30000		true	3.504814	4.077187849208713	
pomdps-sat_mem_1_drone-4-2_1.yml	sat	true	TIMEOUT	30000	30000		true	0.587653	1.1598853319883347	
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	TIMEOUT	30000	30000		true	13.026631	13.596054626628757	
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml	sat	true	true	0.438538	1.0806298879906535		true	0.415608	1.0125698912888765	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	6.869956	7.501889314502478		true	91.956725	92.56351157929748	
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	0.477474	1.1625476414337754		TIMEOUT	30000	30000	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	6.789611	7.406944354064763		true	0.797359	1.3570932187139988	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.536749	0.8126504346728325		true	0.49403	0.675708525814116	
pomdps-sat_mem_1_nrp-8_1.yml	sat	true	true	0.489392	0.7562248986214399		true	0.384174	0.5490890145301819	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.399939	0.7456680843606591		true	0.357532	0.542474776506424	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.499991	0.8312334809452295		true	0.588598	0.774996324442327	
pomdps-sat_mem_1_refuel-06_1.yml	sat	true	true	4.379317	4.722272776067257		true	0.567433	0.7566234273836017	
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	15.564949	15.971245005726814		TIMEOUT	30000	30000	
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	30000	30000		true	1.283803	1.4310375498607755	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	10.61484	10.922063459642231		true	0.444142	0.601863800548017	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.693793	1.0015528304502368		true	0.40607	0.5494622346013784	
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml	sat	true	true	0.49198	0.7483335826545954		true	0.369555	0.5213461313396692	
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	1.190351	1.4568115593865514		TIMEOUT	30000	30000	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	1.29624	1.5117610590532422		TIMEOUT	30000	30000	
pomdps-sat_mem_2_network_2.yml	sat	true	true	0.913483	1.1558763971552253		true	0.427713	0.5751557126641273	
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.500381	0.7176760081201792		true	0.375647	0.5163278440013528	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.468611	0.6555632036179304		true	0.537038	0.677115480415523	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	5.177426	5.379350887611508		true	6.696971	6.870664956048131	
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	30000	30000		true	0.695487	0.8664607433602214	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	235.847601	236.0375387771055		true	1.597227	1.7898769015446305	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.573521	12.822156885638833		true	0.840116	1.0293254479765892	
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml	sat	true	true	0.455102	0.6308830063790083		true	0.483369	0.6738195726647973	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	190.504038	190.71667738817632		TIMEOUT	30000	30000	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.23066	6.418180036358535		true	19.252374	19.4367481097579	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	0.977497	1.1857518749311566		true	0.652254	0.7995877712965012	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	64.803496	65.03149821702391		true	90.178342	90.32069576531649	
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	30000	30000		true	7.981793	8.133415274322033	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	30000	30000		true	169.183537	169.3498609121889	
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml	sat	true	true	1.088759	1.2907825512811542		true	1.183261	1.3476339550688863	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	3.19948	3.3798231361433864		false	2.89469	3.058699645102024	
