tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-AR	PAYNT-AR	PAYNT-AR	PAYNT-AR	PAYNT-AR	SMT(LRA)	SMT(LRA)	SMT(LRA)	SMT(LRA)	SMT(LRA)	SMPMC	SMPMC	SMPMC	SMPMC	SMPMC
benchmarks/files/simple-q1/			status	CPU Time (s)	Wall Time (s)	Memory (MB)	Iterations	status	CPU Time (s)	Wall Time (s)	Memory (MB)	Iterations	status	CPU Time (s)	Wall Time (s)	Memory (MB)	Iterations	status	CPU Time (s)	Wall Time (s)	Memory (MB)	Iterations	status	CPU Time (s)	Wall Time (s)	Memory (MB)	Iterations
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	unknown	0.442883	0.5742875579744577	102.989824		unknown	0.519048	0.6487082494422793	102.912000		false	0.360781	0.4979086806997657	105.521152	15	false	1118.092515	1118.4432000825182	155.107328		false	0.555962	0.7759081674739718	139.841536	22
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	unknown	0.515054	0.664818312972784	103.391232		unknown	0.369603	0.4992349511012435	103.383040		false	0.876286	1.0193454315885901	105.820160	58	TIMEOUT	1800.611825	1801.0163933532313	264.036352		false	1.198864	1.397132644429803	139.661312	114
pomdps-unsat_mem_1_refuel-06_1.yml	unsat	false	false	0.765985	0.8833024241030216	147.841024	1036	TIMEOUT	1800.623036	1800.9468223433942	238.686208		false	1.017979	1.141180681064725	132.214784	1035	false	267.2822	267.6115355398506	231.247872		false	4.78731	5.003785056062043	156.819456	3824
pomdps-unsat_mem_1_rocks-12_1.yml	unsat	false	false	377.11058	377.27221809607	501.370880	28999	TIMEOUT	1800.62819	1800.863002764061	243.195904		false	334.446675	334.5976370004937	464.490496	28990	TIMEOUT	1800.661305	1800.9204545123503	865.308672		TIMEOUT	1800.662333	1800.9391133487225	1038.376960	
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	unknown	0.453635	0.5959417214617133	103.129088		unknown	0.517249	0.6696864003315568	103.247872		false	0.565662	0.7046689949929714	105.594880	295	TIMEOUT	1800.61663	1800.8593166731298	144.494592		false	19.18817	19.373828548006713	154.013696	18026
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	unknown	0.537977	0.6870475420728326	103.280640		unknown	0.51734	0.6668168660253286	103.444480		false	0.56233	0.6815772354602814	106.573824	417	false	133.222075	133.38711878843606	195.715072		false	5.109333	5.314884657971561	140.001280	6270
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	TIMEOUT	1800.603836	1800.8372347922996	139.030528		TIMEOUT	1800.619397	1800.984526055865	247.312384		TIMEOUT	1800.617584	1800.7499284697697	131.960832		TIMEOUT	1800.616167	1800.8063696091995	164.245504		false	5.904992	6.074319254606962	157.171712	6230
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	unknown	0.481091	0.6124946624040604	104.194048		unknown	0.344777	0.47284520231187344	104.153088		false	1.261816	1.3969861110672355	121.663488	189	TIMEOUT	1800.638377	1800.8530678888783	465.752064		false	9.494317	9.677106113173068	143.015936	4581
pomdps-unsat_mem_2_network_2.yml	unsat	false	unknown	0.451463	0.5921430382877588	102.977536		unknown	0.464998	0.601695854216814	103.088128		false	0.636163	0.777346296235919	105.353216	235	false	948.139126	948.338261783123	148.951040		false	1.366457	1.5696036899462342	139.960320	878
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	TIMEOUT	1800.617225	1800.8064807243645	231.251968		TIMEOUT	1800.620453	1800.8793361661956	208.171008		TIMEOUT	1800.552102	1801.382423019968	132.005888		false	111.500109	111.7022429490462	170.999808		false	327.441178	327.6617289958522	1170.489344	365661
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	unknown	0.514516	0.6477311253547668	102.940672		unknown	0.341661	0.45143905747681856	103.182336		false	0.739296	0.8757139388471842	105.537536	47	TIMEOUT	1800.616524	1800.864677731879	171.474944		false	1.737236	1.935870036482811	138.997760	325
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	unknown	0.528921	0.6657608542591333	104.181760		unknown	0.356989	0.49686309695243835	104.345600		false	97.532832	97.68046600092202	204.238848	2671	TIMEOUT	1800.653592	1800.8682785192505	806.842368		false	231.832176	232.04654007591307	158.490624	11373
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	unknown	0.467965	0.6076191933825612	103.247872		unknown	0.573745	0.7193450713530183	103.239680		false	18.640807	18.78189214412123	117.862400	30764	TIMEOUT	1800.619489	1800.8004960706457	161.878016		false	672.194684	672.4381330152974	988.954624	575661
pomdps-unsat_mem_3_4x5x2-95_3.yml	unsat	false	unknown	0.465511	0.6032765721902251	103.460864		unknown	0.532054	0.6794572034850717	103.440384		false	2.485691	2.6007872596383095	116.588544	3648	TIMEOUT	1800.628097	1800.903824632056	325.857280		false	262.934238	263.16163880750537	361.963520	195453
pomdps-unsat_mem_3_maze-alex_3.yml	unsat	false	false	0.500824	0.6329002166166902	139.550720	1	TIMEOUT	1800.61468	1800.9064564397559	241.659904		false	0.360887	0.4766881223767996	131.694592	1	TIMEOUT	1800.619345	1800.829084329307	171.905024		false	0.412122	0.6184956096112728	154.669056	1
pomdps-unsat_mem_3_network_3.yml	unsat	false	unknown	0.50942	0.6497831912711263	102.977536		unknown	0.374081	0.48423528112471104	102.981632		false	83.33997	83.46081457007676	118.394880	195022	TIMEOUT	1800.619044	1800.8286641752347	165.351424		false	331.668603	331.8871894516051	287.768576	149876
pomdps-unsat_mem_3_query-s2_3.yml	unsat	false	unknown	0.434348	0.5674744900316	103.194624		unknown	0.376406	0.48653385788202286	103.116800		false	28.092354	28.232268653810024	116.174848	2639	TIMEOUT	1800.621283	1800.8420033082366	251.162624		false	154.146968	154.3731097849086	181.559296	41108
pomdps-unsat_mem_3_query-s3_3.yml	unsat	false	unknown	0.519759	0.6617548316717148	105.922560		unknown	0.410945	0.520780093036592	105.910272		false	60.955247	61.09725518710911	335.081472	382	TIMEOUT	1800.707697	1800.916565714404	1925.378048		false	184.085461	184.25755824428052	165.871616	2724
pomdps-unsat_mem_4_4x3-95_4.yml	unsat	false	unknown	0.346813	0.4633933901786804	103.235584		unknown	0.372099	0.5021313959732652	103.292928		false	601.883565	602.0526085495949	137.854976	1264468	TIMEOUT	1800.616704	1800.8367675924674	171.290624		TIMEOUT	1800.707286	1800.9558629738167	1456.164864	
