tool	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_1.yml	TIMEOUT	1800.76424	1801.5991682317108	1124.118528		false	7.151939	7.772989242337644	878.129152	5
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_11.yml	TIMEOUT	1800.738841	1801.5444451477379	1196.470272		TIMEOUT	1802.208132	1803.1340405838564	4210.716672	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_13.yml	TIMEOUT	1800.686597	1800.8971877945587	1204.142080		TIMEOUT	1801.251994	1801.7377915065736	4912.873472	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_15.yml	TIMEOUT	1800.687632	1800.8745101848617	1288.425472		TIMEOUT	1801.794739	1802.1430340437219	4470.579200	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_3.yml	TIMEOUT	1800.68485	1800.9296681722626	1120.448512		false	369.127279	369.3215760961175	1838.718976	17296
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_5.yml	TIMEOUT	1800.712381	1801.0073267901316	1146.503168		TIMEOUT	1801.375751	1801.8633450511843	4295.786496	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_7.yml	TIMEOUT	1800.6842	1800.8986193491146	1154.326528		TIMEOUT	1801.360317	1801.7313025668263	4276.301824	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_9.yml	TIMEOUT	1800.688864	1800.8882099511102	1193.463808		TIMEOUT	1801.256031	1801.7613370520994	4596.256768	
benchmark-general-sat_mem_1_dpm-switch-q10-big_1.yml	TIMEOUT	1800.674276	1800.9446378480643	971.317248		false	5.580604	5.760725554078817	601.825280	5
benchmark-general-sat_mem_1_dpm-switch-q10-big_11.yml	TIMEOUT	1800.676533	1800.9383464138955	1023.528960		TIMEOUT	1800.858904	1801.3090029070154	4844.752896	
benchmark-general-sat_mem_1_dpm-switch-q10-big_13.yml	TIMEOUT	1800.622034	1801.0422403495759	1085.431808		TIMEOUT	1800.943507	1801.6345932250842	4525.936640	
benchmark-general-sat_mem_1_dpm-switch-q10-big_15.yml	TIMEOUT	1800.676088	1801.0030912309885	1070.518272		TIMEOUT	1801.891636	1802.3318415051326	5285.191680	
benchmark-general-sat_mem_1_dpm-switch-q10-big_3.yml	TIMEOUT	1800.702841	1801.0948033975437	986.267648		false	175.901522	176.6561032338068	763.703296	920
benchmark-general-sat_mem_1_dpm-switch-q10-big_5.yml	TIMEOUT	1800.683537	1801.094854041934	1017.774080		TIMEOUT	1801.717129	1803.0249143010005	3326.779392	
benchmark-general-sat_mem_1_dpm-switch-q10-big_7.yml	TIMEOUT	1800.675793	1801.0892285536975	1014.054912		TIMEOUT	1802.643784	1803.6551231173798	5349.396480	
benchmark-general-sat_mem_1_dpm-switch-q10-big_9.yml	TIMEOUT	1800.684726	1801.1095881452784	1022.029824		TIMEOUT	1801.718083	1804.2246324280277	3999.449088	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml	false	26.693062	27.154771144501865	1067.274240		false	4.242385	5.055864072404802	173.465600	6
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_11.yml	TIMEOUT	1800.693844	1801.1543485065922	1214.504960		true	163.253248	164.4385841190815	271.007744	9846
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_13.yml	TIMEOUT	1800.698573	1801.119509022683	1235.013632		true	107.677191	108.75200960040092	268.713984	3701
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_15.yml	TIMEOUT	1800.69942	1801.156788231805	1258.176512		true	225.744148	226.83886875584722	319.340544	11051
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_3.yml	TIMEOUT	1800.880288	1801.3249610578641	4134.678528		true	6.889699	8.085946879349649	206.925824	537
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_5.yml	TIMEOUT	1800.69818	1801.1265489216894	1226.878976		true	14.792182	15.896057254634798	218.411008	2285
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_7.yml	TIMEOUT	1800.703709	1801.0537618976086	1205.051392		true	218.780544	219.96534390654415	691.859456	73205
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_9.yml	TIMEOUT	1800.703938	1801.0789983887225	1198.206976		true	191.716398	192.82410687953234	316.809216	16504
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_1.yml	false	20.687121	21.0090810097754	994.779136		false	3.825155	4.777126441709697	172.453888	6
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_11.yml	TIMEOUT	1800.687195	1801.0512098632753	1118.117888		true	192.080901	193.21596200112253	291.471360	13713
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_13.yml	TIMEOUT	1800.699926	1801.1600014138967	1174.323200		true	196.536906	197.68154876306653	286.076928	9851
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_15.yml	TIMEOUT	1800.704065	1801.0700282603502	1185.673216		true	257.006469	258.15468711033463	424.681472	20286
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_3.yml	TIMEOUT	1800.690135	1801.0068266335875	1356.972032		true	8.495133	9.59412106871605	210.087936	2201
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_5.yml	TIMEOUT	1800.679916	1800.9088271073997	1080.844288		true	553.152462	554.2006554342806	2444.832768	289686
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_7.yml	TIMEOUT	1800.687422	1800.9305063812062	1095.299072		true	186.042871	187.42176684364676	556.371968	35034
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_9.yml	TIMEOUT	1800.690901	1800.936244416982	1159.131136		true	61.169019	62.18199859187007	233.320448	4629
benchmark-general-sat_mem_1_obstacles-demo_1.yml	false	450.77532	450.9834025967866	217.735168		false	2.660996	3.2504534805193543	171.323392	25
benchmark-general-sat_mem_1_obstacles-demo_11.yml	TIMEOUT	1800.620447	1800.8582913987339	222.674944		true	560.216706	561.1430228371173	763.584512	337859
benchmark-general-sat_mem_1_obstacles-demo_13.yml	TIMEOUT	1800.618841	1800.899772806093	205.590528		true	1401.381892	1402.8222420979291	1182.441472	546766
benchmark-general-sat_mem_1_obstacles-demo_15.yml	TIMEOUT	1800.622961	1800.8571292776614	250.376192		true	606.624269	607.5699684042484	714.436608	312196
benchmark-general-sat_mem_1_obstacles-demo_3.yml	TIMEOUT	1800.619898	1800.869649875909	229.691392		false	4.421036	4.960653060115874	171.507712	1029
benchmark-general-sat_mem_1_obstacles-demo_5.yml	TIMEOUT	1800.620036	1800.8704369328916	232.665088		true	93.323057	94.1053542336449	247.173120	31691
benchmark-general-sat_mem_1_obstacles-demo_7.yml	TIMEOUT	1800.611045	1800.811969225295	259.289088		true	9.529931	10.262269492261112	194.134016	2550
benchmark-general-sat_mem_1_obstacles-demo_9.yml	TIMEOUT	1800.616055	1800.8827497689053	235.077632		true	101.795673	102.7439276361838	280.256512	51096
benchmark-general-sat_mem_1_pacman-6_1.yml	OUT OF MEMORY	908.063675	908.3527992926538	16000.000000		false	5.945684	6.4755817567929626	249.290752	6
benchmark-general-sat_mem_1_pacman-6_11.yml	OUT OF MEMORY	704.862744	706.7286966955289	16000.000000		true	319.493427	320.2594795366749	872.484864	1364
benchmark-general-sat_mem_1_pacman-6_13.yml	OUT OF MEMORY	769.184737	770.9608199456707	16000.000000		true	794.421085	795.2614656556398	1113.841664	6702
benchmark-general-sat_mem_1_pacman-6_15.yml	OUT OF MEMORY	707.230943	710.2181290276349	16000.000000		true	927.831528	928.8114536711946	1205.043200	6426
benchmark-general-sat_mem_1_pacman-6_3.yml	OUT OF MEMORY	682.086784	686.3820720501244	16000.000000		true	33.772195	34.73984361346811	350.466048	913
benchmark-general-sat_mem_1_pacman-6_5.yml	OUT OF MEMORY	679.019177	679.9141291091219	16000.000000		true	105.793248	106.55939631350338	450.736128	891
benchmark-general-sat_mem_1_pacman-6_7.yml	OUT OF MEMORY	697.724879	700.2202341137454	16000.000000		true	124.611009	126.35940227750689	592.367616	505
benchmark-general-sat_mem_1_pacman-6_9.yml	OUT OF MEMORY	773.470323	776.0787502834573	16000.000000		true	122.581896	123.25218009296805	657.031168	810
benchmark-general-sat_mem_1_refuel-04_1.yml	false	2.25671	2.5742481723427773	170.889216		false	3.121825	3.8468355983495712	154.198016	0
benchmark-general-sat_mem_1_refuel-04_11.yml	true	247.470717	247.8455769950524	303.722496		true	19.609534	20.789373088628054	208.965632	1220
benchmark-general-sat_mem_1_refuel-04_13.yml	true	935.318741	935.7354502296075	316.182528		true	21.641224	22.695017660968006	213.471232	604
benchmark-general-sat_mem_1_refuel-04_15.yml	true	636.589577	637.0178842982277	315.920384		true	15.30977	16.394635446369648	215.048192	32
benchmark-general-sat_mem_1_refuel-04_3.yml	false	1.745013	1.98800163064152	196.268032		false	3.859627	4.6120127234607935	171.540480	24
benchmark-general-sat_mem_1_refuel-04_5.yml	false	4.608504	4.857003690674901	195.723264		false	4.558679	5.30182717833668	171.778048	257
benchmark-general-sat_mem_1_refuel-04_7.yml	true	202.73819	203.10931176878512	291.975168		true	4.177439	5.1376030230894685	203.223040	81
benchmark-general-sat_mem_1_refuel-04_9.yml	true	405.958498	406.2410482093692	298.008576		true	6.890597	8.340629948303103	207.712256	146
benchmark-general-sat_mem_1_rocks-4-2_1.yml	false	9.493997	9.725741799920797	245.510144		false	2.618551	3.350662981159985	171.536384	7
benchmark-general-sat_mem_1_rocks-4-2_11.yml	TIMEOUT	1800.627086	1800.9002577271312	1976.500224		true	39.507241	40.34292291570455	261.644288	23657
benchmark-general-sat_mem_1_rocks-4-2_13.yml	TIMEOUT	1800.681167	1800.923703752458	1531.424768		true	28.479162	29.394100881181657	245.428224	14059
benchmark-general-sat_mem_1_rocks-4-2_15.yml	TIMEOUT	1800.668423	1800.9250962277874	1432.592384		true	21.001946	21.885878277011216	223.055872	5897
benchmark-general-sat_mem_1_rocks-4-2_3.yml	false	165.620582	165.8103663958609	280.141824		false	2.543018	3.2872475180774927	171.569152	269
benchmark-general-sat_mem_1_rocks-4-2_5.yml	TIMEOUT	1800.661467	1800.9090706128627	1304.002560		true	3.151957	3.501908623613417	194.670592	2067
benchmark-general-sat_mem_1_rocks-4-2_7.yml	TIMEOUT	1800.677021	1800.935140453279	1521.885184		true	12.366769	12.714777844958007	220.131328	10822
benchmark-general-sat_mem_1_rocks-4-2_9.yml	TIMEOUT	1800.677405	1800.9261296046898	1531.146240		true	13.300777	13.604345266707242	216.129536	8290
benchmark-general-sat_mem_1_rocks-6-4-big-family_1.yml	OUT OF MEMORY	267.031067	267.8910818826407	16000.000000		false	1.913827	2.1022439170628786	192.188416	7
benchmark-general-sat_mem_1_rocks-6-4-big-family_11.yml	OUT OF MEMORY	254.768707	256.2769920537248	16000.000000		TIMEOUT	1800.769075	1801.5288537321612	3169.878016	
benchmark-general-sat_mem_1_rocks-6-4-big-family_13.yml	OUT OF MEMORY	406.848128	410.5244170902297	16000.000000		true	1168.862829	1170.570322919637	2194.104320	81304
benchmark-general-sat_mem_1_rocks-6-4-big-family_15.yml	OUT OF MEMORY	324.741896	326.89131819829345	16000.000000		TIMEOUT	1800.78255	1803.4099999601021	4207.669248	
benchmark-general-sat_mem_1_rocks-6-4-big-family_3.yml	OUT OF MEMORY	233.773613	234.19579232577235	16000.000000		false	9.814498	9.992912018671632	240.857088	1382
benchmark-general-sat_mem_1_rocks-6-4-big-family_5.yml	OUT OF MEMORY	310.786825	314.6952326707542	16000.000000		true	174.809011	175.14558988437057	1362.436096	29666
benchmark-general-sat_mem_1_rocks-6-4-big-family_7.yml	OUT OF MEMORY	250.784622	253.12453968729824	16000.000000		true	246.104705	246.42205990478396	1354.973184	30513
benchmark-general-sat_mem_1_rocks-6-4-big-family_9.yml	OUT OF MEMORY	283.221752	286.8535462943837	16000.000000		true	932.647332	933.7033549910411	2922.790912	109122
benchmark-general-sat_mem_1_rocks-6-4-signal_1.yml	OUT OF MEMORY	299.963449	304.3733189916238	16000.000000		false	1.906699	2.122058989480138	193.212416	7
benchmark-general-sat_mem_1_rocks-6-4-signal_11.yml	OUT OF MEMORY	292.111348	294.9673315109685	16000.000000		TIMEOUT	1800.895529	1801.2870118664578	3859.619840	
benchmark-general-sat_mem_1_rocks-6-4-signal_13.yml	OUT OF MEMORY	284.368954	286.95814142469317	16000.000000		TIMEOUT	1800.799468	1801.7019396349788	3875.508224	
benchmark-general-sat_mem_1_rocks-6-4-signal_15.yml	OUT OF MEMORY	273.852962	277.1645868178457	16000.000000		TIMEOUT	1800.706121	1802.268340812996	3961.454592	
benchmark-general-sat_mem_1_rocks-6-4-signal_3.yml	OUT OF MEMORY	265.593997	267.63132459204644	16000.000000		false	7.125328	7.29836430773139	210.513920	501
benchmark-general-sat_mem_1_rocks-6-4-signal_5.yml	OUT OF MEMORY	329.863	332.1564566968009	16000.000000		true	636.164766	636.520287418738	1899.106304	50686
benchmark-general-sat_mem_1_rocks-6-4-signal_7.yml	OUT OF MEMORY	276.568894	279.58860186766833	16000.000000		TIMEOUT	1800.579798	1802.7368758749217	3024.269312	
benchmark-general-sat_mem_1_rocks-6-4-signal_9.yml	OUT OF MEMORY	271.026354	274.2138469712809	15999.995904		TIMEOUT	1800.69078	1803.0607406012714	3843.735552	
benchmark-general-sat_mem_1_rocks-6-4_1.yml	OUT OF MEMORY	296.206518	297.4515216415748	16000.000000		false	1.218743	1.3901344807818532	190.504960	7
benchmark-general-sat_mem_1_rocks-6-4_11.yml	OUT OF MEMORY	218.37634	221.1539519606158	16000.000000		true	1243.723963	1245.275611154735	3500.339200	84413
benchmark-general-sat_mem_1_rocks-6-4_13.yml	OUT OF MEMORY	240.005808	246.14246534463018	16000.000000		TIMEOUT	1800.872744	1801.2529548713937	3778.093056	
benchmark-general-sat_mem_1_rocks-6-4_15.yml	OUT OF MEMORY	216.087103	217.52714677061886	16000.000000		TIMEOUT	1800.798672	1801.8789373924956	4459.855872	
benchmark-general-sat_mem_1_rocks-6-4_3.yml	OUT OF MEMORY	215.426964	215.72009221091866	16000.000000		false	13.4362	13.658963304013014	255.995904	2486
benchmark-general-sat_mem_1_rocks-6-4_5.yml	OUT OF MEMORY	246.148186	249.5729117738083	16000.000000		true	96.727011	97.04612144641578	413.429760	11441
benchmark-general-sat_mem_1_rocks-6-4_7.yml	OUT OF MEMORY	224.136755	227.70039624068886	16000.000000		true	150.903792	151.35874247923493	977.588224	26173
benchmark-general-sat_mem_1_rocks-6-4_9.yml	OUT OF MEMORY	251.536681	252.23321971669793	16000.000000		true	1382.231307	1383.7616773834452	2509.934592	87451
benchmark-general-sat_mem_1_rocks-8-1_1.yml	false	33.691663	33.882528372108936	326.664192		false	0.741292	0.9395668348297477	173.817856	7
benchmark-general-sat_mem_1_rocks-8-1_11.yml	TIMEOUT	1800.607817	1800.8739320989698	823.001088		true	14.976683	15.306214707903564	234.934272	7763
benchmark-general-sat_mem_1_rocks-8-1_13.yml	TIMEOUT	1800.647057	1800.8635991811752	1048.387584		true	437.462508	437.8801587866619	647.540736	193630
benchmark-general-sat_mem_1_rocks-8-1_15.yml	TIMEOUT	1800.644576	1800.856549830176	713.142272		true	123.299391	123.90199143998325	286.257152	24624
benchmark-general-sat_mem_1_rocks-8-1_3.yml	TIMEOUT	1800.630919	1800.8979360312223	461.656064		false	2.958693	3.1601007049903274	173.686784	1375
benchmark-general-sat_mem_1_rocks-8-1_5.yml	TIMEOUT	1800.636765	1800.877237437293	669.433856		true	3.865641	4.18480016477406	207.785984	2112
benchmark-general-sat_mem_1_rocks-8-1_7.yml	TIMEOUT	1800.638368	1800.8787214765325	742.486016		true	58.977518	59.83830084465444	225.394688	9417
benchmark-general-sat_mem_1_rocks-8-1_9.yml	TIMEOUT	1800.644686	1800.9021503226832	761.446400		true	8.862974	9.313622426241636	217.690112	1639
benchmark-general-sat_mem_1_rover-1000-big-family_1.yml	TIMEOUT	1800.682672	1800.935626834631	1192.202240		true	95.668648	97.01288729906082	898.699264	19
benchmark-general-sat_mem_1_rover-1000-big-family_11.yml	TIMEOUT	1800.683162	1800.9485851572827	1194.487808		true	118.208493	120.01523261889815	904.069120	17
benchmark-general-sat_mem_1_rover-1000-big-family_13.yml	TIMEOUT	1800.687517	1800.9387214137241	1195.053056		true	117.755194	119.6631237193942	903.712768	15
benchmark-general-sat_mem_1_rover-1000-big-family_15.yml	TIMEOUT	1800.685448	1800.9367928374559	1195.147264		true	92.161251	93.27546820230782	907.276288	18
benchmark-general-sat_mem_1_rover-1000-big-family_3.yml	TIMEOUT	1800.688341	1800.9569066409022	1192.628224		true	23.901502	25.195977739058435	901.210112	20
benchmark-general-sat_mem_1_rover-1000-big-family_5.yml	TIMEOUT	1800.690554	1800.9213148821145	1192.898560		true	9.357294	9.653162825852633	897.449984	16
benchmark-general-sat_mem_1_rover-1000-big-family_7.yml	TIMEOUT	1800.686397	1800.9340516021475	1193.738240		true	14.746369	15.059264364652336	898.854912	16
benchmark-general-sat_mem_1_rover-1000-big-family_9.yml	TIMEOUT	1800.690443	1800.9302609460428	1196.118016		true	15.051914	15.36554560624063	900.489216	16
benchmark-general-sat_mem_1_rover-1000_1.yml	TIMEOUT	1800.663758	1800.9068234451115	793.600000		true	3.320743	3.623869731090963	314.490880	8
benchmark-general-sat_mem_1_rover-1000_11.yml	TIMEOUT	1800.667124	1800.8704093117267	867.008512		true	12.963943	13.271597945131361	318.689280	8
benchmark-general-sat_mem_1_rover-1000_13.yml	TIMEOUT	1800.661678	1800.9310333747417	779.993088		true	20.623545	20.93817836139351	317.403136	8
benchmark-general-sat_mem_1_rover-1000_15.yml	TIMEOUT	1800.664434	1800.918160569854	792.227840		true	24.679512	25.00795463938266	322.469888	8
benchmark-general-sat_mem_1_rover-1000_3.yml	TIMEOUT	1800.611735	1800.8674633624032	867.713024		true	3.663308	4.020601598545909	311.361536	8
benchmark-general-sat_mem_1_rover-1000_5.yml	TIMEOUT	1800.663812	1800.895545582287	867.233792		true	10.854755	11.174107860773802	312.303616	8
benchmark-general-sat_mem_1_rover-1000_7.yml	TIMEOUT	1800.662057	1800.8959700418636	776.949760		true	7.68606	7.984673308208585	313.384960	8
benchmark-general-sat_mem_1_rover-1000_9.yml	TIMEOUT	1800.661942	1800.9578643282875	866.963456		true	10.37164	10.649017542600632	315.031552	8
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_1.yml	TIMEOUT	1800.720992	1800.9953407850116	1590.476800		false	13.119121	13.321132604032755	1279.586304	0
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_11.yml	TIMEOUT	1800.732517	1800.9496832918376	1849.294848		TIMEOUT	1800.805695	1801.1267157848924	5237.448704	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_13.yml	TIMEOUT	1800.736646	1800.9949549334124	1854.300160		TIMEOUT	1800.844946	1801.1199634168297	5450.174464	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_15.yml	TIMEOUT	1800.697448	1800.932516737841	2093.207552		TIMEOUT	1800.875603	1801.1482219435275	6047.694848	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_3.yml	TIMEOUT	1800.723097	1800.9835670143366	1606.365184		false	58.948091	59.13907093182206	1790.324736	263
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_5.yml	TIMEOUT	1800.722892	1800.9597167531028	1653.207040		TIMEOUT	1800.869611	1801.2452626349404	6086.766592	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_7.yml	TIMEOUT	1800.720155	1801.045266918838	1675.153408		TIMEOUT	1800.836268	1801.1283265920356	5410.521088	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_9.yml	TIMEOUT	1800.725567	1800.9784766025841	1756.450816		TIMEOUT	1800.818826	1801.1385323833674	4286.672896	
benchmark-general-sat_mem_1_uav-operator-roz-workload_1.yml	TIMEOUT	1800.707468	1800.993849940598	1399.140352		false	15.489159	15.704857214353979	979.214336	0
benchmark-general-sat_mem_1_uav-operator-roz-workload_11.yml	TIMEOUT	1800.706876	1800.9516857229173	1573.539840		TIMEOUT	1800.775072	1801.0081341182813	4653.789184	
benchmark-general-sat_mem_1_uav-operator-roz-workload_13.yml	TIMEOUT	1800.711016	1800.9361881474033	1587.486720		TIMEOUT	1800.808003	1801.2079837499186	4868.009984	
benchmark-general-sat_mem_1_uav-operator-roz-workload_15.yml	TIMEOUT	1800.711172	1800.9529672097415	1738.240000		TIMEOUT	1800.846356	1801.2093086056411	5426.814976	
benchmark-general-sat_mem_1_uav-operator-roz-workload_3.yml	TIMEOUT	1800.716404	1800.9434784427285	1425.227776		false	71.794645	73.98552494961768	1440.571392	78
benchmark-general-sat_mem_1_uav-operator-roz-workload_5.yml	TIMEOUT	1800.71022	1800.950575394556	1468.239872		TIMEOUT	1800.777756	1801.8430784028023	3832.774656	
benchmark-general-sat_mem_1_uav-operator-roz-workload_7.yml	TIMEOUT	1800.711368	1800.9169707149267	1479.921664		TIMEOUT	1800.909774	1801.215290557593	5631.950848	
benchmark-general-sat_mem_1_uav-operator-roz-workload_9.yml	TIMEOUT	1800.717266	1800.9102943502367	1561.153536		TIMEOUT	1800.877811	1801.232544651255	6840.705024	
benchmark-general-sat_mem_1_uav-roz_1.yml	TIMEOUT	1800.709417	1800.9415774103254	1235.849216		false	17.380214	17.58145651128143	979.492864	0
benchmark-general-sat_mem_1_uav-roz_11.yml	TIMEOUT	1800.700269	1800.9486569082364	1441.992704		TIMEOUT	1800.832972	1801.1118762269616	6247.469056	
benchmark-general-sat_mem_1_uav-roz_13.yml	TIMEOUT	1800.706865	1800.9305223105475	1505.398784		TIMEOUT	1800.866257	1802.0436434186995	5984.845824	
benchmark-general-sat_mem_1_uav-roz_15.yml	TIMEOUT	1800.718866	1800.92623865325	1655.939072		TIMEOUT	1800.882031	1801.6898690359667	5405.835264	
benchmark-general-sat_mem_1_uav-roz_3.yml	TIMEOUT	1800.704454	1800.9556218273938	1273.167872		false	156.11311	156.9883408676833	1447.026688	68
benchmark-general-sat_mem_1_uav-roz_5.yml	TIMEOUT	1800.705602	1800.9129443597049	1343.905792		TIMEOUT	1800.905086	1801.8825246598572	6619.721728	
benchmark-general-sat_mem_1_uav-roz_7.yml	TIMEOUT	1800.6436	1800.900051727891	1329.704960		TIMEOUT	1800.876074	1801.1768862633035	4986.978304	
benchmark-general-sat_mem_1_uav-roz_9.yml	TIMEOUT	1800.733435	1800.975011182949	1412.866048		TIMEOUT	1800.880711	1801.1557490630075	4294.537216	
benchmark-general-sat_mem_2_obstacles-2-3_1.yml	false	1.471635	1.6719276551157236	156.803072		false	0.606912	0.8501606965437531	154.923008	0
benchmark-general-sat_mem_2_obstacles-2-3_11.yml	false	3.825636	4.025973924435675	161.755136		false	3.050499	3.2677965043112636	154.591232	0
benchmark-general-sat_mem_2_obstacles-2-3_13.yml	OUT OF MEMORY	70.790443	76.5694245416671	16000.000000		false	13.353567	13.586012900806963	175.095808	91
