   BENCHMARK INFORMATION
benchmark definition:    comparison_robust_trees.xml
name:                    comparison_robust_trees
run sets:                SMPMC.Benchmarks, SMT(LRA).Benchmarks
date:                    Mon, 2025-07-28 20:06:26 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC.Benchmarks
Run set 1 of 2 with options '-m molehill --ce none --constraint existsforalltree' and propertyfile 'None'

inputfile                                                                  status                       cpu time   wall time        host
----------------------------------------------------------------------------------------------------------------------------------------
benchmark-general-sat_mem_1_avoid-8-2-big-family_1.yml                     false                            9.91       10.77        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_11.yml                    TIMEOUT                       1801.85     1803.16        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_13.yml                    TIMEOUT                       1802.16     1803.21        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_15.yml                    TIMEOUT                       1802.10     1803.26        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_3.yml                     true                          1371.06     1372.19        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_5.yml                     TIMEOUT                       1801.55     1802.57        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_7.yml                     TIMEOUT                       1802.09     1803.28        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_9.yml                     TIMEOUT                       1802.00     1803.15        None
benchmark-general-sat_mem_1_avoid-8-2_1.yml                                false                            9.50       10.32        None
benchmark-general-sat_mem_1_avoid-8-2_11.yml                               TIMEOUT                       1802.23     1803.29        None
benchmark-general-sat_mem_1_avoid-8-2_13.yml                               TIMEOUT                       1801.80     1802.96        None
benchmark-general-sat_mem_1_avoid-8-2_15.yml                               TIMEOUT                       1802.02     1803.11        None
benchmark-general-sat_mem_1_avoid-8-2_3.yml                                TIMEOUT                       1801.61     1803.63        None
benchmark-general-sat_mem_1_avoid-8-2_5.yml                                TIMEOUT                       1801.86     1803.04        None
benchmark-general-sat_mem_1_avoid-8-2_7.yml                                TIMEOUT                       1802.29     1803.21        None
benchmark-general-sat_mem_1_avoid-8-2_9.yml                                TIMEOUT                       1802.15     1803.08        None
benchmark-general-sat_mem_1_catch-5_1.yml                                  false                            1.26        1.94        None
benchmark-general-sat_mem_1_catch-5_11.yml                                 TIMEOUT                       1801.36     1802.36        None
benchmark-general-sat_mem_1_catch-5_13.yml                                 TIMEOUT                       1801.60     1802.73        None
benchmark-general-sat_mem_1_catch-5_15.yml                                 TIMEOUT                       1801.24     1802.32        None
benchmark-general-sat_mem_1_catch-5_3.yml                                  false                            3.38        4.04        None
benchmark-general-sat_mem_1_catch-5_5.yml                                  false                           36.81       37.46        None
benchmark-general-sat_mem_1_catch-5_7.yml                                  false                          886.25      886.98        None
benchmark-general-sat_mem_1_catch-5_9.yml                                  TIMEOUT                       1801.23     1802.29        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_1.yml            false                            7.15        7.77        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_11.yml           TIMEOUT                       1802.21     1803.13        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_13.yml           TIMEOUT                       1801.25     1801.74        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_15.yml           TIMEOUT                       1801.79     1802.14        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_3.yml            false                          369.13      369.32        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_5.yml            TIMEOUT                       1801.38     1801.86        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_7.yml            TIMEOUT                       1801.36     1801.73        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_9.yml            TIMEOUT                       1801.26     1801.76        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_1.yml                       false                            5.58        5.76        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_11.yml                      TIMEOUT                       1800.86     1801.31        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_13.yml                      TIMEOUT                       1800.94     1801.63        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_15.yml                      TIMEOUT                       1801.89     1802.33        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_3.yml                       false                          175.90      176.66        None
