tool	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
benchmark-general-sat_mem_1_catch-5_7.yml	false	1062.220335	1063.0875450279564	970.371072	44182	OUT OF MEMORY	250.934981	255.24178005196154	16000.000000	
benchmark-general-sat_mem_1_catch-5_9.yml	TIMEOUT	1801.103549	1802.037598608993	1102.209024		OUT OF MEMORY	231.95704	233.67068203911185	16000.000000	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_1.yml	false	7.036728	7.858817963860929	878.419968	5	TIMEOUT	1800.772328	1801.4917078055441	1123.123200	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_11.yml	TIMEOUT	1801.922541	1802.9050656016916	4208.439296		TIMEOUT	1800.775163	1801.480627690442	1202.237440	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_13.yml	TIMEOUT	1802.017921	1803.0036000711843	4760.408064		TIMEOUT	1800.769322	1801.5097506335005	1206.611968	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_15.yml	TIMEOUT	1802.126609	1803.0769146513194	4474.101760		TIMEOUT	1800.777806	1801.458426955156	1287.872512	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_3.yml	false	396.873583	397.70247151888907	1836.912640	17296	TIMEOUT	1800.771323	1801.5110951215029	1126.064128	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_5.yml	TIMEOUT	1801.775702	1802.9132128572091	3528.663040		TIMEOUT	1800.76729	1801.4547934560105	1147.727872	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_7.yml	TIMEOUT	1801.746105	1802.787491749972	4007.657472		TIMEOUT	1800.756012	1801.5402619801462	1154.101248	
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_9.yml	TIMEOUT	1801.902044	1802.9029547711834	4698.304512		TIMEOUT	1800.758643	1801.5135702081025	1193.013248	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml	false	0.657043	1.4690120173618197	173.785088	6	false	26.690942	27.411797888576984	1067.724800	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_11.yml	true	27.41669	28.36456788983196	278.966272	9846	TIMEOUT	1800.767886	1801.532988242805	1227.120640	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_13.yml	true	13.637931	13.9265175787732	270.831616	3701	TIMEOUT	1800.681345	1800.9545766776428	1236.840448	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_15.yml	true	52.857142	53.1793752303347	319.209472	11051	TIMEOUT	1800.697202	1800.9612909378484	1260.818432	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_3.yml	true	2.723495	3.0417730528861284	205.352960	537	TIMEOUT	1800.854748	1801.0708647770807	4109.090816	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_5.yml	true	4.914539	5.268139051273465	216.563712	2285	TIMEOUT	1800.703559	1800.9383098734543	1225.248768	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_7.yml	true	146.624333	146.96077585034072	690.446336	73205	TIMEOUT	1800.686683	1800.9213760700077	1203.605504	
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_9.yml	true	38.681646	38.99284703005105	316.805120	16504	TIMEOUT	1800.692495	1800.9179904283956	1198.444544	
benchmark-general-sat_mem_1_obstacles-demo_1.yml	false	0.676213	0.8851116979494691	171.565056	25	false	276.257264	276.44344390835613	217.767936	
benchmark-general-sat_mem_1_obstacles-demo_11.yml	true	657.772541	659.3004843546078	760.299520	337859	TIMEOUT	1800.621606	1800.842020623386	222.380032	
benchmark-general-sat_mem_1_obstacles-demo_13.yml	true	1767.024942	1768.7976552108303	1182.601216	546766	TIMEOUT	1800.621822	1800.8583721360192	205.639680	
benchmark-general-sat_mem_1_obstacles-demo_15.yml	true	506.967553	507.38427791837603	716.165120	312196	TIMEOUT	1800.62393	1800.8407950252295	250.347520	
benchmark-general-sat_mem_1_obstacles-demo_3.yml	false	4.158188	4.351997260004282	171.311104	1029	TIMEOUT	1800.608567	1801.049792994745	232.431616	
benchmark-general-sat_mem_1_obstacles-demo_5.yml	true	66.447263	66.77873491309583	247.906304	31691	TIMEOUT	1800.609282	1801.0613793432713	235.716608	
benchmark-general-sat_mem_1_obstacles-demo_7.yml	true	7.254215	7.583842552267015	192.835584	2550	TIMEOUT	1800.601326	1801.057718237862	259.244032	
benchmark-general-sat_mem_1_obstacles-demo_9.yml	true	61.064173	61.461210468783975	278.880256	51096	TIMEOUT	1800.603609	1801.1079188138247	235.134976	
benchmark-general-sat_mem_1_pacman-6_1.yml	false	3.14196	3.3370109237730503	249.290752	6	OUT OF MEMORY	748.520572	749.394219824113	16000.000000	
benchmark-general-sat_mem_1_pacman-6_11.yml	true	175.173246	175.4696712931618	874.790912	1364	OUT OF MEMORY	703.757724	704.4988862490281	16000.000000	
benchmark-general-sat_mem_1_pacman-6_13.yml	true	683.353466	683.743022496812	1114.992640	6702	OUT OF MEMORY	696.069097	697.0545435203239	16000.000000	
benchmark-general-sat_mem_1_pacman-6_15.yml	true	1025.303482	1025.8139717243612	1203.150848	6426	OUT OF MEMORY	735.529052	738.6508515095338	16000.000000	
benchmark-general-sat_mem_1_pacman-6_3.yml	true	15.207605	15.536531341262162	352.399360	913	OUT OF MEMORY	739.00511	742.247504575178	16000.000000	
benchmark-general-sat_mem_1_pacman-6_5.yml	true	50.264139	50.59812678582966	450.306048	891	OUT OF MEMORY	758.222131	761.1958422893658	16000.000000	
benchmark-general-sat_mem_1_pacman-6_7.yml	true	86.099881	86.44796828366816	591.966208	505	OUT OF MEMORY	700.551281	702.3646373543888	16000.000000	
benchmark-general-sat_mem_1_pacman-6_9.yml	true	58.297315	58.61464455071837	655.794176	810	OUT OF MEMORY	767.686504	770.9819370107725	16000.000000	
benchmark-general-sat_mem_1_refuel-04_1.yml	false	0.724875	0.9196222741156816	155.033600	0	false	1.347587	1.8082183385267854	170.848256	
benchmark-general-sat_mem_1_refuel-04_11.yml	true	4.463502	4.745285380631685	209.715200	1220	true	248.779625	249.3104868233204	303.673344	
benchmark-general-sat_mem_1_refuel-04_13.yml	true	3.881012	4.1823052726686	212.414464	604	true	1029.75015	1030.2866672379896	312.729600	
benchmark-general-sat_mem_1_refuel-04_15.yml	true	6.944218	7.242940565571189	213.950464	32	true	632.164855	632.7063056575134	317.554688	
benchmark-general-sat_mem_1_refuel-04_3.yml	false	0.602359	0.8100658608600497	171.790336	24	false	1.795217	2.1821149038150907	196.222976	
benchmark-general-sat_mem_1_refuel-04_5.yml	false	1.077112	1.2566222799941897	171.532288	257	false	4.647658	4.859093006700277	195.727360	
benchmark-general-sat_mem_1_refuel-04_7.yml	true	1.078351	1.3817890584468842	205.778944	81	true	183.761233	184.0760134179145	292.311040	
benchmark-general-sat_mem_1_refuel-04_9.yml	true	1.480797	1.8130644857883453	206.585856	146	true	449.890221	450.20344503223896	297.598976	
benchmark-general-sat_mem_1_rocks-6-4-big-family_1.yml	false	1.693925	1.8745794305577874	191.971328	7	OUT OF MEMORY	268.593793	268.90634193923324	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-big-family_11.yml	TIMEOUT	1800.733289	1801.163102059625	2802.028544		OUT OF MEMORY	246.021012	248.54258330445737	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-big-family_13.yml	true	1717.34575	1718.16862294171	2194.104320	81304	OUT OF MEMORY	287.219595	287.4181325379759	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-big-family_15.yml	TIMEOUT	1800.782752	1801.343946077861	4109.074432		OUT OF MEMORY	289.588601	293.6817498737946	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-big-family_3.yml	false	25.163759	25.348488721065223	240.971776	1382	OUT OF MEMORY	250.560549	255.0405355207622	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-big-family_5.yml	true	353.471907	354.72896758280694	1358.282752	29666	OUT OF MEMORY	280.995095	284.25427747610956	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-big-family_7.yml	true	476.43579	479.1872580628842	1351.782400	30513	OUT OF MEMORY	257.995888	258.31965414993465	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-big-family_9.yml	true	1352.750487	1353.6569105023518	2905.083904	109122	OUT OF MEMORY	249.909148	253.0864502163604	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_1.yml	false	1.30598	1.4801509166136384	193.040384	7	OUT OF MEMORY	290.617322	294.90893523208797	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_11.yml	TIMEOUT	1800.491746	1802.7641059868038	3953.176576		OUT OF MEMORY	316.138421	320.7946245679632	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_13.yml	TIMEOUT	1800.728614	1802.350962772034	4276.850688		OUT OF MEMORY	325.795424	329.0237816898152	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_15.yml	true	1770.218842	1771.527850410901	4531.429376	106124	OUT OF MEMORY	260.564214	261.210167709738	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_3.yml	false	12.596983	12.817168884910643	210.497536	501	OUT OF MEMORY	299.954163	304.72918813768774	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_5.yml	true	787.695894	788.2103730617091	1896.058880	50686	OUT OF MEMORY	264.182355	266.61328624468297	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_7.yml	true	1375.80964	1377.7300447579473	3347.550208	143422	OUT OF MEMORY	257.145085	258.29918681737036	16000.000000	
benchmark-general-sat_mem_1_rocks-6-4-signal_9.yml	TIMEOUT	1800.964884	1802.621800020337	5650.010112		OUT OF MEMORY	260.655843	262.7346330843866	16000.000000	
benchmark-general-sat_mem_1_rover-1000-big-family_1.yml	true	87.633315	89.17957124020904	899.010560	19	TIMEOUT	1800.635688	1800.9024253142998	1192.267776	
benchmark-general-sat_mem_1_rover-1000-big-family_11.yml	true	102.822344	104.27897533029318	904.269824	17	TIMEOUT	1800.688907	1800.944690427743	1194.336256	
benchmark-general-sat_mem_1_rover-1000-big-family_13.yml	true	101.858632	103.09388499800116	904.880128	15	TIMEOUT	1800.68841	1800.9858844513074	1195.053056	
benchmark-general-sat_mem_1_rover-1000-big-family_15.yml	true	102.996778	104.44916204176843	907.857920	18	TIMEOUT	1800.694405	1800.9470736309886	1195.081728	
benchmark-general-sat_mem_1_rover-1000-big-family_3.yml	true	85.855685	87.80203045438975	900.366336	20	TIMEOUT	1800.695361	1800.9421855816618	1192.620032	
benchmark-general-sat_mem_1_rover-1000-big-family_5.yml	true	92.580819	93.9313888726756	899.768320	16	TIMEOUT	1800.686503	1800.9858832517639	1192.935424	
benchmark-general-sat_mem_1_rover-1000-big-family_7.yml	true	95.189772	96.51802382804453	901.201920	16	TIMEOUT	1800.680153	1800.901758766733	1193.709568	
benchmark-general-sat_mem_1_rover-1000-big-family_9.yml	true	101.908026	103.1902315178886	904.454144	16	TIMEOUT	1800.687438	1800.9289559666067	1194.139648	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_1.yml	false	57.072387	58.28320340998471	1279.574016	0	TIMEOUT	1800.729703	1800.965375347063	1778.622464	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_11.yml	TIMEOUT	1801.444797	1802.770854323171	13397.450752		TIMEOUT	1800.732999	1800.9638268183917	1926.520832	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_13.yml	TIMEOUT	1800.803215	1801.9117070138454	5471.985664		TIMEOUT	1800.723143	1801.0055273184553	1785.008128	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_15.yml	TIMEOUT	1800.833561	1801.9395860135555	6066.982912		TIMEOUT	1800.728217	1800.9571281280369	1930.379264	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_3.yml	false	143.804037	145.03976452257484	1792.286720	263	TIMEOUT	1800.737077	1800.9714796664193	1773.268992	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_5.yml	TIMEOUT	1800.884133	1802.0930658988655	6458.298368		TIMEOUT	1800.719624	1800.9571330621839	1655.795712	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_7.yml	TIMEOUT	1800.859519	1801.9481432698667	7220.076544		TIMEOUT	1800.717688	1800.9375570248812	1669.132288	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_9.yml	TIMEOUT	1800.820248	1802.0909133004025	4547.551232		TIMEOUT	1800.724214	1801.0325452070683	1911.361536	
benchmark-general-sat_mem_1_uav-roz-big-family_1.yml	false	70.664893	71.48115203902125	3910.561792	0	TIMEOUT	1801.007616	1801.26475092303	5177.475072	
benchmark-general-sat_mem_1_uav-roz-big-family_11.yml	TIMEOUT	1801.170154	1802.4201231868938	11896.803328		TIMEOUT	1801.000853	1801.2463147016242	5542.907904	
benchmark-general-sat_mem_1_uav-roz-big-family_13.yml	TIMEOUT	1801.212047	1802.549083164893	13213.782016		TIMEOUT	1800.981862	1801.2264677844942	5576.450048	
benchmark-general-sat_mem_1_uav-roz-big-family_15.yml	OUT OF MEMORY	418.097607	422.63065229263157	16000.000000		TIMEOUT	1800.996268	1801.2493644030765	5883.101184	
benchmark-general-sat_mem_1_uav-roz-big-family_3.yml	false	176.695151	177.45497487299144	5023.121408	422	TIMEOUT	1800.983118	1801.2499641720206	5233.438720	
benchmark-general-sat_mem_1_uav-roz-big-family_5.yml	TIMEOUT	1800.996387	1801.9696392109618	8706.166784		TIMEOUT	1800.965562	1801.1642260532826	5326.819328	
benchmark-general-sat_mem_1_uav-roz-big-family_7.yml	TIMEOUT	1801.082434	1802.2605172758922	8819.724288		TIMEOUT	1801.097132	1801.3820843528956	5348.052992	
benchmark-general-sat_mem_1_uav-roz-big-family_9.yml	TIMEOUT	1801.193243	1801.9659688640386	10590.855168		TIMEOUT	1801.053331	1801.3457897612825	5518.438400	
benchmark-general-sat_mem_2_obstacles-2-3_1.yml	false	1.868824	2.660286304540932	154.976256	0	false	1.476113	1.7089048586785793	157.020160	
benchmark-general-sat_mem_2_obstacles-2-3_11.yml	false	3.900582	4.670552371069789	155.557888	0	false	2.517472	2.7784148324280977	161.816576	
benchmark-general-sat_mem_2_obstacles-2-3_13.yml	false	14.894099	16.100069798529148	175.357952	91	OUT OF MEMORY	143.029586	166.11736173462123	16000.000000	
benchmark-general-sat_mem_2_obstacles-2-3_15.yml	true	5.387656	5.696719646453857	205.737984	96	OUT OF MEMORY	143.40218	163.57735184114426	16000.000000	
benchmark-general-sat_mem_2_obstacles-2-3_3.yml	false	0.466532	0.6350899636745453	155.181056	0	false	1.529491	1.7228398751467466	157.097984	
benchmark-general-sat_mem_2_obstacles-2-3_5.yml	false	0.522895	0.6812221091240644	155.402240	0	false	0.967968	1.1318855229765177	157.327360	
benchmark-general-sat_mem_2_obstacles-2-3_7.yml	false	0.924515	1.100603654049337	155.504640	0	false	1.17923	1.381790505722165	158.801920	
benchmark-general-sat_mem_2_obstacles-2-3_9.yml	false	1.96433	2.184812178835273	154.644480	0	false	2.178506	2.376557720825076	159.539200	
benchmark-general-sat_mem_3_obstacles-3-3_1.yml	false	0.434979	0.6473616352304816	155.561984	0	false	3.564832	3.728144790045917	178.896896	
benchmark-general-sat_mem_3_obstacles-3-3_11.yml	false	4.096852	4.326577389612794	158.023680	0	false	10.26338	10.453879781067371	187.314176	
benchmark-general-sat_mem_3_obstacles-3-3_13.yml	false	28.558544	28.816249093972147	180.080640	577	false	148.827305	149.04477498680353	244.002816	
benchmark-general-sat_mem_3_obstacles-3-3_15.yml	false	115.408856	115.62783207930624	181.866496	2969	false	527.885789	528.10301626008	272.093184	
benchmark-general-sat_mem_3_obstacles-3-3_3.yml	false	0.720423	0.9236715082079172	155.557888	0	false	7.060054	7.326075284741819	179.400704	
benchmark-general-sat_mem_3_obstacles-3-3_5.yml	false	1.122675	1.3326464369893074	156.549120	0	false	7.195195	7.399638751521707	181.874688	
benchmark-general-sat_mem_3_obstacles-3-3_7.yml	false	1.39811	1.6106383800506592	155.783168	0	false	7.618413	7.820345270447433	183.386112	
benchmark-general-sat_mem_3_obstacles-3-3_9.yml	false	1.830626	2.0252331756055355	155.930624	0	false	8.471122	8.667077036574483	184.987648	
