   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA)
date:                    Thu, 2025-07-24 15:01:43 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 5 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
jair-sat_box-pushing-2fsc.yml                true                            15.75       16.52        None
jair-sat_dpm.yml                             true                             1.62        2.37        None
jair-sat_grid-10-sl-4fsc.yml                 TIMEOUT                       1800.60     1801.39        None
jair-sat_grid-meet-sl-2fsc.yml               true                           761.89      762.70        None
jair-sat_grid.yml                            true                             1.59        2.33        None
jair-sat_grid3x3-1fsc.yml                    true                             1.18        1.93        None
jair-sat_grid3x3-2fsc.yml                    true                             7.97        8.68        None
jair-sat_herman.yml                          true                            37.83       38.56        None
jair-sat_maze-sl-5.yml                       TIMEOUT                       1800.59     1801.36        None
jair-sat_maze.yml                            TIMEOUT                       1800.59     1801.33        None
jair-sat_pole-res.yml                        true                             0.79        1.49        None
jair-sat_pole.yml                            true                             0.92        1.60        None
jair-sat_recycling-2fsc.yml                  true                             0.46        1.14        None
jair-sat_recycling-3fsc.yml                  true                             0.49        1.13        None
jair-sat_refuel-06-res.yml                   true                             0.60        1.26        None
jair-sat_tiny_rewards.yml                    true                             0.43        1.07        None
pomdps-sat_mem_1_4x3-95_1.yml                true                             0.38        1.01        None
pomdps-sat_mem_1_4x5x2-95_1.yml              true                             0.43        1.07        None
pomdps-sat_mem_1_drone-4-1_1.yml             true                             3.56        4.13        None
pomdps-sat_mem_1_drone-4-2_1.yml             true                             0.55        1.14        None
pomdps-sat_mem_1_drone-8-2_1.yml             true                            12.94       13.50        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             0.49        1.06        None
pomdps-sat_mem_1_hallway_1.yml               true                            87.09       87.68        None
pomdps-sat_mem_1_maze-alex_1.yml             TIMEOUT                       1800.60     1801.20        None
pomdps-sat_mem_1_milos-aaai97_1.yml          true                             0.69        1.26        None
pomdps-sat_mem_1_network_1.yml               true                             0.42        0.58        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             0.42        0.62        None
pomdps-sat_mem_1_query-s2_1.yml              true                             0.38        0.59        None
pomdps-sat_mem_1_query-s3_1.yml              true                             0.57        0.79        None
pomdps-sat_mem_1_refuel-06_1.yml             true                             0.57        0.79        None
pomdps-sat_mem_1_refuel-20_1.yml             TIMEOUT                       1800.64     1800.91        None
pomdps-sat_mem_1_rocks-12_1.yml              true                             1.23        1.43        None
pomdps-sat_mem_2_4x3-95_2.yml                true                             0.37        0.57        None
pomdps-sat_mem_2_4x5x2-95_2.yml              true                             0.45        0.61        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             0.38        0.54        None
pomdps-sat_mem_2_maze-alex_2.yml             TIMEOUT                       1800.62     1800.80        None
pomdps-sat_mem_2_milos-aaai97_2.yml          TIMEOUT                       1800.60     1800.81        None
pomdps-sat_mem_2_network_2.yml               true                             0.37        0.54        None
pomdps-sat_mem_2_nrp-8_2.yml                 true                             0.40        0.63        None
pomdps-sat_mem_2_query-s2_2.yml              true                             0.52        0.74        None
pomdps-sat_mem_2_query-s3_2.yml              true                             6.15        6.36        None
pomdps-sat_mem_2_refuel-06_2.yml             true                             0.74        0.98        None
pomdps-sat_mem_3_4x3-95_3.yml                true                             1.78        1.99        None
pomdps-sat_mem_3_4x5x2-95_3.yml              true                             0.77        0.97        None
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             0.44        0.63        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.62     1800.83        None
pomdps-sat_mem_3_network_3.yml               true                            17.20       17.35        None
pomdps-sat_mem_3_query-s2_3.yml              true                             0.69        0.81        None
pomdps-sat_mem_3_query-s3_3.yml              true                            89.72       89.86        None
pomdps-sat_mem_3_refuel-06_3.yml             true                             8.00        8.14        None
pomdps-sat_mem_4_4x3-95_4.yml                true                           145.88      146.07        None
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml      true                             0.90        1.06        None
jair-unsat_box-pushing-1fsc.yml              false                            3.06        3.22        None
jair-unsat_box-pushing-2fsc.yml              false                           48.90       49.06        None
jair-unsat_dpm.yml                           false                            0.85        0.97        None
jair-unsat_grid-10-sl-4fsc.yml               TIMEOUT                       1800.62     1800.77        None
jair-unsat_grid-meet-sl-2fsc.yml             false                           97.80       97.91        None
jair-unsat_grid.yml                          false                            2.25        2.39        None
jair-unsat_grid3x3-1fsc.yml                  false                            1.02        1.14        None
jair-unsat_grid3x3-2fsc.yml                  OUT OF MEMORY                 1286.39     1287.20        None
jair-unsat_herman.yml                        false                           84.33       84.46        None
jair-unsat_maze-sl-5.yml                     TIMEOUT                       1800.62     1800.78        None
jair-unsat_maze.yml                          TIMEOUT                       1800.61     1800.82        None
jair-unsat_pole-res.yml                      false                            0.51        0.63        None
jair-unsat_pole.yml                          false                            1.05        1.16        None
jair-unsat_recycling-2fsc.yml                false                            0.44        0.55        None
jair-unsat_recycling-3fsc.yml                false                            2.87        3.02        None
jair-unsat_refuel-06-res.yml                 false                            0.45        0.59        None
jair-unsat_tiny_rewards.yml                  false                            0.35        0.45        None
pomdps-unsat_mem_1_4x3-95_1.yml              false                            0.50        0.64        None
pomdps-unsat_mem_1_4x5x2-95_1.yml            false                            0.32        0.45        None
pomdps-unsat_mem_1_drone-4-1_1.yml           false                            1.50        1.63        None
pomdps-unsat_mem_1_drone-4-2_1.yml           false                            0.57        0.71        None
pomdps-unsat_mem_1_drone-8-2_1.yml           TIMEOUT                       1800.64     1800.85        None
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml    false                            0.47        0.60        None
pomdps-unsat_mem_1_hallway_1.yml             TIMEOUT                       1800.74     1800.95        None
pomdps-unsat_mem_1_maze-alex_1.yml           TIMEOUT                       1800.61     1800.79        None
pomdps-unsat_mem_1_milos-aaai97_1.yml        false                            3.63        3.76        None
pomdps-unsat_mem_1_network_1.yml             false                            0.35        0.47        None
pomdps-unsat_mem_1_nrp-8_1.yml               false                            0.45        0.58        None
pomdps-unsat_mem_1_query-s2_1.yml            false                            0.36        0.48        None
pomdps-unsat_mem_1_query-s3_1.yml            false                            1.27        1.42        None
pomdps-unsat_mem_1_refuel-06_1.yml           false                            0.78        0.90        None
pomdps-unsat_mem_1_refuel-20_1.yml           TIMEOUT                       1800.67     1800.88        None
pomdps-unsat_mem_1_rocks-12_1.yml            false                          318.13      318.27        None
pomdps-unsat_mem_2_4x3-95_2.yml              false                            0.66        0.81        None
pomdps-unsat_mem_2_4x5x2-95_2.yml            false                            0.80        0.94        None
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml    false                            0.52        0.66        None
pomdps-unsat_mem_2_maze-alex_2.yml           TIMEOUT                       1800.62     1800.78        None
pomdps-unsat_mem_2_milos-aaai97_2.yml        false                            1.27        1.41        None
pomdps-unsat_mem_2_network_2.yml             false                            0.57        0.71        None
pomdps-unsat_mem_2_nrp-8_2.yml               TIMEOUT                       1800.55     1801.45        None
pomdps-unsat_mem_2_query-s2_2.yml            false                            0.49        0.59        None
pomdps-unsat_mem_2_query-s3_2.yml            false                           74.33       74.46        None
pomdps-unsat_mem_2_refuel-06_2.yml           TIMEOUT                       1800.61     1800.81        None
pomdps-unsat_mem_3_4x3-95_3.yml              false                           14.18       14.29        None
pomdps-unsat_mem_3_4x5x2-95_3.yml            false                            4.13        4.28        None
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml    false                            0.64        0.77        None
pomdps-unsat_mem_3_maze-alex_3.yml           false                            0.50        0.64        None
pomdps-unsat_mem_3_network_3.yml             false                           85.26       85.42        None
pomdps-unsat_mem_3_query-s2_3.yml            false                           26.76       26.89        None
pomdps-unsat_mem_3_query-s3_3.yml            false                           44.49       44.63        None
pomdps-unsat_mem_3_refuel-06_3.yml           TIMEOUT                       1800.61     1800.83        None
pomdps-unsat_mem_4_4x3-95_4.yml              false                          605.75      605.94        None
pomdps-unsat_mem_4_grid-avoid-4-0.1_4.yml    false                            3.75        3.87        None
----------------------------------------------------------------------------------------------------------
Run set 2                                    done                         38156.20     1929.97           -


PAYNT-CEGIS
Run set 3 of 5 with options 'build/paynt/paynt.py --method cegis' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
----------------------------------------------------------------------------------------------------------
jair-sat_box-pushing-1fsc.yml                unknown                          2.86        3.55        None
jair-sat_box-pushing-2fsc.yml                unknown                          8.31        9.04        None
jair-sat_dpm.yml                             true                             1.01        1.70        None
jair-sat_grid-10-sl-4fsc.yml                 true                             0.66        1.36        None
jair-sat_grid-meet-sl-2fsc.yml               true                            39.86       40.55        None
jair-sat_grid.yml                            true                             0.75        1.42        None
jair-sat_grid3x3-1fsc.yml                    unknown                          0.64        1.31        None
jair-sat_grid3x3-2fsc.yml                    unknown                          2.70        3.38        None
jair-sat_herman.yml                          true                            44.16       44.86        None
jair-sat_maze-sl-5.yml                       TIMEOUT                       1800.60     1801.42        None
jair-sat_maze.yml                            true                            14.08       14.75        None
jair-sat_pole-res.yml                        unknown                          0.53        1.21        None
jair-sat_pole.yml                            unknown                          0.52        1.20        None
jair-sat_recycling-2fsc.yml                  unknown                          0.48        1.16        None
jair-sat_recycling-3fsc.yml                  unknown                          0.51        1.18        None
jair-sat_refuel-06-res.yml                   TIMEOUT                       1800.60     1801.51        None
jair-sat_tiny_rewards.yml                    unknown                          0.49        1.16        None
pomdps-sat_mem_1_4x3-95_1.yml                unknown                          0.42        1.10        None
pomdps-sat_mem_1_4x5x2-95_1.yml              unknown                          0.40        1.07        None
pomdps-sat_mem_1_drone-4-1_1.yml             TIMEOUT                       1800.60     1801.43        None
pomdps-sat_mem_1_drone-4-2_1.yml             TIMEOUT                       1800.60     1801.43        None
pomdps-sat_mem_1_drone-8-2_1.yml             TIMEOUT                       1800.59     1801.66        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             0.43        1.11        None
pomdps-sat_mem_1_hallway_1.yml               unknown                          0.93        1.63        None
pomdps-sat_mem_1_maze-alex_1.yml             true                             1.05        1.72        None
pomdps-sat_mem_1_milos-aaai97_1.yml          unknown                          0.41        1.08        None
pomdps-sat_mem_1_network_1.yml               unknown                          0.42        0.62        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             0.44        0.69        None
pomdps-sat_mem_1_query-s2_1.yml              unknown                          0.47        0.70        None
pomdps-sat_mem_1_query-s3_1.yml              unknown                          0.48        0.78        None
pomdps-sat_mem_1_refuel-06_1.yml             true                           348.89      349.19        None
pomdps-sat_mem_1_refuel-20_1.yml             true                             8.13        8.43        None
pomdps-sat_mem_1_rocks-12_1.yml              TIMEOUT                       1800.59     1801.29        None
pomdps-sat_mem_2_4x3-95_2.yml                unknown                          0.34        0.63        None
pomdps-sat_mem_2_4x5x2-95_2.yml              unknown                          0.41        0.69        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             0.45        0.73        None
pomdps-sat_mem_2_maze-alex_2.yml             true                           347.21      347.44        None
pomdps-sat_mem_2_milos-aaai97_2.yml          unknown                          0.38        0.61        None
pomdps-sat_mem_2_network_2.yml               unknown                          0.51        0.71        None
pomdps-sat_mem_2_nrp-8_2.yml                 true                             0.44        0.59        None
pomdps-sat_mem_2_query-s2_2.yml              unknown                          0.40        0.53        None
pomdps-sat_mem_2_query-s3_2.yml              unknown                          0.41        0.58        None
pomdps-sat_mem_2_refuel-06_2.yml             TIMEOUT                       1800.61     1800.97        None
pomdps-sat_mem_3_4x3-95_3.yml                unknown                          0.39        0.53        None
