tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
pomdps-sat_mem_1_drone-4-2_1.yml	sat	true	TIMEOUT	1800.727996	1801.5856657102704	3628.843008		TIMEOUT	1800.623277	1801.3624276248738	327.045120		TIMEOUT	1800.603821	1801.261910494417	191.062016		TIMEOUT	1800.60056	1801.4267781507224	349.925376		true	0.553395	1.1378029510378838	132.300800	20
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	TIMEOUT	1800.705991	1801.4603167427704	3959.996416		TIMEOUT	1800.659142	1801.4216137323529	888.512512		TIMEOUT	1800.615077	1801.233266061172	314.642432		TIMEOUT	1800.59366	1801.6624212618917	329.400320		true	12.937632	13.502254479564726	289.062912	77
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml	sat	true	true	0.48699	1.1461768494918942	154.550272	3	true	0.495111	1.1508993795141578	156.901376		true	0.396109	0.978585516102612	146.698240	6	true	0.429493	1.105980477295816	146.010112	1	true	0.488386	1.0563580887392163	132.190208	2
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	7.527894	8.231728807091713	236.077056	179	TIMEOUT	1800.736835	1801.5309820715338	2887.065600		unknown	0.979762	1.59383060131222	162.381824		unknown	0.929034	1.6282926937565207	162.119680		true	87.090925	87.67762658093125	731.025408	1247
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	0.529241	1.1672521261498332	155.226112	46	true	51.927211	52.648297814652324	156.897280		TIMEOUT	1800.60688	1801.2016836414114	139.067392		true	1.047843	1.7208359017968178	146.276352	622	TIMEOUT	1800.596663	1801.2049648426473	131.788800	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	7.639619	8.331959983333945	141.459456	7413	TIMEOUT	1800.622897	1801.3567481786013	309.444608		unknown	0.401398	0.9682161686941981	103.157760		unknown	0.407886	1.0755880950018764	103.211008		true	0.691696	1.2594153052195907	107.225088	521
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.545866	0.7867531646043062	140.402688	19	false	0.64613	0.8497996097430587	140.460032		unknown	0.345214	0.6292449710890651	102.989824		unknown	0.419317	0.620653691701591	102.842368		true	0.416306	0.5824275156483054	105.357312	8
pomdps-sat_mem_1_nrp-8_1.yml	sat	true	true	0.469071	0.741898724809289	155.054080	2	true	0.566163	0.7223187973722816	157.208576		true	0.459486	0.7828379850834608	147.058688	44	true	0.440691	0.6886186758056283	146.014208	1	true	0.417476	0.6180043518543243	132.149248	8
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.538339	0.9044641554355621	140.283904	2	true	250.377309	250.58523501176387	148.873216		unknown	0.41255	0.6949541131034493	103.006208		unknown	0.466967	0.7028801767155528	102.871040		true	0.384037	0.5901472037658095	105.463808	8
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.586764	0.9090028386563063	141.144064	7	TIMEOUT	1800.623883	1800.870839683339	261.087232		unknown	0.407105	0.7038558106869459	103.559168		unknown	0.480673	0.7773291124030948	103.587840		true	0.574224	0.7908370634540915	105.918464	11
pomdps-sat_mem_1_refuel-06_1.yml	sat	true	true	4.724188	5.026375135406852	164.179968	5012	true	149.442466	149.6307617733255	228.913152		true	0.858219	1.146009897813201	147.914752	1167	true	348.89287	349.19103645533323	190.267392	35446	true	0.569193	0.7871113792061806	132.243456	403
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	17.007066	17.32227273005992	197.050368	2396	TIMEOUT	1800.771042	1801.00885808561	2025.713664		TIMEOUT	1800.620802	1800.9671133570373	285.908992		true	8.129872	8.42947908025235	161.468416	801	TIMEOUT	1800.643028	1800.9138167882338	714.506240	
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	1800.894339	1801.5970613816753	6552.899584		TIMEOUT	1800.659435	1800.8873645877466	865.587200		TIMEOUT	1800.618499	1800.9583949726075	226.029568		TIMEOUT	1800.586534	1801.286889676936	271.142912		true	1.228625	1.4346977286040783	181.841920	37
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	11.185109	11.504921777173877	148.992000	14358	TIMEOUT	1800.614418	1800.875654378906	144.846848		unknown	0.348219	0.6133181732147932	103.161856		unknown	0.344052	0.6287049604579806	103.129088		true	0.373028	0.5671391831710935	105.627648	20
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.844131	1.2092111818492413	141.058048	524	true	11.958835	12.138660442084074	188.575744		unknown	0.419834	0.6522566117346287	103.305216		unknown	0.409032	0.6895540785044432	103.489536		true	0.446125	0.6145558971911669	105.652224	15
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml	sat	true	true	0.435682	0.7728780079632998	155.070464	14	true	0.726548	0.8888236349448562	157.040640		true	0.425477	0.5876321475952864	146.780160	38	true	0.445555	0.7258769487962127	146.350080	21	true	0.383268	0.5367353912442923	132.210688	7
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	1.186399	1.4005314875394106	154.443776	831	TIMEOUT	1800.609137	1800.8579152300954	163.246080		TIMEOUT	1800.617273	1800.8010562257841	139.124736		true	347.2148	347.4429062055424	188.592128	24389	TIMEOUT	1800.615054	1800.797079670243	132.018176	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	1.063774	1.310219755396247	141.258752	390	TIMEOUT	1800.610822	1800.883709853515	472.686592		unknown	0.35017	0.48629405815154314	104.206336		unknown	0.382365	0.6094545749947429	104.034304		TIMEOUT	1800.604043	1800.8118732459843	220.471296	
pomdps-sat_mem_2_network_2.yml	sat	true	true	1.096481	1.3155124196782708	140.677120	743	true	309.238091	309.50883582327515	149.065728		unknown	0.457487	0.6184018403291702	102.965248		unknown	0.510098	0.7078738277778029	102.973440		true	0.370769	0.5386139154434204	105.279488	33
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.457742	0.7202908024191856	155.181056	2	true	3.372956	3.712766231968999	168.058880		TIMEOUT	1800.617345	1800.8498528264463	148.635648		true	0.444264	0.5893892832100391	146.149376	1	true	0.395334	0.6250481158494949	131.977216	22
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.512117	0.6887279069051147	140.673024	24	TIMEOUT	1800.613601	1801.0554449092597	171.618304		unknown	0.35787	0.5345573537051678	103.022592		unknown	0.396355	0.5254856431856751	103.100416		true	0.521366	0.738171199336648	105.562112	19
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	6.45312	6.688456735573709	147.394560	267	TIMEOUT	1800.65194	1801.068969687447	805.498880		unknown	0.448128	0.6256937813013792	104.353792		unknown	0.410548	0.578489831648767	104.263680		true	6.148358	6.358653938397765	143.101952	182
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	1800.997416	1801.257733669132	7280.939008		TIMEOUT	1800.623909	1801.0490301521495	323.096576		TIMEOUT	1800.616853	1800.834260430187	185.536512		TIMEOUT	1800.607191	1800.9728738209233	243.343360		true	0.743568	0.983090752735734	132.247552	316
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	210.590804	210.8696184186265	313.110528	144107	TIMEOUT	1800.601151	1801.176061173901	157.753344		unknown	0.398762	0.5722547126933932	103.231488		unknown	0.393675	0.5341366520151496	103.403520		true	1.777349	1.9900303147733212	106.475520	3284
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.711823	12.897427844814956	152.649728	15389	true	248.549455	249.08438093215227	306.278400		unknown	0.377516	0.5102463327348232	103.673856		unknown	0.453948	0.6124094408005476	103.641088		true	0.773831	0.9661967232823372	108.138496	618
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml	sat	true	true	0.480017	0.688936261460185	155.414528	11	true	4.144405	4.717732329852879	164.319232		true	0.627584	0.7753731766715646	147.574784	611	true	0.468898	0.6466501327231526	146.432000	74	true	0.442633	0.6323718372732401	132.067328	59
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	227.456255	227.771869645454	422.060032	152265	TIMEOUT	1800.605947	1801.1846819119528	172.306432		TIMEOUT	1800.619216	1800.7918681893498	139.091968		TIMEOUT	1800.619716	1800.875276424922	241.041408		TIMEOUT	1800.616838	1800.8280405290425	131.768320	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.049895	6.269675753079355	140.931072	7200	TIMEOUT	1800.60233	1801.1838981434703	160.686080		unknown	0.387747	0.5253069968894124	103.096320		unknown	0.376275	0.5435761287808418	103.002112		true	17.199368	17.351900883950293	113.012736	42100
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	1.112337	1.3403549650684	139.665408	151	TIMEOUT	1800.615176	1801.1957126427442	251.265024		unknown	0.35688	0.48834846168756485	103.321600		unknown	0.40333	0.5645072041079402	103.215104		true	0.691179	0.8075041882693768	105.713664	41
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	66.782864	67.02597518078983	164.806656	2016	TIMEOUT	1800.722872	1801.2913188487291	1924.829184		unknown	0.405835	0.5482530249282718	105.836544		unknown	0.429308	0.582401480525732	105.852928		true	89.719503	89.86359622515738	314.679296	1644
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	1800.84407	1801.1983347255737	4855.455744		TIMEOUT	1800.649834	1801.2599978316575	625.926144		TIMEOUT	1800.622996	1800.8188412487507	214.675456		TIMEOUT	1800.616365	1800.9229824543	245.657600		true	8.004064	8.144551498815417	184.950784	4609
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	1800.67159	1800.9352300949395	1043.750912		TIMEOUT	1800.606126	1801.197786311619	171.307008		unknown	0.402208	0.5469108847901225	103.452672		unknown	0.473754	0.6179737253114581	103.403520		true	145.87511	146.06584811303765	126.083072	340832
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml	sat	true	true	1.057034	1.260107566602528	154.935296	549	true	115.432009	115.97050387598574	188.080128		true	4.868807	5.034757185727358	149.647360	18903	true	0.745447	0.8888709498569369	146.567168	277	true	0.899004	1.0588054582476616	132.042752	1945
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	4.40052	4.575627153739333	200.716288	178	TIMEOUT	1800.669679	1801.2517884895205	1214.504960		unknown	2.568459	2.759012152440846	160.059392		unknown	2.756029	2.930533311329782	160.821248		false	3.060677	3.2162105040624738	178.950144	19
jair-unsat_box-pushing-2fsc.yml	unsat	false	false	1129.612352	1129.858219503425	397.479936	62423	TIMEOUT	1800.826201	1801.4035962512717	4879.355904		unknown	7.844537	8.011432815343142	251.973632		unknown	7.98431	8.16359606012702	252.162048		false	48.897963	49.0608471352607	2210.680832	718
jair-unsat_dpm.yml	unsat	false	false	1.366435	1.5787765188142657	239.525888	1	TIMEOUT	1800.680151	1801.2429029839113	1401.143296		false	0.961969	1.1242430051788688	201.150464	1	TIMEOUT	1800.628999	1800.8975803190842	265.203712		false	0.84871	0.9736173758283257	198.791168	1
jair-unsat_grid-10-sl-4fsc.yml	unsat	false	false	4.62073	4.789832619950175	160.370688	1005	TIMEOUT	1800.688448	1801.178907359019	1029.193728		TIMEOUT	1800.621665	1800.811050945893	205.123584		false	21.475781	21.647242820821702	152.514560	7396	TIMEOUT	1800.622352	1800.7739475574344	168.325120	
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	false	29.796247	30.003344737924635	1017.176064	1260	TIMEOUT	1800.875933	1801.4230965152383	11145.986048		false	147.663086	147.81997211556882	2340.204544	4499	TIMEOUT	1800.642121	1800.9601736767218	639.811584		false	97.795852	97.91249157395214	2289.414144	1620
jair-unsat_grid.yml	unsat	false	false	3.19536	3.3936630813404918	155.918336	2572	false	1084.781164	1085.0197072699666	208.936960		false	1.384723	1.544547501951456	148.373504	1002	false	0.694382	0.8665733868256211	147.271680	196	false	2.249412	2.3857452534139156	133.763072	4139
jair-unsat_grid3x3-1fsc.yml	unsat	false	false	1.21016	1.420338018797338	212.168704	18	TIMEOUT	1800.750955	1801.0483624367043	2109.988864		unknown	0.591755	0.7200010912492871	149.594112		unknown	0.732987	0.9066118970513344	149.598208		false	1.02312	1.1407570643350482	232.624128	14
jair-unsat_grid3x3-2fsc.yml	unsat	false	false	828.786847	829.0099115427583	519.249920	9392	TIMEOUT	1800.657938	1800.9028738765046	1486.348288		unknown	2.872946	3.00698537286371	325.832704		unknown	3.511223	3.683437596075237	325.840896		OUT OF MEMORY	1286.391766	1287.2018572259694	16000.000000	
jair-unsat_herman.yml	unsat	false	false	135.666694	135.89093644730747	1049.038848	3326	TIMEOUT	1800.789527	1801.0575006119907	7221.821440		false	51.736096	51.86621115449816	1125.502976	798	TIMEOUT	1800.660531	1800.8718675756827	897.912832		false	84.332603	84.46227946598083	3408.936960	197
jair-unsat_maze-sl-5.yml	unsat	false	TIMEOUT	1800.624888	1800.9644066467881	335.654912		TIMEOUT	1800.615904	1800.8466199310496	222.240768		TIMEOUT	1800.615857	1800.796657992527	140.042240		TIMEOUT	1800.625431	1800.9006762877107	218.693632		TIMEOUT	1800.61509	1800.7811633991078	133.701632	
jair-unsat_maze.yml	unsat	false	false	1.045086	1.2321591917425394	155.664384	780	TIMEOUT	1800.618335	1800.8563273455948	176.435200		TIMEOUT	1800.616269	1800.776646672748	139.554816		TIMEOUT	1800.613176	1801.0799023890868	210.210816		TIMEOUT	1800.612732	1800.8168763965368	133.771264	
jair-unsat_pole-res.yml	unsat	false	false	1.006082	1.2075295858085155	167.849984	43	TIMEOUT	1800.645412	1800.9100503344089	657.178624		unknown	0.513463	0.617529054172337	133.566464		unknown	0.659855	0.812314678914845	133.513216		false	0.506042	0.6273279869928956	143.536128	5
jair-unsat_pole.yml	unsat	false	false	3.939958	4.146289979107678	177.627136	381	TIMEOUT	1800.658249	1800.974023940973	998.887424		unknown	0.49893	0.630838556215167	136.609792		unknown	0.729955	0.8735957937315106	136.548352		false	1.052357	1.1622210163623095	336.183296	32
jair-unsat_recycling-2fsc.yml	unsat	false	false	0.686073	0.8869539676234126	156.053504	253	TIMEOUT	1800.62552	1800.8404937358573	255.856640		unknown	0.454302	0.5774505948647857	133.525504		unknown	0.527713	0.68817422632128	133.763072		false	0.444328	0.5543265510350466	133.701632	28
jair-unsat_recycling-3fsc.yml	unsat	false	false	3.438492	3.656006588600576	157.380608	1485	TIMEOUT	1800.610779	1800.8866115668789	506.347520		unknown	0.397111	0.5356369419023395	133.767168		unknown	0.601753	0.7538829008117318	133.767168		false	2.874755	3.0159463863819838	190.496768	1006
jair-unsat_refuel-06-res.yml	unsat	false	false	0.80149	0.9861856997013092	156.454912	33	TIMEOUT	1800.610003	1800.8398215128109	244.150272		false	0.679041	0.8212705422192812	140.587008	1	TIMEOUT	1800.633844	1800.9000099636614	226.144256		false	0.452392	0.5855687903240323	134.619136	1
jair-unsat_tiny_rewards.yml	unsat	false	false	0.466314	0.6617931826040149	155.361280	2	false	0.392265	0.5526330256834626	155.856896		unknown	0.389632	0.5014886660501361	133.529600		unknown	0.355623	0.5079935826361179	133.771264		false	0.346188	0.4527282016351819	133.513216	1
pomdps-unsat_mem_1_4x3-95_1.yml	unsat	false	false	1.676122	1.8608032772317529	139.960320	1459	false	1581.702512	1581.9474902348593	177.041408		unknown	0.432502	0.5686655333265662	103.112704		unknown	0.34587	0.49456376023590565	103.264256		false	0.496015	0.6412584483623505	105.345024	13
pomdps-unsat_mem_1_4x5x2-95_1.yml	unsat	false	false	0.470859	0.6612568311393261	139.898880	58	false	36.229959	36.48081009462476	199.749632		unknown	0.343318	0.4564129915088415	103.305216		unknown	0.456267	0.6105647971853614	103.272448		false	0.324254	0.45394425466656685	105.615360	13
pomdps-unsat_mem_1_drone-4-1_1.yml	unsat	false	TIMEOUT	1800.808958	1801.1699230717495	4473.954304		TIMEOUT	1800.612734	1800.8780657947063	290.828288		false	1.817518	1.959904813207686	171.859968	290	TIMEOUT	1800.631485	1800.8666583774611	221.110272		false	1.504836	1.6272777505218983	146.702336	269
pomdps-unsat_mem_1_drone-4-2_1.yml	unsat	false	TIMEOUT	1800.688368	1800.9161797780544	2157.150208		TIMEOUT	1800.61057	1800.8950725542381	321.052672		false	0.577346	0.7081641983240843	153.112576	26	TIMEOUT	1800.604722	1801.099365659058	256.196608		false	0.567489	0.7090326175093651	132.218880	25
pomdps-unsat_mem_1_drone-8-2_1.yml	unsat	false	TIMEOUT	1800.728879	1801.032530481927	4651.143168		TIMEOUT	1800.674429	1801.085422893986	926.302208		TIMEOUT	1800.625726	1800.8050825400278	281.280512		TIMEOUT	1800.642508	1800.8870429387316	331.079680		TIMEOUT	1800.63604	1800.8516264781356	679.919616	
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml	unsat	false	false	0.552775	0.7456262335181236	154.112000	5	false	0.525765	0.8764810347929597	155.951104		false	0.381147	0.514944083057344	146.722816	6	false	0.566953	0.7268139151856303	146.071552	4	false	0.465378	0.6004790719598532	132.038656	5
pomdps-unsat_mem_1_hallway_1.yml	unsat	false	TIMEOUT	1800.619671	1800.9328605132177	281.067520		TIMEOUT	1800.755117	1801.1684983354062	2969.694208		unknown	0.998255	1.1403821567073464	162.144256		unknown	0.895486	1.0690276641398668	163.184640		TIMEOUT	1800.744453	1800.9462115904316	3203.514368	
pomdps-unsat_mem_1_maze-alex_1.yml	unsat	false	false	1.235235	1.4313040738925338	154.771456	641	false	873.258917	873.6249372633174	160.976896		TIMEOUT	1800.610454	1800.813764071092	138.936320		false	11.65763	11.804832704365253	146.169856	4762	TIMEOUT	1800.613073	1800.7875485159457	131.690496	
pomdps-unsat_mem_1_milos-aaai97_1.yml	unsat	false	false	10.90545	11.108014829456806	140.664832	7929	TIMEOUT	1800.617788	1801.0360692990944	309.432320		unknown	0.361094	0.47756650764495134	103.677952		unknown	0.343864	0.46810786984860897	103.415808		false	3.629452	3.763183251954615	109.023232	3469
pomdps-unsat_mem_1_network_1.yml	unsat	false	false	0.541232	0.7889487408101559	140.267520	41	false	0.707878	1.037928817793727	140.337152		unknown	0.324051	0.4406483583152294	102.985728		unknown	0.334173	0.46245043724775314	102.998016		false	0.354951	0.47253451589494944	105.709568	21
pomdps-unsat_mem_1_nrp-8_1.yml	unsat	false	false	0.466329	0.6547660855576396	153.960448	23	false	0.706052	1.0489958990365267	156.508160		false	0.383671	0.5250982660800219	147.017728	26	false	0.40637	0.5417603123933077	146.067456	8	false	0.450378	0.5799324223771691	132.022272	43
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	false	0.601138	0.79987857863307	139.829248	22	false	865.949151	866.2445306675509	155.103232		unknown	0.319027	0.44124480336904526	102.936576		unknown	0.397904	0.5242455815896392	103.006208		false	0.364227	0.4802115149796009	105.488384	15
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	false	1.192378	1.3612781185656786	139.816960	114	TIMEOUT	1800.622449	1800.9314601039514	264.052736		unknown	0.362868	0.4792531095445156	103.419904		unknown	0.35408	0.4775543613359332	103.591936		false	1.271419	1.4185844082385302	106.041344	58
pomdps-unsat_mem_1_refuel-06_1.yml	unsat	false	false	3.356662	3.5796946957707405	156.790784	3824	false	282.510221	282.7966225510463	231.374848		false	0.7418	0.876808381639421	147.902464	1036	TIMEOUT	1800.631143	1800.8702829033136	238.469120		false	0.783412	0.9017931781709194	132.308992	1035
pomdps-unsat_mem_1_refuel-20_1.yml	unsat	false	TIMEOUT	1800.725307	1801.020885905251	2057.543680		TIMEOUT	1800.664909	1800.9768147841096	1054.830592		TIMEOUT	1800.663407	1800.8642973452806	1017.475072		TIMEOUT	1800.628507	1800.872520480305	268.120064		TIMEOUT	1800.669739	1800.8772099623457	1012.740096	
pomdps-unsat_mem_1_rocks-12_1.yml	unsat	false	TIMEOUT	1800.665999	1800.9943789010867	1041.780736		TIMEOUT	1800.661729	1800.9191236626357	865.648640		false	389.466582	389.6300788689405	485.834752	28999	TIMEOUT	1800.629796	1800.8988887006417	243.802112		false	318.125638	318.26665346045047	464.166912	28990
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	false	18.661342	18.858726613223553	154.374144	18026	TIMEOUT	1800.618228	1800.8142706844956	144.785408		unknown	0.340356	0.454677508212626	103.239680		unknown	0.350663	0.48561146669089794	103.186432		false	0.656007	0.8053068676963449	105.627648	295
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	false	7.342407	7.547625440172851	140.062720	6270	false	131.038294	131.2152275517583	195.805184		unknown	0.338297	0.4536131201311946	103.563264		unknown	0.347377	0.49872699845582247	103.698432		false	0.795627	0.9387251604348421	106.319872	417
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml	unsat	false	false	0.648078	0.8484677290543914	154.640384	78	false	0.928526	1.1677952278405428	156.196864		false	0.347588	0.4804541440680623	146.911232	36	false	0.60972	0.7608865881338716	146.391040	72	false	0.515653	0.655408838763833	132.202496	35
