tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-AR	PAYNT-AR	PAYNT-AR	PAYNT-AR
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.205922	4.0586029924452305		true	2.924662	3.678124040365219	
jair-sat_box-pushing-2fsc.yml	sat	true	true	483.26004	484.0927270920947		true	15.74506	16.521752513945103	
jair-sat_dpm.yml	sat	true	true	2.367502	3.217177419923246		true	1.622313	2.3657692447304726	
jair-sat_grid-10-sl-4fsc.yml	sat	true	true	0.654624	1.4841293981298804		TIMEOUT	30000	30000	
jair-sat_grid-meet-sl-2fsc.yml	sat	true	true	14.29133	15.221807622350752		true	761.889567	762.700036319904	
jair-sat_grid.yml	sat	true	true	0.661731	1.5340330703184009		true	1.586547	2.3282973850145936	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.703901	4.5716684106737375		true	1.18167	1.9264065911993384	
jair-sat_grid3x3-2fsc.yml	sat	true	true	27.274768	28.106144324876368		true	7.96791	8.67770912218839	
jair-sat_herman.yml	sat	true	true	38.25811	39.13116621505469		true	37.834018	38.56406958773732	
jair-sat_maze-sl-5.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-sat_maze.yml	sat	true	true	0.560122	1.4042036784812808		TIMEOUT	30000	30000	
jair-sat_pole-res.yml	sat	true	true	0.680667	1.4727149941027164		true	0.791099	1.4922545058652759	
jair-sat_pole.yml	sat	true	true	1.599607	2.379145549610257		true	0.918755	1.600125023163855	
jair-sat_recycling-2fsc.yml	sat	true	true	0.559411	1.3388389656320214		true	0.46412	1.141658492386341	
jair-sat_recycling-3fsc.yml	sat	true	true	0.617708	1.3773993300274014		true	0.492604	1.1332465391606092	
jair-sat_refuel-06-res.yml	sat	true	true	1.539189	2.218693365342915		true	0.60071	1.2638563886284828	
jair-sat_tiny_rewards.yml	sat	true	true	0.462718	1.1548627642914653		true	0.42601	1.065015347674489	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.593855	1.301441083662212		true	0.37525	1.0137357162311673	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.516536	1.2020187731832266		true	0.429316	1.0744803175330162	
pomdps-sat_mem_1_drone-4-1_1.yml	sat	true	TIMEOUT	30000	30000		true	3.55881	4.125624053180218	
pomdps-sat_mem_1_drone-4-2_1.yml	sat	true	TIMEOUT	30000	30000		true	0.553395	1.1378029510378838	
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	TIMEOUT	30000	30000		true	12.937632	13.502254479564726	
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml	sat	true	true	0.48699	1.1461768494918942		true	0.488386	1.0563580887392163	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	7.527894	8.231728807091713		true	87.090925	87.67762658093125	
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	0.529241	1.1672521261498332		TIMEOUT	30000	30000	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	7.639619	8.331959983333945		true	0.691696	1.2594153052195907	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.545866	0.7867531646043062		true	0.416306	0.5824275156483054	
pomdps-sat_mem_1_nrp-8_1.yml	sat	true	true	0.469071	0.741898724809289		true	0.417476	0.6180043518543243	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.538339	0.9044641554355621		true	0.384037	0.5901472037658095	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.586764	0.9090028386563063		true	0.574224	0.7908370634540915	
pomdps-sat_mem_1_refuel-06_1.yml	sat	true	true	4.724188	5.026375135406852		true	0.569193	0.7871113792061806	
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	17.007066	17.32227273005992		TIMEOUT	30000	30000	
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	30000	30000		true	1.228625	1.4346977286040783	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	11.185109	11.504921777173877		true	0.373028	0.5671391831710935	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.844131	1.2092111818492413		true	0.446125	0.6145558971911669	
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml	sat	true	true	0.435682	0.7728780079632998		true	0.383268	0.5367353912442923	
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	1.186399	1.4005314875394106		TIMEOUT	30000	30000	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	1.063774	1.310219755396247		TIMEOUT	30000	30000	
pomdps-sat_mem_2_network_2.yml	sat	true	true	1.096481	1.3155124196782708		true	0.370769	0.5386139154434204	
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.457742	0.7202908024191856		true	0.395334	0.6250481158494949	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.512117	0.6887279069051147		true	0.521366	0.738171199336648	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	6.45312	6.688456735573709		true	6.148358	6.358653938397765	
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	30000	30000		true	0.743568	0.983090752735734	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	210.590804	210.8696184186265		true	1.777349	1.9900303147733212	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.711823	12.897427844814956		true	0.773831	0.9661967232823372	
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml	sat	true	true	0.480017	0.688936261460185		true	0.442633	0.6323718372732401	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	227.456255	227.771869645454		TIMEOUT	30000	30000	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.049895	6.269675753079355		true	17.199368	17.351900883950293	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	1.112337	1.3403549650684		true	0.691179	0.8075041882693768	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	66.782864	67.02597518078983		true	89.719503	89.86359622515738	
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	30000	30000		true	8.004064	8.144551498815417	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	30000	30000		true	145.87511	146.06584811303765	
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml	sat	true	true	1.057034	1.260107566602528		true	0.899004	1.0588054582476616	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	4.40052	4.575627153739333		false	3.060677	3.2162105040624738	
