tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.205922	4.0586029924452305		unknown	30000	30000	
jair-sat_box-pushing-2fsc.yml	sat	true	true	483.26004	484.0927270920947		unknown	30000	30000	
jair-sat_dpm.yml	sat	true	true	2.367502	3.217177419923246		true	1.008906	1.7007365254685283	
jair-sat_grid-10-sl-4fsc.yml	sat	true	true	0.654624	1.4841293981298804		true	0.656114	1.3587867636233568	
jair-sat_grid-meet-sl-2fsc.yml	sat	true	true	14.29133	15.221807622350752		true	39.864012	40.55475110653788	
jair-sat_grid.yml	sat	true	true	0.661731	1.5340330703184009		true	0.753662	1.4193972824141383	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.703901	4.5716684106737375		unknown	30000	30000	
jair-sat_grid3x3-2fsc.yml	sat	true	true	27.274768	28.106144324876368		unknown	30000	30000	
jair-sat_herman.yml	sat	true	true	38.25811	39.13116621505469		true	44.16257	44.85597510263324	
jair-sat_maze-sl-5.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-sat_maze.yml	sat	true	true	0.560122	1.4042036784812808		true	14.075486	14.752690084278584	
jair-sat_pole-res.yml	sat	true	true	0.680667	1.4727149941027164		unknown	30000	30000	
jair-sat_pole.yml	sat	true	true	1.599607	2.379145549610257		unknown	30000	30000	
jair-sat_recycling-2fsc.yml	sat	true	true	0.559411	1.3388389656320214		unknown	30000	30000	
jair-sat_recycling-3fsc.yml	sat	true	true	0.617708	1.3773993300274014		unknown	30000	30000	
jair-sat_refuel-06-res.yml	sat	true	true	1.539189	2.218693365342915		TIMEOUT	30000	30000	
jair-sat_tiny_rewards.yml	sat	true	true	0.462718	1.1548627642914653		unknown	30000	30000	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.593855	1.301441083662212		unknown	30000	30000	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.516536	1.2020187731832266		unknown	30000	30000	
pomdps-sat_mem_1_drone-4-1_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_drone-4-2_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml	sat	true	true	0.48699	1.1461768494918942		true	0.429493	1.105980477295816	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	7.527894	8.231728807091713		unknown	30000	30000	
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	0.529241	1.1672521261498332		true	1.047843	1.7208359017968178	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	7.639619	8.331959983333945		unknown	30000	30000	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.545866	0.7867531646043062		unknown	30000	30000	
pomdps-sat_mem_1_nrp-8_1.yml	sat	true	true	0.469071	0.741898724809289		true	0.440691	0.6886186758056283	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.538339	0.9044641554355621		unknown	30000	30000	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.586764	0.9090028386563063		unknown	30000	30000	
pomdps-sat_mem_1_refuel-06_1.yml	sat	true	true	4.724188	5.026375135406852		true	348.89287	349.19103645533323	
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	17.007066	17.32227273005992		true	8.129872	8.42947908025235	
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	11.185109	11.504921777173877		unknown	30000	30000	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.844131	1.2092111818492413		unknown	30000	30000	
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml	sat	true	true	0.435682	0.7728780079632998		true	0.445555	0.7258769487962127	
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	1.186399	1.4005314875394106		true	347.2148	347.4429062055424	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	1.063774	1.310219755396247		unknown	30000	30000	
pomdps-sat_mem_2_network_2.yml	sat	true	true	1.096481	1.3155124196782708		unknown	30000	30000	
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.457742	0.7202908024191856		true	0.444264	0.5893892832100391	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.512117	0.6887279069051147		unknown	30000	30000	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	6.45312	6.688456735573709		unknown	30000	30000	
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	210.590804	210.8696184186265		unknown	30000	30000	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.711823	12.897427844814956		unknown	30000	30000	
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml	sat	true	true	0.480017	0.688936261460185		true	0.468898	0.6466501327231526	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	227.456255	227.771869645454		TIMEOUT	30000	30000	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.049895	6.269675753079355		unknown	30000	30000	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	1.112337	1.3403549650684		unknown	30000	30000	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	66.782864	67.02597518078983		unknown	30000	30000	
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	30000	30000		unknown	30000	30000	
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml	sat	true	true	1.057034	1.260107566602528		true	0.745447	0.8888709498569369	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	4.40052	4.575627153739333		unknown	30000	30000	
jair-unsat_box-pushing-2fsc.yml	unsat	false	false	1129.612352	1129.858219503425		unknown	30000	30000	
jair-unsat_dpm.yml	unsat	false	false	1.366435	1.5787765188142657		TIMEOUT	30000	30000	
jair-unsat_grid-10-sl-4fsc.yml	unsat	false	false	4.62073	4.789832619950175		false	21.475781	21.647242820821702	
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	false	29.796247	30.003344737924635		TIMEOUT	30000	30000	
jair-unsat_grid.yml	unsat	false	false	3.19536	3.3936630813404918		false	0.694382	0.8665733868256211	
jair-unsat_grid3x3-1fsc.yml	unsat	false	false	1.21016	1.420338018797338		unknown	30000	30000	
jair-unsat_grid3x3-2fsc.yml	unsat	false	false	828.786847	829.0099115427583		unknown	30000	30000	
jair-unsat_herman.yml	unsat	false	false	135.666694	135.89093644730747		TIMEOUT	30000	30000	
jair-unsat_maze-sl-5.yml	unsat	false	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-unsat_maze.yml	unsat	false	false	1.045086	1.2321591917425394		TIMEOUT	30000	30000	
jair-unsat_pole-res.yml	unsat	false	false	1.006082	1.2075295858085155		unknown	30000	30000	
jair-unsat_pole.yml	unsat	false	false	3.939958	4.146289979107678		unknown	30000	30000	
jair-unsat_recycling-2fsc.yml	unsat	false	false	0.686073	0.8869539676234126		unknown	30000	30000	
jair-unsat_recycling-3fsc.yml	unsat	false	false	3.438492	3.656006588600576		unknown	30000	30000	
jair-unsat_refuel-06-res.yml	unsat	false	false	0.80149	0.9861856997013092		TIMEOUT	30000	30000	
