tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.508797	4.3439216781407595		unknown	30000	30000	
jair-sat_box-pushing-2fsc.yml	sat	true	true	470.378292	471.15558911301196		unknown	30000	30000	
jair-sat_dpm.yml	sat	true	true	2.610569	3.4600196816027164		true	1.106836	1.8765785619616508	
jair-sat_grid-10-sl-4fsc.yml	sat	true	true	0.680216	1.4384807236492634		true	0.716156	1.4590023290365934	
jair-sat_grid-meet-sl-2fsc.yml	sat	true	true	14.231378	15.015764143317938		true	39.753043	40.50227866601199	
jair-sat_grid.yml	sat	true	true	0.737932	1.58491291385144		true	0.681507	1.4050892125815153	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.583142	4.350738889537752		unknown	30000	30000	
jair-sat_grid3x3-2fsc.yml	sat	true	true	27.703593	28.46826012339443		unknown	30000	30000	
jair-sat_herman.yml	sat	true	true	38.680519	39.46900424081832		true	36.490276	37.18008841294795	
jair-sat_maze-sl-5.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-sat_maze.yml	sat	true	true	0.580005	1.332281792536378		true	14.662911	15.343262061476707	
jair-sat_pole-res.yml	sat	true	true	0.825395	1.5765639897435904		unknown	30000	30000	
jair-sat_pole.yml	sat	true	true	1.712449	2.3942999122664332		unknown	30000	30000	
jair-sat_recycling-2fsc.yml	sat	true	true	0.528075	1.2525431215763092		unknown	30000	30000	
jair-sat_recycling-3fsc.yml	sat	true	true	0.605954	1.2820551916956902		unknown	30000	30000	
jair-sat_refuel-06-res.yml	sat	true	true	1.53908	2.225401099771261		TIMEOUT	30000	30000	
jair-sat_tiny_rewards.yml	sat	true	true	0.514244	1.1753128040581942		unknown	30000	30000	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.622406	1.1921187611296773		unknown	30000	30000	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.474562	1.0561390314251184		unknown	30000	30000	
pomdps-sat_mem_1_drone-4-1_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_drone-4-2_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml	sat	true	true	0.49604	1.0770728271454573		true	0.398464	0.9530730219557881	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	6.96043	7.571465545333922		unknown	30000	30000	
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	0.594281	1.192159777507186		true	1.018507	1.587211400270462	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	7.00046	7.610172419808805		unknown	30000	30000	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.47802	0.6835046652704477		unknown	30000	30000	
pomdps-sat_mem_1_nrp-8_1.yml	sat	true	true	0.476399	0.7799579789862037		true	0.405718	0.7101052701473236	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.459749	0.7848518528044224		unknown	30000	30000	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.528498	0.9695478724315763		unknown	30000	30000	
pomdps-sat_mem_1_refuel-06_1.yml	sat	true	true	4.68165	5.005274341441691		true	387.163427	387.513697700575	
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	15.714152	16.04418424796313		true	7.671487	7.980113396421075	
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	10.787439	11.08899625763297		unknown	30000	30000	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.953114	1.1919487584382296		unknown	30000	30000	
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml	sat	true	true	0.573985	0.8758297869935632		true	0.434866	0.6644128244370222	
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	1.260472	1.5730162765830755		true	282.277599	282.53592315968126	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	1.06202	1.2687089387327433		unknown	30000	30000	
pomdps-sat_mem_2_network_2.yml	sat	true	true	1.003709	1.2009290717542171		unknown	30000	30000	
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.501963	0.7241396093741059		true	0.438948	0.5932424524798989	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.478026	0.6624665930867195		unknown	30000	30000	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	4.99471	5.2161721512675285		unknown	30000	30000	
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	220.67089	220.9251352166757		unknown	30000	30000	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	13.413769	13.600082742981613		unknown	30000	30000	
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml	sat	true	true	0.623254	0.8347297264263034		true	0.486179	0.6667733667418361	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	238.935248	239.14980214927346		TIMEOUT	30000	30000	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.070566	6.252667664550245		unknown	30000	30000	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	1.036893	1.2427715826779604		unknown	30000	30000	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	63.444599	63.65624402835965		unknown	30000	30000	
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	30000	30000		unknown	30000	30000	
pomdps-sat_mem_4_grid-avoid-4-0.1_4.yml	sat	true	true	0.879029	1.0820941170677543		true	0.628934	0.7694522328674793	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	4.348027	4.59625219553709		unknown	30000	30000	
jair-unsat_box-pushing-2fsc.yml	unsat	false	false	1109.362131	1109.5869308430701		unknown	30000	30000	
jair-unsat_dpm.yml	unsat	false	false	1.207745	1.3974718684330583		TIMEOUT	30000	30000	
jair-unsat_grid-10-sl-4fsc.yml	unsat	false	false	7.834031	8.019986643455923		false	20.842422	21.005478736944497	
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	false	29.132642	29.30355225224048		TIMEOUT	30000	30000	
jair-unsat_grid.yml	unsat	false	false	2.277567	2.459010579623282		false	0.585378	0.7603270495310426	
jair-unsat_grid3x3-1fsc.yml	unsat	false	false	1.714072	1.9034538315609097		unknown	30000	30000	
jair-unsat_grid3x3-2fsc.yml	unsat	false	false	860.971417	861.1839671880007		unknown	30000	30000	
jair-unsat_herman.yml	unsat	false	false	123.245331	123.42832777649164		TIMEOUT	30000	30000	
jair-unsat_maze-sl-5.yml	unsat	false	TIMEOUT	30000	30000		TIMEOUT	30000	30000	
jair-unsat_maze.yml	unsat	false	false	1.101331	1.275583442300558		TIMEOUT	30000	30000	
jair-unsat_pole-res.yml	unsat	false	false	1.23939	1.435705236159265		unknown	30000	30000	
jair-unsat_pole.yml	unsat	false	false	3.007912	3.181360909715295		unknown	30000	30000	
jair-unsat_recycling-2fsc.yml	unsat	false	false	0.76254	0.9674234678968787		unknown	30000	30000	
jair-unsat_recycling-3fsc.yml	unsat	false	false	4.862467	5.050481451675296		unknown	30000	30000	
jair-unsat_refuel-06-res.yml	unsat	false	false	0.684856	0.8550254814326763		TIMEOUT	30000	30000	
