   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA), SMPMC
date:                    Mon, 2025-07-21 16:26:29 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 6 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
jair-sat_tiny_rewards.yml                    true                             0.41        1.03        None
pomdps-sat_mem_1_4x3-95_1.yml                true                             0.44        1.00        None
pomdps-sat_mem_1_4x5x2-95_1.yml              true                             0.37        0.92        None
pomdps-sat_mem_1_drone-4-1_1.yml             true                             3.62        4.19        None
pomdps-sat_mem_1_drone-4-2_1.yml             true                             0.68        1.25        None
pomdps-sat_mem_1_drone-8-2_1.yml             true                            13.04       13.59        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             0.41        0.98        None
pomdps-sat_mem_1_hallway_1.yml               true                            86.30       86.91        None
pomdps-sat_mem_1_maze-alex_1.yml             TIMEOUT                       1800.60     1801.21        None
pomdps-sat_mem_1_milos-aaai97_1.yml          true                             0.74        1.30        None
pomdps-sat_mem_1_network_1.yml               true                             0.39        0.59        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             0.47        0.67        None
pomdps-sat_mem_1_query-s2_1.yml              true                             0.49        0.68        None
pomdps-sat_mem_1_query-s3_1.yml              true                             0.56        0.77        None
pomdps-sat_mem_1_refuel-06_1.yml             true                             0.55        0.74        None
pomdps-sat_mem_1_refuel-20_1.yml             TIMEOUT                       1800.61     1800.86        None
pomdps-sat_mem_1_rocks-12_1.yml              true                             1.30        1.46        None
pomdps-sat_mem_2_4x3-95_2.yml                true                             0.37        0.53        None
pomdps-sat_mem_2_4x5x2-95_2.yml              true                             0.41        0.56        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             0.40        0.56        None
pomdps-sat_mem_2_maze-alex_2.yml             TIMEOUT                       1800.61     1800.81        None
pomdps-sat_mem_2_milos-aaai97_2.yml          TIMEOUT                       1800.62     1800.86        None
pomdps-sat_mem_2_network_2.yml               true                             0.43        0.61        None
pomdps-sat_mem_2_nrp-8_2.yml                 true                             0.49        0.67        None
pomdps-sat_mem_2_query-s2_2.yml              true                             0.43        0.62        None
pomdps-sat_mem_2_query-s3_2.yml              true                             6.65        6.85        None
pomdps-sat_mem_2_refuel-06_2.yml             true                             0.74        0.94        None
pomdps-sat_mem_3_4x3-95_3.yml                true                             2.31        2.51        None
pomdps-sat_mem_3_4x5x2-95_3.yml              true                             0.79        1.00        None
pomdps-sat_mem_3_grid-avoid-4-0.1_3.yml      true                             0.42        0.62        None
pomdps-sat_mem_3_maze-alex_3.yml             TIMEOUT                       1800.62     1800.83        None
pomdps-sat_mem_3_network_3.yml               true                            17.69       17.83        None
