tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
jair-sat_tiny_rewards.yml	sat	true	unknown	0.444715	1.068173898383975	133.857280		unknown	0.480851	1.0596818532794714	133.890048		true	0.413123	1.0276145180687308	133.783552	1	true	0.529697	1.2925687786191702	152.743936		true	0.514244	1.1753128040581942	151.412736	1
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	unknown	0.381071	0.986687951721251	103.489536		unknown	0.444358	1.0295211654156446	103.350272		true	0.438485	1.004423194564879	105.598976	7	unknown	1390.929899	1391.6792561616749	177.115136		true	0.622406	1.1921187611296773	136.224768	256
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	unknown	0.495977	1.1061746487393975	103.763968		unknown	0.384182	0.9698032950982451	103.436288		true	0.367514	0.9224643092602491	105.631744	6	true	1.311762	2.04067216347903	143.740928		true	0.474562	1.0561390314251184	136.155136	2
pomdps-sat_mem_1_drone-4-1_1.yml	sat	true	TIMEOUT	1800.604165	1801.4415453420952	253.689856		TIMEOUT	1800.606421	1801.2519110748544	221.392896		true	3.623889	4.194386656396091	146.579456	728	TIMEOUT	1800.627745	1801.3577934419736	311.463936		TIMEOUT	1800.707661	1801.4727521725	5151.932416	
pomdps-sat_mem_1_drone-4-2_1.yml	sat	true	TIMEOUT	1800.570756	1801.8856654213741	279.658496		TIMEOUT	1800.602144	1801.273251960054	191.094784		true	0.675832	1.2531247707083821	132.481024	20	TIMEOUT	1800.623416	1801.3470633020625	354.746368		TIMEOUT	1800.669914	1801.3523011440411	3625.926656	
pomdps-sat_mem_1_drone-8-2_1.yml	sat	true	TIMEOUT	1800.597869	1801.4414294473827	313.507840		TIMEOUT	1800.618494	1801.2449614498764	319.533056		true	13.037099	13.594549263827503	291.016704	77	TIMEOUT	1800.67379	1801.3774678790942	923.516928		TIMEOUT	1800.712324	1801.3609033301473	3953.766400	
pomdps-sat_mem_1_hallway_1.yml	sat	true	unknown	1.018985	1.6002257140353322	163.475456		unknown	0.948927	1.5302960127592087	163.430400		true	86.300253	86.90601383149624	737.320960	1247	TIMEOUT	1800.741531	1801.5004895422608	2950.103040		true	6.96043	7.571465545333922	230.748160	179
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	1.018507	1.587211400270462	146.591744	622	TIMEOUT	1800.609621	1801.2000527856871	139.411456		TIMEOUT	1800.602748	1801.2128692148253	132.210688		true	27.260893	27.88019891921431	152.961024		true	0.594281	1.192159777507186	150.847488	46
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	unknown	0.430511	0.9836291410028934	103.362560		unknown	0.392244	0.9477280071005225	103.874560		true	0.736202	1.302787322551012	107.630592	521	TIMEOUT	1800.615753	1801.315541692078	305.729536		true	7.00046	7.610172419808805	138.391552	7413
pomdps-sat_mem_1_network_1.yml	sat	true	unknown	0.390663	0.7002178868278861	103.067648		unknown	0.432831	0.7024757834151387	103.153664		true	0.386482	0.5889067845419049	105.615360	8	unknown	0.850001	1.030214094556868	136.245248		true	0.47802	0.6835046652704477	136.396800	19
pomdps-sat_mem_1_query-s2_1.yml	sat	true	unknown	0.479488	0.7719720499590039	103.133184		unknown	0.390349	0.6596082570031285	103.329792		true	0.486596	0.6760641131550074	105.816064	8	true	244.642436	244.83008078485727	145.563648		true	0.459749	0.7848518528044224	135.364608	2
pomdps-sat_mem_1_query-s3_1.yml	sat	true	unknown	0.450102	0.7917853901162744	103.882752		unknown	0.447718	0.713100042194128	103.809024		true	0.564931	0.7732391748577356	106.393600	11	TIMEOUT	1800.617024	1800.8852712595835	258.650112		true	0.528498	0.9695478724315763	137.916416	7
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	7.671487	7.980113396421075	161.947648	801	TIMEOUT	1800.6236	1800.9455088963732	290.136064		TIMEOUT	1800.613614	1800.8596366345882	715.923456		TIMEOUT	1800.730643	1800.9561699805781	2142.175232		true	15.714152	16.04418424796313	193.736704	2396
pomdps-sat_mem_1_rocks-12_1.yml	sat	true	TIMEOUT	1800.610781	1801.0190858319402	270.041088		TIMEOUT	1800.631027	1800.9542190395296	445.784064		true	1.301382	1.4554678639397025	182.272000	37	TIMEOUT	1800.653487	1800.9433554783463	858.861568		TIMEOUT	1800.939408	1801.3836514912546	6547.890176	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	unknown	0.408476	0.6353750508278608	103.583744		unknown	0.404659	0.5675950841978192	103.686144		true	0.370584	0.5343400649726391	105.791488	20	TIMEOUT	1800.61461	1800.8557952269912	141.340672		true	10.787439	11.08899625763297	146.309120	14358
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	unknown	0.442593	0.6601700894534588	103.829504		unknown	0.358054	0.5320428153499961	103.710720		true	0.409021	0.5566364489495754	106.090496	15	true	22.400283	22.571650398895144	184.770560		true	0.953114	1.1919487584382296	136.503296	524
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	282.277599	282.53592315968126	189.030400	24389	TIMEOUT	1800.616201	1800.7764227297157	139.517952		TIMEOUT	1800.614747	1800.805257903412	132.153344		TIMEOUT	1800.61187	1800.8241777531803	160.268288		true	1.260472	1.5730162765830755	150.319104	831
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	unknown	0.38113	0.60912099853158	104.341504		unknown	0.370992	0.5204755561426282	104.886272		TIMEOUT	1800.620294	1800.8550061853603	215.306240		TIMEOUT	1800.61042	1800.853045495227	467.750912		true	1.06202	1.2687089387327433	136.925184	390
pomdps-sat_mem_2_network_2.yml	sat	true	unknown	0.404221	0.5564875900745392	103.297024		unknown	0.394228	0.5911375777795911	103.428096		true	0.433405	0.6094108112156391	105.689088	33	true	307.737417	308.1921086665243	145.219584		true	1.003709	1.2009290717542171	136.216576	743
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.438948	0.5932424524798989	146.362368	1	TIMEOUT	1800.61299	1800.8881817702204	148.852736		true	0.491715	0.6725792717188597	132.411392	22	true	3.566172	3.9982884526252747	164.040704		true	0.501963	0.7241396093741059	150.589440	2
pomdps-sat_mem_2_query-s2_2.yml	sat	true	unknown	0.357472	0.50653260294348	103.256064		unknown	0.384178	0.5662257401272655	103.370752		true	0.434665	0.6226359913125634	105.824256	19	TIMEOUT	1800.61123	1801.1060917386785	167.899136		true	0.478026	0.6624665930867195	135.344128	24
pomdps-sat_mem_2_query-s3_2.yml	sat	true	unknown	0.442808	0.6148309614509344	104.349696		unknown	0.38886	0.5855273483321071	104.525824		true	6.648835	6.847738870419562	143.585280	182	TIMEOUT	1800.646754	1801.1600740011781	800.653312		true	4.99471	5.2161721512675285	144.842752	267
pomdps-sat_mem_2_refuel-06_2.yml	sat	true	TIMEOUT	1800.612012	1800.9288772428408	243.752960		TIMEOUT	1800.621491	1800.8230075985193	189.169664		true	0.74	0.9399505648761988	132.579328	316	TIMEOUT	1800.619867	1801.1185418590903	316.379136		TIMEOUT	1800.99131	1801.2562759760767	7278.440448	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	unknown	0.418809	0.6181705025956035	103.600128		unknown	0.383831	0.5353266075253487	103.723008		true	2.310266	2.507120412774384	106.803200	3284	TIMEOUT	1800.609037	1801.146004830487	154.038272		true	220.67089	220.9251352166757	309.723136	144107
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	unknown	0.443721	0.6388526018708944	103.854080		unknown	0.339442	0.4844998875632882	103.854080		true	0.792584	1.0032352861016989	108.208128	618	true	250.210605	250.73990270216018	302.518272		true	13.413769	13.600082742981613	149.606400	15389
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	TIMEOUT	1800.621819	1800.9338482767344	241.442816		TIMEOUT	1800.61753	1800.8211807534099	139.419648		TIMEOUT	1800.616019	1800.8300696955994	132.083712		TIMEOUT	1800.606395	1801.155417818576	173.604864		true	238.935248	239.14980214927346	418.721792	152265
pomdps-sat_mem_3_network_3.yml	sat	true	unknown	0.437121	0.604219832457602	103.387136		unknown	0.39728	0.5191871970891953	103.313408		true	17.690107	17.833518913947046	113.278976	42100	TIMEOUT	1800.609278	1801.1470190938562	158.527488		true	6.070566	6.252667664550245	138.240000	7200
pomdps-sat_mem_3_query-s2_3.yml	sat	true	unknown	0.398207	0.5720332469791174	103.534592		unknown	0.445314	0.6258700815960765	103.325696		true	0.643761	0.7839659713208675	106.303488	41	TIMEOUT	1800.618447	1801.1365583389997	247.586816		true	1.036893	1.2427715826779604	136.491008	151
pomdps-sat_mem_3_query-s3_3.yml	sat	true	unknown	0.408092	0.5719776628538966	106.127360		unknown	0.396206	0.5724025713279843	106.135552		true	91.289531	91.42968313489109	314.454016	1644	TIMEOUT	1800.719468	1801.2895947564393	1920.077824		true	63.444599	63.65624402835965	162.062336	2016
pomdps-sat_mem_3_refuel-06_3.yml	sat	true	TIMEOUT	1800.622865	1800.9252201803029	244.887552		TIMEOUT	1800.622041	1800.8536034012213	214.773760		true	8.126972	8.263974010944366	185.139200	4609	TIMEOUT	1800.644654	1801.2231037858874	610.369536		TIMEOUT	1800.835725	1801.116226054728	4849.614848	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	unknown	0.377127	0.5315607897937298	103.833600		unknown	0.396495	0.5821985779330134	103.698432		true	151.02505	151.1929851192981	126.443520	340832	TIMEOUT	1800.609617	1801.1453896714374	167.948288		TIMEOUT	1800.670999	1800.9369508232921	1039.638528	
jair-unsat_box-pushing-1fsc.yml	unsat	false	unknown	2.662111	2.8337704744189978	160.264192		unknown	3.802494	3.9602841548621655	160.878592		false	2.892985	3.0241975551471114	179.589120	19	TIMEOUT	1800.680747	1801.241771897301	1212.760064		false	4.348027	4.59625219553709	197.718016	178
jair-unsat_box-pushing-2fsc.yml	unsat	false	unknown	8.726012	8.904983433894813	252.456960		unknown	8.060283	8.213383072055876	252.432384		false	46.780408	46.94773309864104	2209.222656	718	TIMEOUT	1800.786828	1801.340630961582	4398.411776		false	1109.362131	1109.5869308430701	396.206080	62423
jair-unsat_dpm.yml	unsat	false	TIMEOUT	1800.617917	1800.998442123644	265.535488		false	0.950746	1.098262063227594	201.596928	1	false	0.936785	1.0718975765630603	199.249920	1	TIMEOUT	1800.673033	1801.2190099973232	1405.751296		false	1.207745	1.3974718684330583	239.144960	1
jair-unsat_grid-10-sl-4fsc.yml	unsat	false	false	20.842422	21.005478736944497	152.924160	7396	TIMEOUT	1800.617361	1800.8046881975606	203.526144		TIMEOUT	1800.61773	1800.774753190577	168.615936		TIMEOUT	1800.668437	1801.2914641909301	1025.753088		false	7.834031	8.019986643455923	156.450816	1005
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	TIMEOUT	1800.642081	1800.8927116831765	642.936832		false	114.631734	114.81275502871722	2321.723392	3774	false	96.612007	96.76492144353688	2287.411200	1620	TIMEOUT	1800.706723	1801.2555448794737	1840.910336		false	29.132642	29.30355225224048	1007.419392	1260
jair-unsat_grid.yml	unsat	false	false	0.585378	0.7603270495310426	147.374080	196	false	1.290587	1.4550015609711409	148.742144	778	false	2.253211	2.3984768772497773	133.791744	4139	unknown	1254.043186	1254.2404815079644	207.298560		false	2.277567	2.459010579623282	151.515136	2572
jair-unsat_grid3x3-1fsc.yml	unsat	false	unknown	0.927418	1.1117077050730586	150.016000		unknown	0.566762	0.7180736837908626	149.942272		false	1.538392	1.6794533794745803	232.796160	14	TIMEOUT	1800.706831	1800.925719494	2138.611712		false	1.714072	1.9034538315609097	209.059840	18
jair-unsat_grid3x3-2fsc.yml	unsat	false	unknown	2.303947	2.459413549862802	326.385664		unknown	2.335041	2.470415116287768	326.041600		OUT OF MEMORY	1293.158545	1293.3516799360514	16000.000000		TIMEOUT	1800.657355	1800.8991339961067	1482.596352		false	860.971417	861.1839671880007	519.811072	9392
jair-unsat_herman.yml	unsat	false	TIMEOUT	1800.659872	1800.9182493109256	887.595008		false	50.13389	50.25171421933919	1133.309952	800	false	78.735018	78.8798840213567	3409.166336	197	TIMEOUT	1800.863648	1801.10191913601	7216.037888		false	123.245331	123.42832777649164	1067.261952	3326
jair-unsat_maze.yml	unsat	false	TIMEOUT	1800.623201	1800.8329741647467	214.163456		TIMEOUT	1800.617664	1800.7863786313683	140.103680		TIMEOUT	1800.616619	1800.7867699973285	133.840896		TIMEOUT	1800.616382	1800.8275636835024	172.990464		false	1.101331	1.275583442300558	151.560192	780
jair-unsat_pole-res.yml	unsat	false	unknown	0.620338	0.7768162060528994	133.746688		unknown	0.412712	0.5398903358727694	133.767168		false	0.463266	0.6098867487162352	144.281600	5	TIMEOUT	1800.637876	1800.9429382020608	641.806336		false	1.23939	1.435705236159265	165.699584	43
jair-unsat_pole.yml	unsat	false	unknown	0.741386	0.8924794299528003	137.031680		unknown	0.457665	0.5881837056949735	137.011200		false	1.677484	1.8329706201329827	336.379904	32	TIMEOUT	1800.661518	1800.8874111045152	1003.061248		false	3.007912	3.181360909715295	175.501312	381
jair-unsat_recycling-2fsc.yml	unsat	false	unknown	0.50847	0.6503807594999671	133.865472		unknown	0.578075	0.7374886339530349	133.820416		false	0.534856	0.6847779965028167	133.844992	28	TIMEOUT	1800.630179	1800.8720892844722	252.149760		false	0.76254	0.9674234678968787	151.633920	253
jair-unsat_recycling-3fsc.yml	unsat	false	unknown	0.615388	0.7795325703918934	134.045696		unknown	0.570609	0.715298711322248	133.984256		false	4.131368	4.26644850242883	190.664704	1006	TIMEOUT	1800.6121	1800.8848979910836	502.333440		false	4.862467	5.050481451675296	154.234880	1485
jair-unsat_refuel-06-res.yml	unsat	false	TIMEOUT	1800.62705	1800.851662710309	233.807872		false	0.531795	0.6891329269856215	140.939264	1	false	0.666364	0.8232987551018596	134.529024	1	TIMEOUT	1800.61423	1800.8348689218983	240.119808		false	0.684856	0.8550254814326763	153.210880	33
jair-unsat_tiny_rewards.yml	unsat	false	unknown	0.349791	0.4987711263820529	133.726208		unknown	0.372791	0.5166623760014772	133.836800		false	0.445128	0.564452862367034	133.976064	1	unknown	0.558796	0.7420107470825315	151.945216		false	0.643598	0.868832397274673	151.400448	2
pomdps-unsat_mem_1_4x3-95_1.yml	unsat	false	unknown	0.497618	0.647684651426971	103.469056		unknown	0.365587	0.48744595516473055	103.411712		false	0.343036	0.48444537445902824	105.938944	13	TIMEOUT	1800.606495	1800.8895893823355	175.595520		false	1.289789	1.4553376631811261	135.696384	1459
pomdps-unsat_mem_1_4x5x2-95_1.yml	unsat	false	unknown	0.371884	0.48692517820745707	103.579648		unknown	0.366123	0.5080024804919958	103.985152		false	0.453175	0.6107548773288727	105.795584	13	unknown	36.565143	36.75838389899582	196.493312		false	0.522794	0.7120452243834734	135.503872	58
pomdps-unsat_mem_1_drone-4-1_1.yml	unsat	false	TIMEOUT	1800.625434	1800.8627398544922	221.396992		false	1.841204	1.9776276228949428	173.858816	289	false	1.392094	1.5354504641145468	147.070976	269	TIMEOUT	1800.621458	1800.9075986454263	282.804224		TIMEOUT	1800.73635	1800.972002549097	4299.243520	
pomdps-unsat_mem_1_drone-4-2_1.yml	unsat	false	TIMEOUT	1800.617958	1800.9544868869707	261.849088		false	0.598125	0.7412474658340216	153.358336	26	false	0.587937	0.7332332944497466	132.444160	25	TIMEOUT	1800.619465	1800.9241024050862	309.927936		TIMEOUT	1800.677094	1800.9880211092532	2332.848128	
pomdps-unsat_mem_1_grid-avoid-4-0.1_1.yml	unsat	false	false	0.549818	0.7025417042896152	146.399232	4	false	0.353651	0.4698030585423112	147.230720	6	false	0.386296	0.49836575612425804	132.370432	5	unknown	0.557302	0.8983842097222805	151.670784		false	0.558061	0.7462257705628872	150.220800	5
pomdps-unsat_mem_1_hallway_1.yml	unsat	false	unknown	1.289056	1.4794425535947084	162.230272		unknown	0.797504	0.9522741213440895	162.263040		TIMEOUT	1800.729297	1800.9188069971278	3185.909760		TIMEOUT	1800.748051	1801.1612716773525	2970.132480		TIMEOUT	1800.622467	1800.889273904264	285.564928	
pomdps-unsat_mem_1_maze-alex_1.yml	unsat	false	false	7.595997	7.73563293274492	146.567168	4762	TIMEOUT	1800.612367	1800.7795723769814	139.747328		TIMEOUT	1800.611863	1800.7843041075394	132.194304		unknown	865.770629	866.1712662288919	157.061120		false	0.911123	1.1081058122217655	150.331392	641
pomdps-unsat_mem_1_milos-aaai97_1.yml	unsat	false	unknown	0.513132	0.6390023874118924	103.452672		unknown	0.336835	0.45069467555731535	103.387136		false	3.487408	3.6290583703666925	108.949504	3469	TIMEOUT	1800.621417	1801.0699504092336	305.385472		false	8.709444	8.880502886138856	136.810496	7929
pomdps-unsat_mem_1_network_1.yml	unsat	false	unknown	0.511917	0.6604080311954021	103.206912		unknown	0.476907	0.6238944344222546	103.194624		false	0.453268	0.5974379545077682	105.566208	21	unknown	1.145085	1.4408720955252647	136.151040		false	0.650489	0.8508834335952997	135.729152	41
pomdps-unsat_mem_1_nrp-8_1.yml	unsat	false	false	0.555049	0.7104504117742181	146.362368	8	false	0.393031	0.50664446875453	147.288064	26	false	0.48868	0.6254006763920188	132.435968	43	unknown	0.721287	1.0183161636814475	152.088576		false	0.479801	0.6901141358539462	150.618112	23
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	unknown	0.418318	0.5672119548544288	103.124992		unknown	0.346867	0.48543453216552734	103.538688		false	0.488924	0.6373678212985396	105.648128	15	unknown	865.240915	865.568924203515	151.445504		false	0.660026	0.838224989362061	135.700480	22
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	unknown	0.585236	0.7450218154117465	103.911424		unknown	0.393115	0.5383066395297647	104.210432		false	1.200322	1.3511748732998967	106.258432	58	TIMEOUT	1800.617477	1800.9500996423885	261.193728		false	1.499355	1.6793761402368546	137.625600	114
pomdps-unsat_mem_1_refuel-06_1.yml	unsat	false	TIMEOUT	1800.624274	1800.8428372703493	238.989312		false	0.869922	1.0123052122071385	148.705280	1036	false	1.097016	1.2348985327407718	132.628480	1035	unknown	269.569735	269.87181150726974	228.687872		false	3.63956	3.8404375771060586	153.792512	3824
pomdps-unsat_mem_1_refuel-20_1.yml	unsat	false	TIMEOUT	1800.625665	1800.872462327592	269.484032		TIMEOUT	1800.670684	1800.8782546576113	959.459328		true	1776.057944	1776.2939693527296	1006.219264	161364	TIMEOUT	1800.704866	1801.05575905554	1658.228736		TIMEOUT	1800.71698	1800.980597184971	1930.199040	
pomdps-unsat_mem_1_rocks-12_1.yml	unsat	false	TIMEOUT	1800.624593	1800.8605415569618	242.438144		false	77.327587	77.46415289770812	471.613440	3199	false	325.869015	325.99919296614826	464.826368	28990	TIMEOUT	1800.657158	1800.9537657471374	859.111424		TIMEOUT	1800.672917	1800.8965867348015	1047.920640	
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	unknown	0.511539	0.6668485822156072	103.460864		unknown	0.471322	0.5911659514531493	103.723008		false	0.618268	0.7610505409538746	106.086400	295	TIMEOUT	1800.617577	1800.8099862057716	141.103104		false	16.657335	16.848791111260653	151.658496	18026
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	unknown	0.526219	0.6827682573348284	103.710720		unknown	0.506758	0.6421292582526803	104.177664		false	0.879482	1.0262539945542812	106.696704	417	unknown	131.342187	131.52421880699694	192.241664		false	8.386187	8.57620108500123	136.978432	6270
pomdps-unsat_mem_2_grid-avoid-4-0.1_2.yml	unsat	false	false	0.647458	0.8025236502289772	146.669568	72	false	0.537599	0.6808046875521541	147.152896	36	false	0.551944	0.6934554921463132	132.534272	35	unknown	1.632491	1.819060261361301	151.748608		false	0.700273	0.8936619898304343	150.388736	78
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	TIMEOUT	1800.621841	1800.8518926035613	247.627776		TIMEOUT	1800.609846	1800.8552147103474	139.882496		TIMEOUT	1800.615051	1800.8035746645182	132.231168		TIMEOUT	1800.615667	1800.8310887282714	160.722944		false	9.091177	9.297771933488548	154.112000	6230
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	unknown	0.520425	0.6623790226876736	104.759296		unknown	0.520781	0.6488845786079764	104.398848		false	1.246525	1.3824622873216867	121.978880	189	TIMEOUT	1800.639952	1800.854850645177	462.032896		false	10.49939	10.69446982908994	139.407360	4581
pomdps-unsat_mem_2_network_2.yml	unsat	false	unknown	0.529888	0.6795619102194905	103.092224		unknown	0.506941	0.6359073799103498	103.198720		false	0.653338	0.7953475201502442	105.828352	235	unknown	1352.478622	1352.7022621668875	145.534976		false	1.045476	1.2044175332412124	135.708672	878
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	TIMEOUT	1800.621786	1800.8746125251055	211.779584		TIMEOUT	1800.616493	1800.8239898066968	223.215616		TIMEOUT	1800.552699	1801.4378313971683	132.214784		unknown	112.834076	113.00984905101359	167.661568		false	347.576981	347.76002348586917	1162.567680	365661
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	unknown	0.515433	0.6595598626881838	103.182336		unknown	0.461414	0.5938261263072491	103.653376		false	0.763643	0.9066872326657176	105.803776	47	TIMEOUT	1800.616523	1800.8991148015484	168.009728		false	2.259723	2.4519102834165096	135.524352	325
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	unknown	0.55575	0.7141250846907496	104.427520		unknown	0.495605	0.636727886274457	104.898560		false	87.602926	87.76299548335373	203.100160	2671	TIMEOUT	1800.648484	1800.8944017961621	801.538048		false	230.769556	230.98455460276455	154.025984	11373
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	unknown	0.580423	0.7255083825439215	103.473152		unknown	0.360643	0.4941894616931677	103.555072		false	18.28214	18.428992587141693	118.169600	30764	TIMEOUT	1800.614605	1800.8297240603715	158.146560		false	669.065918	669.2608801191673	984.514560	575661
pomdps-unsat_mem_3_4x5x2-95_3.yml	unsat	false	unknown	0.542254	0.6983507992699742	103.710720		unknown	0.39291	0.5191885745152831	104.050688		false	2.500723	2.6341843912377954	116.862976	3648	TIMEOUT	1800.628978	1800.840507555753	323.125248		false	300.945285	301.1460811821744	358.899712	195453
pomdps-unsat_mem_3_grid-avoid-4-0.1_3.yml	unsat	false	false	0.97163	1.1260965503752232	146.665472	300	false	0.498625	0.6238338742405176	147.939328	451	false	0.493742	0.619495595805347	132.534272	448	unknown	16.837404	17.01718378160149	163.262464		false	0.995138	1.1932546347379684	150.491136	903
