tool	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml	false	33.192887	33.851478761062026	1067.343872		false	0.676036	1.3628416676074266	173.699072	6
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_11.yml	TIMEOUT	1800.822619	1801.558972232975	1227.243520		true	30.248261	31.01273215189576	269.144064	9846
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_13.yml	TIMEOUT	1800.712079	1800.9458787860349	1237.303296		true	14.564292	14.848576774820685	265.986048	3701
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_15.yml	TIMEOUT	1800.720643	1800.9537094123662	1260.277760		true	59.76355	60.10214585997164	319.565824	11051
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_3.yml	TIMEOUT	1800.831424	1801.1446242704988	4172.808192		true	2.694953	3.0183771084994078	205.586432	537
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_5.yml	TIMEOUT	1800.685888	1800.9362725876272	1226.330112		true	8.230368	8.555928003042936	214.446080	2285
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_7.yml	TIMEOUT	1800.683113	1800.9290100475773	1205.219328		true	146.766736	147.09169499762356	692.658176	73205
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_9.yml	TIMEOUT	1800.688481	1800.9253360349685	1199.075328		true	45.965565	46.28259305655956	316.973056	16504
benchmark-general-sat_mem_1_obstacles-demo_1.yml	false	444.911216	445.1545702321455	217.513984		false	0.777731	0.9614057904109359	171.204608	25
benchmark-general-sat_mem_1_obstacles-demo_11.yml	TIMEOUT	1800.621364	1800.8424991564825	222.580736		true	522.071199	522.5238886224106	760.328192	337859
benchmark-general-sat_mem_1_obstacles-demo_13.yml	TIMEOUT	1800.620093	1800.8491386026144	205.660160		true	1364.394186	1365.423808939755	1182.879744	546766
benchmark-general-sat_mem_1_obstacles-demo_15.yml	TIMEOUT	1800.605443	1800.9379961183295	254.164992		true	647.179958	647.6276431828737	718.061568	312196
benchmark-general-sat_mem_1_obstacles-demo_3.yml	TIMEOUT	1800.613491	1800.9110446581617	232.665088		false	2.47197	2.7173634385690093	171.462656	1029
benchmark-general-sat_mem_1_obstacles-demo_5.yml	TIMEOUT	1800.609646	1800.923318117857	235.511808		true	61.797025	62.12895145826042	249.724928	31691
benchmark-general-sat_mem_1_obstacles-demo_7.yml	TIMEOUT	1800.601701	1801.035917636007	259.198976		true	6.177034	6.468894379213452	195.858432	2550
benchmark-general-sat_mem_1_obstacles-demo_9.yml	TIMEOUT	1800.598768	1801.034024124965	235.114496		true	61.194979	61.54059922974557	280.829952	51096
benchmark-general-sat_mem_1_pacman-6_1.yml	OUT OF MEMORY	699.311748	701.3399868505076	16000.000000		false	3.3376	3.522022496908903	249.303040	6
benchmark-general-sat_mem_1_pacman-6_11.yml	OUT OF MEMORY	796.133091	798.3667776556686	16000.000000		true	264.807327	265.1760975802317	873.943040	1364
benchmark-general-sat_mem_1_pacman-6_13.yml	OUT OF MEMORY	871.048735	877.011427750811	16000.000000		true	491.855928	492.18432811275125	1119.010816	6702
benchmark-general-sat_mem_1_pacman-6_15.yml	OUT OF MEMORY	699.718356	703.9147898098454	16000.000000		true	763.117299	763.5247966749594	1204.244480	6426
benchmark-general-sat_mem_1_pacman-6_3.yml	OUT OF MEMORY	697.343668	700.9872263781726	16000.000000		true	9.061712	9.351459209807217	351.490048	913
benchmark-general-sat_mem_1_pacman-6_5.yml	OUT OF MEMORY	754.078676	757.7601932389662	16000.000000		true	35.322219	35.62241296377033	451.293184	891
benchmark-general-sat_mem_1_pacman-6_7.yml	OUT OF MEMORY	668.921762	669.8282260578126	16000.000000		true	55.151606	55.47276259679347	593.260544	505
benchmark-general-sat_mem_1_pacman-6_9.yml	OUT OF MEMORY	721.271532	725.484123035334	16000.000000		true	58.69613	58.98921220190823	657.346560	810
benchmark-general-sat_mem_1_refuel-04_1.yml	false	1.375529	1.8318337984383106	170.840064		false	0.467194	0.6498899571597576	154.058752	0
benchmark-general-sat_mem_1_refuel-04_11.yml	true	248.996246	249.5461009386927	303.882240		true	3.788352	4.049087975174189	212.082688	1220
benchmark-general-sat_mem_1_refuel-04_13.yml	true	910.977778	911.5625794129446	316.612608		true	4.296221	4.5796438828110695	212.271104	604
benchmark-general-sat_mem_1_refuel-04_15.yml	true	668.121231	668.6905375709757	315.219968		true	4.342109	4.604220115579665	216.133632	32
benchmark-general-sat_mem_1_refuel-04_3.yml	false	1.801307	2.2844852041453123	196.145152		false	0.597449	0.7692887894809246	171.651072	24
benchmark-general-sat_mem_1_refuel-04_5.yml	false	4.58809	4.778546244837344	196.030464		false	1.095756	1.2600481556728482	171.687936	257
benchmark-general-sat_mem_1_refuel-04_7.yml	true	151.434868	151.7561990218237	294.342656		true	1.666612	1.9743410367518663	203.804672	81
benchmark-general-sat_mem_1_refuel-04_9.yml	true	447.362901	447.690951528959	295.501824		true	1.542149	1.8214162597432733	206.548992	146
benchmark-general-sat_mem_1_rocks-6-4-big-family_1.yml	OUT OF MEMORY	375.225416	376.6286487644538	16000.000000		false	1.901072	2.099189176224172	191.991808	7
benchmark-general-sat_mem_1_rocks-6-4-big-family_11.yml	OUT OF MEMORY	287.901416	294.13107915688306	16000.000000		TIMEOUT	1800.763851	1801.2003803262487	3282.599936	
benchmark-general-sat_mem_1_rocks-6-4-big-family_13.yml	OUT OF MEMORY	309.657861	313.98817723430693	16000.000000		true	1374.334901	1374.8832267522812	2197.549056	81304
benchmark-general-sat_mem_1_rocks-6-4-big-family_15.yml	OUT OF MEMORY	287.2961	287.6125842165202	16000.000000		TIMEOUT	1800.762834	1803.574082591571	4570.132480	
benchmark-general-sat_mem_1_rocks-6-4-big-family_3.yml	OUT OF MEMORY	335.084173	338.44977180007845	16000.000000		false	11.656413	11.860909509472549	240.902144	1382
benchmark-general-sat_mem_1_rocks-6-4-big-family_5.yml	OUT OF MEMORY	243.347071	243.9428610280156	16000.000000		true	320.999082	321.4228979339823	1365.159936	29666
benchmark-general-sat_mem_1_rocks-6-4-big-family_7.yml	OUT OF MEMORY	337.416548	338.62131800316274	16000.000000		true	374.772592	375.0834762742743	1350.029312	30513
benchmark-general-sat_mem_1_rocks-6-4-big-family_9.yml	OUT OF MEMORY	235.978058	236.17495984956622	16000.000000		true	1255.178496	1255.6728289518505	2906.628096	109122
benchmark-general-sat_mem_1_rocks-6-4-signal_1.yml	OUT OF MEMORY	279.047954	279.992621072568	16000.000000		false	1.334803	1.5465510822832584	193.163264	7
benchmark-general-sat_mem_1_rocks-6-4-signal_11.yml	OUT OF MEMORY	277.69102	280.6534618996084	16000.000000		TIMEOUT	1800.732499	1801.713037061505	4295.503872	
benchmark-general-sat_mem_1_rocks-6-4-signal_13.yml	OUT OF MEMORY	285.911589	288.1512206317857	16000.000000		TIMEOUT	1800.692249	1802.5579890115187	4698.386432	
benchmark-general-sat_mem_1_rocks-6-4-signal_15.yml	OUT OF MEMORY	287.408785	290.7123756771907	16000.000000		true	1771.143421	1772.038576187566	4523.237376	106124
benchmark-general-sat_mem_1_rocks-6-4-signal_3.yml	OUT OF MEMORY	264.33452	267.73594324477017	16000.000000		false	11.562509	11.78182855155319	210.481152	501
benchmark-general-sat_mem_1_rocks-6-4-signal_5.yml	OUT OF MEMORY	267.156247	268.199642078951	16000.000000		true	785.733332	786.1978868180886	1896.546304	50686
benchmark-general-sat_mem_1_rocks-6-4-signal_7.yml	OUT OF MEMORY	334.889276	338.51317779161036	16000.000000		true	1393.20141	1395.1190405236557	3351.519232	143422
benchmark-general-sat_mem_1_rocks-6-4-signal_9.yml	OUT OF MEMORY	271.925461	275.8195753376931	16000.000000		TIMEOUT	1800.946376	1801.6009999765083	4837.380096	
benchmark-general-sat_mem_1_rover-1000-big-family_1.yml	TIMEOUT	1800.648526	1800.9005748471245	1192.280064		true	5.979306	6.284700647927821	896.704512	19
benchmark-general-sat_mem_1_rover-1000-big-family_11.yml	TIMEOUT	1800.683716	1800.8883747728541	1194.303488		true	17.190683	17.44989957846701	904.179712	17
benchmark-general-sat_mem_1_rover-1000-big-family_13.yml	TIMEOUT	1800.680504	1800.9318912690505	1194.897408		true	19.804061	20.117755133658648	905.809920	15
benchmark-general-sat_mem_1_rover-1000-big-family_15.yml	TIMEOUT	1800.685295	1800.9580682804808	1158.696960		true	23.032591	23.3589373473078	906.760192	18
benchmark-general-sat_mem_1_rover-1000-big-family_3.yml	TIMEOUT	1800.689087	1800.9526728903875	1192.734720		true	7.39179	7.656093313358724	899.121152	20
benchmark-general-sat_mem_1_rover-1000-big-family_5.yml	TIMEOUT	1800.679699	1800.896059481427	1193.086976		true	9.554299	9.894453309476376	899.633152	16
benchmark-general-sat_mem_1_rover-1000-big-family_7.yml	TIMEOUT	1800.674674	1800.9801820693538	1193.582592		true	11.815045	12.120763728395104	902.893568	16
benchmark-general-sat_mem_1_rover-1000-big-family_9.yml	TIMEOUT	1800.682628	1800.9506699535996	1193.930752		true	15.039379	15.32752905972302	902.098944	16
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_1.yml	TIMEOUT	1800.731941	1800.9696136852726	1778.573312		false	13.355695	13.547228227369487	1279.647744	0
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_11.yml	TIMEOUT	1800.732548	1800.9617173736915	1922.764800		TIMEOUT	1801.12034	1801.413135659881	14749.110272	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_13.yml	TIMEOUT	1800.719412	1800.9441962894052	1784.733696		TIMEOUT	1800.866152	1801.2690524179488	5483.638784	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_15.yml	TIMEOUT	1800.722568	1800.9714043764398	1927.069696		TIMEOUT	1800.904123	1801.2745657991618	6072.360960	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_3.yml	TIMEOUT	1800.737364	1800.9565204586834	1773.051904		false	65.307471	65.59228541795164	1790.119936	263
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_5.yml	TIMEOUT	1800.720459	1800.953162507154	1655.783424		TIMEOUT	1800.922823	1801.286060411483	6925.705216	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_7.yml	TIMEOUT	1800.725889	1800.9716242318973	1669.615616		TIMEOUT	1801.08047	1801.5037099020556	7270.789120	
benchmark-general-sat_mem_1_uav-operator-roz-workload-big-family_9.yml	TIMEOUT	1800.738266	1801.0010215509683	1912.045568		TIMEOUT	1800.95277	1801.3674033358693	4547.825664	
benchmark-general-sat_mem_1_uav-roz-big-family_1.yml	TIMEOUT	1800.990549	1801.2258284771815	5181.153280		false	29.961123	30.303582541644573	3910.852608	0
benchmark-general-sat_mem_1_uav-roz-big-family_11.yml	TIMEOUT	1800.96138	1801.1892259325832	5545.037824		TIMEOUT	1801.482125	1801.9163440400735	11891.265536	
benchmark-general-sat_mem_1_uav-roz-big-family_13.yml	TIMEOUT	1800.977114	1801.2012554658577	5576.421376		TIMEOUT	1801.537467	1802.0236716438085	13223.182336	
benchmark-general-sat_mem_1_uav-roz-big-family_15.yml	TIMEOUT	1800.967869	1801.2357186665758	5883.064320		OUT OF MEMORY	383.44693	384.4829560229555	16000.000000	
benchmark-general-sat_mem_1_uav-roz-big-family_3.yml	TIMEOUT	1800.976903	1801.2195397643372	5235.073024		false	153.311505	153.68771785032004	5019.738112	422
benchmark-general-sat_mem_1_uav-roz-big-family_5.yml	TIMEOUT	1800.956402	1801.2319703595713	5326.737408		TIMEOUT	1801.31031	1801.757811665535	8872.923136	
benchmark-general-sat_mem_1_uav-roz-big-family_7.yml	TIMEOUT	1801.080862	1801.3311230624095	5350.346752		TIMEOUT	1801.375354	1801.8079563248903	8810.106880	
benchmark-general-sat_mem_1_uav-roz-big-family_9.yml	TIMEOUT	1801.038029	1801.3144524041563	5519.478784		TIMEOUT	1801.328268	1801.6074923276901	10586.882048	
benchmark-general-sat_mem_2_obstacles-2-3_1.yml	false	0.839513	1.0338421408087015	156.987392		false	0.593233	0.7823310121893883	154.906624	0
benchmark-general-sat_mem_2_obstacles-2-3_11.yml	false	3.689941	3.861948737874627	161.865728		false	3.111353	3.3334394497796893	155.418624	0
benchmark-general-sat_mem_2_obstacles-2-3_13.yml	OUT OF MEMORY	55.734437	62.013692112639546	16000.000000		false	9.935599	10.169438734650612	174.587904	91
benchmark-general-sat_mem_2_obstacles-2-3_15.yml	OUT OF MEMORY	106.270675	118.35880615748465	16000.000000		true	4.142914	4.464898657985032	207.593472	96
benchmark-general-sat_mem_2_obstacles-2-3_3.yml	false	0.888418	1.1204029489308596	156.942336		false	0.557395	0.7329963399097323	154.238976	0
benchmark-general-sat_mem_2_obstacles-2-3_5.yml	false	1.62015	1.814111839979887	157.110272		false	0.78709	1.030103264376521	154.808320	0
benchmark-general-sat_mem_2_obstacles-2-3_7.yml	false	1.840532	2.0537406420335174	158.101504		false	0.988556	1.2028920352458954	154.419200	0
benchmark-general-sat_mem_2_obstacles-2-3_9.yml	false	1.339989	1.5113970199599862	160.104448		false	1.388175	1.5960574736818671	154.451968	0
benchmark-general-sat_mem_3_obstacles-3-3_1.yml	false	3.554525	3.7350700832903385	178.925568		false	0.597118	0.8041357286274433	155.967488	0
benchmark-general-sat_mem_3_obstacles-3-3_11.yml	false	5.623452	5.797875240445137	188.059648		false	2.75043	2.9763714242726564	158.015488	0
benchmark-general-sat_mem_3_obstacles-3-3_13.yml	false	145.853527	146.06443747412413	243.941376		false	31.398335	31.593174829147756	179.126272	577
benchmark-general-sat_mem_3_obstacles-3-3_15.yml	false	494.13965	494.37728335894644	272.252928		false	88.465183	88.64958807453513	181.760000	2969
benchmark-general-sat_mem_3_obstacles-3-3_3.yml	false	3.623177	3.789103679358959	180.244480		false	0.55741	0.7718100789934397	155.500544	0
benchmark-general-sat_mem_3_obstacles-3-3_5.yml	false	3.682643	3.8544311774894595	181.452800		false	1.135578	1.3400019966065884	155.721728	0
benchmark-general-sat_mem_3_obstacles-3-3_7.yml	false	3.958855	4.134713315404952	183.828480		false	1.417312	1.631649423390627	155.725824	0
benchmark-general-sat_mem_3_obstacles-3-3_9.yml	false	4.379837	4.589277398772538	184.926208		false	1.802703	2.0013337917625904	155.746304	0
