   BENCHMARK INFORMATION
benchmark definition:    comparison_robust_trees.xml
name:                    comparison_robust_trees
run sets:                SMPMC.Benchmarks, SMT(LRA).Benchmarks
date:                    Mon, 2025-07-28 08:46:53 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC.Benchmarks
Run set 1 of 2 with options '-m molehill --ce none --constraint existsforalltree' and propertyfile 'None'

inputfile                                                                  status                       cpu time   wall time        host
----------------------------------------------------------------------------------------------------------------------------------------
benchmark-general-sat_mem_1_avoid-8-2-big-family_1.yml                     false                            9.94       10.82        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_11.yml                    TIMEOUT                       1801.80     1803.32        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_13.yml                    TIMEOUT                       1802.48     1803.64        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_15.yml                    TIMEOUT                       1802.36     1803.58        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_3.yml                     true                          1191.00     1192.09        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_5.yml                     TIMEOUT                       1801.84     1803.25        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_7.yml                     TIMEOUT                       1802.47     1803.54        None
benchmark-general-sat_mem_1_avoid-8-2-big-family_9.yml                     TIMEOUT                       1802.24     1803.42        None
benchmark-general-sat_mem_1_avoid-8-2_1.yml                                false                            9.54       10.34        None
benchmark-general-sat_mem_1_avoid-8-2_11.yml                               TIMEOUT                       1802.49     1803.45        None
benchmark-general-sat_mem_1_avoid-8-2_13.yml                               TIMEOUT                       1802.25     1803.20        None
benchmark-general-sat_mem_1_avoid-8-2_15.yml                               TIMEOUT                       1802.12     1803.15        None
benchmark-general-sat_mem_1_avoid-8-2_3.yml                                TIMEOUT                       1801.63     1804.03        None
benchmark-general-sat_mem_1_avoid-8-2_5.yml                                TIMEOUT                       1802.20     1803.29        None
benchmark-general-sat_mem_1_avoid-8-2_7.yml                                TIMEOUT                       1802.45     1803.34        None
benchmark-general-sat_mem_1_avoid-8-2_9.yml                                TIMEOUT                       1802.32     1803.18        None
benchmark-general-sat_mem_1_catch-5_1.yml                                  false                            1.27        1.95        None
benchmark-general-sat_mem_1_catch-5_11.yml                                 TIMEOUT                       1801.47     1802.63        None
benchmark-general-sat_mem_1_catch-5_13.yml                                 TIMEOUT                       1801.96     1803.03        None
benchmark-general-sat_mem_1_catch-5_15.yml                                 TIMEOUT                       1801.35     1802.20        None
benchmark-general-sat_mem_1_catch-5_3.yml                                  false                            3.36        4.02        None
benchmark-general-sat_mem_1_catch-5_5.yml                                  false                           32.54       33.18        None
benchmark-general-sat_mem_1_catch-5_7.yml                                  false                          749.28      749.95        None
benchmark-general-sat_mem_1_catch-5_9.yml                                  TIMEOUT                       1801.50     1802.83        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_1.yml            false                            7.13        7.81        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_11.yml           TIMEOUT                       1802.49     1803.34        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_13.yml           TIMEOUT                       1801.49     1801.96        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_15.yml           TIMEOUT                       1802.19     1802.56        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_3.yml            false                          407.45      407.67        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_5.yml            TIMEOUT                       1801.48     1801.93        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_7.yml            TIMEOUT                       1801.86     1802.19        None
benchmark-general-sat_mem_1_dpm-switch-q10-big-big-family_9.yml            TIMEOUT                       1801.99     1802.36        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_1.yml                       false                            6.59        6.80        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_11.yml                      TIMEOUT                       1800.81     1801.18        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_13.yml                      TIMEOUT                       1800.81     1801.42        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_15.yml                      TIMEOUT                       1801.92     1802.41        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_3.yml                       false                           67.29       68.24        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_5.yml                       TIMEOUT                       1802.07     1803.59        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_7.yml                       TIMEOUT                       1803.13     1804.23        None
benchmark-general-sat_mem_1_dpm-switch-q10-big_9.yml                       TIMEOUT                       1802.02     1803.43        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml      false                            4.10        5.05        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_11.yml     true                            66.34       67.53        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_13.yml     true                            46.81       47.96        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_15.yml     true                           103.96      105.11        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_3.yml      true                             5.63        6.86        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_5.yml      true                            13.95       15.39        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_7.yml      true                           183.15      184.57        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy-big-family_9.yml      true                            71.23       72.38        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_1.yml                 false                            3.76        4.88        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_11.yml                true                            65.44       66.68        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_13.yml                true                            68.57       69.77        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_15.yml                true                           129.30      130.51        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_3.yml                 true                            10.50       12.04        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_5.yml                 true                           482.00      483.19        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_7.yml                 true                            92.87       94.01        None
benchmark-general-sat_mem_1_obstacles-10-6-skip-easy_9.yml                 true                            41.51       42.45        None
benchmark-general-sat_mem_1_obstacles-demo_1.yml                           false                            2.47        3.15        None
benchmark-general-sat_mem_1_obstacles-demo_11.yml                          true                           709.52      710.50        None
benchmark-general-sat_mem_1_obstacles-demo_13.yml                          true                          1266.36     1267.52        None
benchmark-general-sat_mem_1_obstacles-demo_15.yml                          true                           708.77      709.65        None
benchmark-general-sat_mem_1_obstacles-demo_3.yml                           false                            5.34        5.95        None
benchmark-general-sat_mem_1_obstacles-demo_5.yml                           true                            78.29       78.99        None
benchmark-general-sat_mem_1_obstacles-demo_7.yml                           true                            10.87       12.18        None
benchmark-general-sat_mem_1_obstacles-demo_9.yml                           true                            88.34       89.52        None
benchmark-general-sat_mem_1_pacman-6_1.yml                                 false                            5.94        6.77        None
benchmark-general-sat_mem_1_pacman-6_11.yml                                true                           184.95      185.60        None
benchmark-general-sat_mem_1_pacman-6_13.yml                                true                           694.58      695.46        None
benchmark-general-sat_mem_1_pacman-6_15.yml                                true                           839.51      840.60        None
benchmark-general-sat_mem_1_pacman-6_3.yml                                 true                            12.54       12.85        None
benchmark-general-sat_mem_1_pacman-6_5.yml                                 true                            35.45       35.77        None
benchmark-general-sat_mem_1_pacman-6_7.yml                                 true                            55.47       55.78        None
benchmark-general-sat_mem_1_pacman-6_9.yml                                 true                            65.45       65.76        None
benchmark-general-sat_mem_1_refuel-04_1.yml                                false                            0.49        0.67        None
benchmark-general-sat_mem_1_refuel-04_11.yml                               true                             6.04        6.35        None
benchmark-general-sat_mem_1_refuel-04_13.yml                               true                             3.74        4.02        None
benchmark-general-sat_mem_1_refuel-04_15.yml                               true                             5.38        5.71        None
benchmark-general-sat_mem_1_refuel-04_3.yml                                false                            0.59        0.76        None
benchmark-general-sat_mem_1_refuel-04_5.yml                                false                            1.22        1.42        None
benchmark-general-sat_mem_1_refuel-04_7.yml                                true                             1.61        1.99        None
benchmark-general-sat_mem_1_refuel-04_9.yml                                true                             1.86        2.15        None
benchmark-general-sat_mem_1_rocks-4-2_1.yml                                false                            0.72        0.91        None
benchmark-general-sat_mem_1_rocks-4-2_11.yml                               true                            36.61       36.92        None
benchmark-general-sat_mem_1_rocks-4-2_13.yml                               true                            27.59       27.90        None
benchmark-general-sat_mem_1_rocks-4-2_15.yml                               true                            19.79       20.09        None
benchmark-general-sat_mem_1_rocks-4-2_3.yml                                false                            1.49        1.70        None
benchmark-general-sat_mem_1_rocks-4-2_5.yml                                true                             3.97        4.30        None
benchmark-general-sat_mem_1_rocks-4-2_7.yml                                true                            17.54       17.87        None
benchmark-general-sat_mem_1_rocks-4-2_9.yml                                true                            11.96       12.30        None
benchmark-general-sat_mem_1_rocks-6-4-big-family_1.yml                     false                            1.23        1.40        None
benchmark-general-sat_mem_1_rocks-6-4-big-family_11.yml                    TIMEOUT                       1800.68     1802.35        None
benchmark-general-sat_mem_1_rocks-6-4-big-family_13.yml                    true                          1192.25     1192.93        None
benchmark-general-sat_mem_1_rocks-6-4-big-family_15.yml                    TIMEOUT                       1800.89     1801.28        None
benchmark-general-sat_mem_1_rocks-6-4-big-family_3.yml                     false                           16.43       16.65        None
