tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS
../../benchmarks/files/benchmark-q2-cost/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
benchmark-q2-cost-sat_dpm.yml	sat	true	true	9.21613	9.476713508367538		true	2.946619	3.1526227220892906	
benchmark-q2-cost-sat_grid-10-sl-4fsc.yml	sat	true	true	1.024544	1.2606463162228465		true	0.486682	0.687166128307581	
benchmark-q2-cost-sat_grid-meet-sl-2fsc.yml	sat	true	true	16.874688	17.10663729440421		true	27.997474	28.208277289755642	
benchmark-q2-cost-sat_maze.yml	sat	true	true	0.452604	0.6856898106634617		true	113.154356	113.36854010913521	
benchmark-q2-cost-unsat_dpm.yml	unsat	false	false	7.083149	7.338448585011065		false	4.630548	4.837207588367164	
benchmark-q2-cost-unsat_grid-10-sl-4fsc.yml	unsat	false	false	1.241704	1.4682288048788905		false	0.648852	0.8571927137672901	
benchmark-q2-cost-unsat_grid-meet-sl-2fsc.yml	unsat	false	false	72.214595	72.47833698056638		false	40.022882	40.23379597160965	
benchmark-q2-cost-unsat_maze.yml	unsat	false	false	1.298595	1.5418715849518776		TIMEOUT	30000	30000	
