tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.32404	4.117754495702684		unknown	2.93191	3.7031401991844177	
jair-sat_box-pushing-2fsc.yml	sat	true	true	476.6262	477.4518718663603		unknown	8.304765	9.058472413569689	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.650278	4.400707034394145		unknown	0.761152	1.4572353335097432	
jair-sat_grid3x3-2fsc.yml	sat	true	true	29.303358	30.113890488632023		unknown	2.765117	3.4961124593392015	
jair-sat_pole-res.yml	sat	true	true	0.730661	1.529471006244421		unknown	0.487922	1.180056544020772	
jair-sat_pole.yml	sat	true	true	1.590326	2.3557077581062913		unknown	0.543318	1.1831060163676739	
jair-sat_recycling-2fsc.yml	sat	true	true	0.545412	1.2945746574550867		unknown	0.45361	1.1137216920033097	
jair-sat_recycling-3fsc.yml	sat	true	true	0.585101	1.3670344585552812		unknown	0.529798	1.183091257698834	
jair-sat_refuel-06-res.yml	sat	true	true	1.494735	2.2298027649521828		TIMEOUT	1800.603054	1801.4700090615079	
jair-sat_tiny_rewards.yml	sat	true	true	0.514343	1.3099362077191472		unknown	0.432398	1.0724928108975291	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.589039	1.438708026893437		unknown	0.384875	1.0216892519965768	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.463257	1.260676878504455		unknown	0.360444	0.9890741882845759	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	7.133948	7.893274796195328		unknown	0.901217	1.5336416522040963	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	6.836104	7.5797139862552285		unknown	0.474392	1.0644351253286004	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.452159	0.7197050750255585		unknown	0.361296	0.5962068811058998	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.481696	0.7942538363859057		unknown	0.401639	0.6475447472184896	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.539317	0.8688143491744995		unknown	0.465689	0.7320390399545431	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	10.705207	11.012232230976224		unknown	0.405441	0.6183829260990024	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.76683	1.0479490784928203		unknown	0.420341	0.6401880932971835	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	0.956239	1.1534018702805042		unknown	0.378448	0.5259076617658138	
pomdps-sat_mem_2_network_2.yml	sat	true	true	0.887413	1.1233626892790198		unknown	0.418111	0.5457332544028759	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.495389	0.7319451496005058		unknown	0.429028	0.6174800861626863	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	5.125685	5.329756069928408		unknown	0.405609	0.5804745191708207	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	224.053846	224.25935628265142		unknown	0.382902	0.5710234027355909	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.848013	13.015086986124516		unknown	0.486213	0.6413824670016766	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	190.900996	191.15513732284307		TIMEOUT	1800.628298	1800.862666430883	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.807467	7.0120629966259		unknown	0.368312	0.5096070067957044	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	1.000417	1.1946902852505445		unknown	0.350541	0.4665884217247367	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	65.763994	65.94367290474474		unknown	0.401955	0.5719364956021309	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	1800.671158	1800.8937131734565		unknown	0.454308	0.6146524716168642	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	3.03246	3.199865898117423		unknown	2.754373	2.910653231665492	
jair-unsat_box-pushing-2fsc.yml	unsat	false	false	1132.381809	1132.6363026173785		unknown	7.757163	7.933516847901046	
jair-unsat_dpm.yml	unsat	false	false	54.782477	55.04543851874769		unknown	31.010336	31.156576382927597	
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	false	30.38126	30.560960264876485		TIMEOUT	1800.643395	1800.8980111535639	
jair-unsat_grid3x3-1fsc.yml	unsat	false	false	1.707286	1.9250034857541323		unknown	0.653121	0.7939990814775229	
jair-unsat_grid3x3-2fsc.yml	unsat	false	false	829.711663	829.9362265495583		unknown	2.574122	2.7002580324187875	
jair-unsat_herman.yml	unsat	false	false	160.456789	160.6757880412042		TIMEOUT	1800.654306	1801.059767943807	
jair-unsat_maze.yml	unsat	false	false	1.074279	1.254331462085247		TIMEOUT	1800.620418	1800.902149562724	
jair-unsat_pole-res.yml	unsat	false	false	1.056701	1.2517504747956991		unknown	0.627643	0.7740691844373941	
jair-unsat_pole.yml	unsat	false	false	2.886209	3.056433180347085		unknown	0.463033	0.569034893065691	
jair-unsat_recycling-2fsc.yml	unsat	false	false	0.640884	0.8221830567345023		unknown	0.41023	0.5567401554435492	
jair-unsat_recycling-3fsc.yml	unsat	false	false	3.432573	3.677069131284952		unknown	0.592336	0.7280599465593696	
jair-unsat_refuel-06-res.yml	unsat	false	false	0.886029	1.0590698197484016		TIMEOUT	1800.620585	1800.86593312677	
jair-unsat_tiny_rewards.yml	unsat	false	false	0.422369	0.6209073746576905		unknown	0.526033	0.6891582952812314	
pomdps-unsat_mem_1_4x3-95_1.yml	unsat	false	false	1.3343	1.4994600275531411		unknown	0.326846	0.47284524142742157	
pomdps-unsat_mem_1_4x5x2-95_1.yml	unsat	false	false	0.425551	0.6437377287074924		unknown	0.517628	0.6681722048670053	
pomdps-unsat_mem_1_hallway_1.yml	unsat	false	TIMEOUT	1800.620936	1800.9009532574564		unknown	0.773322	0.9140144623816013	
pomdps-unsat_mem_1_milos-aaai97_1.yml	unsat	false	false	10.88292	11.087221784517169		unknown	0.52849	0.6775912623852491	
pomdps-unsat_mem_1_network_1.yml	unsat	false	false	0.421813	0.6026575760915875		unknown	0.490434	0.6416992442682385	
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	false	0.436105	0.608039946295321		unknown	0.544145	0.6965767089277506	
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	false	1.280074	1.4865438202396035		unknown	0.542048	0.7070731157436967	
pomdps-unsat_mem_1_refuel-06_1.yml	unsat	false	false	3.59281	3.7842797599732876		TIMEOUT	1800.625998	1800.8572814911604	
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	false	15.701096	15.885101885534823		unknown	0.359791	0.4807356270030141	
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	false	7.230723	7.439096597954631		unknown	0.379281	0.4982224702835083	
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	false	5.45627	5.665827754884958		TIMEOUT	1800.620309	1800.8999879760668	
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	false	10.326415	10.570779653266072		unknown	0.356072	0.4784996910020709	
pomdps-unsat_mem_2_network_2.yml	unsat	false	false	0.965753	1.1920118546113372		unknown	0.350498	0.47625177167356014	
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	false	326.34818	326.5352419670671		TIMEOUT	1800.621572	1800.866460912861	
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	false	1.603564	1.8182824030518532		unknown	0.516396	0.6579970391467214	
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	false	227.630763	227.81756758969277		unknown	0.57502	0.7282248651608825	
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	false	659.188408	659.3930694172159		unknown	0.525126	0.67413389403373	
