tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-Hybrid	PAYNT-Hybrid
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.454465	4.227404857985675		unknown	3.152307	3.8962027495726943	
jair-sat_box-pushing-2fsc.yml	sat	true	true	510.156381	510.96891645155847		unknown	8.42414	9.1776261953637	
jair-sat_dpm.yml	sat	true	true	48.039099	48.8840210698545		OUT OF MEMORY	375.33643	376.36550658755004	
jair-sat_grid-10-sl-4fsc.yml	sat	true	true	0.654711	1.4973631612956524		TIMEOUT	1800.600907	1801.3911513499916	
jair-sat_grid-meet-sl-2fsc.yml	sat	true	true	14.000717	14.850814525038004		TIMEOUT	1800.767452	1801.5925379125401	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.551524	4.341164290904999		unknown	0.795166	1.5365058202296495	
jair-sat_grid3x3-2fsc.yml	sat	true	true	27.819231	28.596661125309765		unknown	2.612254	3.3321368834003806	
jair-sat_maze.yml	sat	true	true	0.560767	1.3483715457841754		TIMEOUT	1800.604844	1801.3326703170314	
jair-sat_pole-res.yml	sat	true	true	0.662488	1.3988099405542016		unknown	0.530671	1.2053474700078368	
jair-sat_pole.yml	sat	true	true	1.721409	2.444889518432319		unknown	0.50739	1.1811807733029127	
jair-sat_recycling-2fsc.yml	sat	true	true	0.510657	1.1231040470302105		unknown	0.428842	1.0907889250665903	
jair-sat_recycling-3fsc.yml	sat	true	true	0.61126	1.3210388850420713		unknown	0.553971	1.2127749286592007	
jair-sat_tiny_rewards.yml	sat	true	true	0.453538	1.0666582938283682		unknown	0.414778	1.0294941049069166	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.603922	1.2819854952394962		unknown	0.39714	1.0052575757727027	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.507049	1.143858302384615		unknown	0.420576	1.0258563747629523	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	7.762243	8.380443188361824		unknown	0.851068	1.466334156692028	
pomdps-sat_mem_1_maze-alex_1.yml	sat	true	true	0.553468	1.1623229701071978		TIMEOUT	1800.607054	1801.2183703435585	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	6.74133	7.338680190034211		unknown	0.389501	0.9740488873794675	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.417035	0.6912125525996089		unknown	0.465433	0.7515607587993145	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.460029	0.7361832521855831		unknown	0.349954	0.646724147722125	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.521398	0.8023920068517327		unknown	0.401787	0.7050054650753736	
pomdps-sat_mem_1_refuel-20_1.yml	sat	true	true	14.568597	14.857841182500124		TIMEOUT	1800.618487	1800.9566904539242	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	12.427801	12.690094390884042		unknown	0.443853	0.6734634079039097	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.747589	1.0228373631834984		unknown	0.361459	0.5724216559901834	
pomdps-sat_mem_2_maze-alex_2.yml	sat	true	true	1.241778	1.4692400684580207		TIMEOUT	1800.612415	1800.793010495603	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	1.067848	1.2856872957199812		unknown	0.355115	0.4659328693524003	
pomdps-sat_mem_2_network_2.yml	sat	true	true	0.887942	1.11060228664428		unknown	0.414483	0.5972547009587288	
pomdps-sat_mem_2_nrp-8_2.yml	sat	true	true	0.471646	0.6876435903832316		TIMEOUT	1800.613603	1800.882593310438	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.513036	0.7328414488583803		unknown	0.35618	0.5559862796217203	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	5.371355	5.61156826838851		unknown	0.363806	0.5845827106386423	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	214.80237	215.01728596817702		unknown	0.357629	0.5661585927009583	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.815868	13.01763781066984		unknown	0.445936	0.6008446617051959	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	188.600186	188.79696081578732		TIMEOUT	1800.614623	1800.7645510630682	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.2779	6.479044751264155		unknown	0.444523	0.5960149429738522	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	1.046486	1.275445880368352		unknown	0.37592	0.5277031259611249	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	63.908456	64.09763162676245		unknown	0.457706	0.6183283450081944	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	1800.668615	1800.952381355688		unknown	0.38746	0.5222746795043349	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	3.705593	3.9041066775098443		unknown	2.593056	2.746028907597065	
jair-unsat_box-pushing-2fsc.yml	unsat	false	false	1130.533831	1130.7965791104361		unknown	7.574517	7.7426281329244375	
jair-unsat_dpm.yml	unsat	false	false	51.794783	52.08083114773035		unknown	30.607409	30.772419662214816	
jair-unsat_grid-10-sl-4fsc.yml	unsat	false	false	5.328542	5.532220865599811		TIMEOUT	1800.622096	1800.7950617969036	
jair-unsat_grid3x3-1fsc.yml	unsat	false	false	1.497781	1.7247730679810047		unknown	0.57444	0.6977291340008378	
jair-unsat_grid3x3-2fsc.yml	unsat	false	false	826.875019	827.1167609496042		unknown	2.696961	2.8310289876535535	
jair-unsat_maze.yml	unsat	false	false	1.732619	1.9216268751770258		TIMEOUT	1800.615739	1800.7605969207361	
jair-unsat_pole-res.yml	unsat	false	false	0.711631	0.9034907072782516		unknown	0.519451	0.6590954605489969	
jair-unsat_pole.yml	unsat	false	false	3.023032	3.218908915296197		unknown	0.451567	0.5585118243470788	
jair-unsat_recycling-2fsc.yml	unsat	false	false	0.817062	1.0393583811819553		unknown	0.37463	0.4985464485362172	
jair-unsat_recycling-3fsc.yml	unsat	false	false	4.031535	4.243461269885302		unknown	0.427785	0.570125917904079	
jair-unsat_tiny_rewards.yml	unsat	false	false	0.446282	0.6376844113692641		unknown	0.342158	0.47580909822136164	
pomdps-unsat_mem_1_4x3-95_1.yml	unsat	false	false	1.222689	1.4761428125202656		unknown	0.33248	0.48227373138070107	
pomdps-unsat_mem_1_4x5x2-95_1.yml	unsat	false	false	0.549468	0.7372977025806904		unknown	0.447355	0.5859953369945288	
pomdps-unsat_mem_1_drone-4-1_1.yml	unsat	false	TIMEOUT	1800.732151	1801.0571539886296		false	1.88585	2.0041845366358757	
pomdps-unsat_mem_1_drone-4-2_1.yml	unsat	false	TIMEOUT	1800.68833	1800.9035586370155		false	0.574656	0.7239664467051625	
pomdps-unsat_mem_1_hallway_1.yml	unsat	false	TIMEOUT	1800.619338	1800.8925265697762		unknown	0.783836	0.9212469458580017	
pomdps-unsat_mem_1_maze-alex_1.yml	unsat	false	false	1.283521	1.4767894204705954		TIMEOUT	1800.614045	1800.77863304317	
pomdps-unsat_mem_1_milos-aaai97_1.yml	unsat	false	false	10.516751	10.755898140370846		unknown	0.331681	0.44256999995559454	
pomdps-unsat_mem_1_network_1.yml	unsat	false	false	0.609313	0.8096793591976166		unknown	0.323052	0.4522413797676563	
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	false	0.507298	0.7217226438224316		unknown	0.454485	0.5726071782410145	
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	false	1.177222	1.3538053473457694		unknown	0.345964	0.4585316041484475	
pomdps-unsat_mem_1_rocks-12_1.yml	unsat	false	TIMEOUT	1800.672366	1800.9306387724355		false	426.009889	426.19033180270344	
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	false	18.860034	19.060166825540364		unknown	0.370215	0.48452131263911724	
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	false	7.239543	7.436779543757439		unknown	0.352335	0.47484313137829304	
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	false	8.811427	9.005520731210709		TIMEOUT	1800.609722	1800.8237262107432	
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	false	14.345955	14.556005475111306		unknown	0.355025	0.4626459814608097	
pomdps-unsat_mem_2_network_2.yml	unsat	false	false	1.427468	1.6243026060983539		unknown	0.346102	0.45202144514769316	
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	false	326.190827	326.362990536727		TIMEOUT	1800.617146	1800.8150531081483	
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	false	1.348231	1.507005420513451		unknown	0.340086	0.451527651399374	
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	false	223.394621	223.60447579156607		unknown	0.354504	0.4853986231610179	
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	false	661.011599	661.2692557852715		unknown	0.391243	0.5085081346333027	
pomdps-unsat_mem_3_4x5x2-95_3.yml	unsat	false	false	309.111939	309.3227446228266		unknown	0.39139	0.524399645626545	
pomdps-unsat_mem_3_network_3.yml	unsat	false	false	277.30274	277.529646769166		unknown	0.369813	0.47503258753567934	
pomdps-unsat_mem_3_query-s2_3.yml	unsat	false	false	153.551473	153.74810936115682		unknown	0.371719	0.4814731925725937	
pomdps-unsat_mem_3_query-s3_3.yml	unsat	false	false	239.284313	239.4986302535981		unknown	0.388426	0.5270272912457585	
pomdps-unsat_mem_4_4x3-95_4.yml	unsat	false	TIMEOUT	1800.707758	1800.9531863126904		unknown	0.483283	0.6370526282116771	
