tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
run set			SMPMC	SMPMC	SMPMC	SMPMC	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS	PAYNT-CEGIS
../../benchmarks/files/simple-q1/			status	cputime (s)	walltime (s)	memUsage	status	cputime (s)	walltime (s)	memUsage
jair-sat_box-pushing-1fsc.yml	sat	true	true	3.454465	4.227404857985675		unknown	3.119758	3.8967238031327724	
jair-sat_box-pushing-2fsc.yml	sat	true	true	510.156381	510.96891645155847		unknown	10.094396	10.874669529497623	
jair-sat_grid3x3-1fsc.yml	sat	true	true	3.551524	4.341164290904999		unknown	0.776654	1.500057470984757	
jair-sat_grid3x3-2fsc.yml	sat	true	true	27.819231	28.596661125309765		unknown	2.5442	3.269163548015058	
jair-sat_pole-res.yml	sat	true	true	0.662488	1.3988099405542016		unknown	0.476101	1.1610242202877998	
jair-sat_pole.yml	sat	true	true	1.721409	2.444889518432319		unknown	0.631846	1.2993346694856882	
jair-sat_recycling-2fsc.yml	sat	true	true	0.510657	1.1231040470302105		unknown	0.442771	1.1168990079313517	
jair-sat_recycling-3fsc.yml	sat	true	true	0.61126	1.3210388850420713		unknown	0.559403	1.2131686694920063	
jair-sat_refuel-06-res.yml	sat	true	true	1.427416	2.0373146580532193		TIMEOUT	1800.61046	1801.463079141453	
jair-sat_tiny_rewards.yml	sat	true	true	0.453538	1.0666582938283682		unknown	0.407018	1.0366678647696972	
pomdps-sat_mem_1_4x3-95_1.yml	sat	true	true	0.603922	1.2819854952394962		unknown	0.369476	0.9935423769056797	
pomdps-sat_mem_1_4x5x2-95_1.yml	sat	true	true	0.507049	1.143858302384615		unknown	0.387155	1.0034428425133228	
pomdps-sat_mem_1_hallway_1.yml	sat	true	true	7.762243	8.380443188361824		unknown	0.887508	1.480188999325037	
pomdps-sat_mem_1_milos-aaai97_1.yml	sat	true	true	6.74133	7.338680190034211		unknown	0.363877	0.9211330274119973	
pomdps-sat_mem_1_network_1.yml	sat	true	true	0.417035	0.6912125525996089		unknown	0.423743	0.7302519921213388	
pomdps-sat_mem_1_query-s2_1.yml	sat	true	true	0.460029	0.7361832521855831		unknown	0.386731	0.6894645867869258	
pomdps-sat_mem_1_query-s3_1.yml	sat	true	true	0.521398	0.8023920068517327		unknown	0.473048	0.7765974514186382	
pomdps-sat_mem_2_4x3-95_2.yml	sat	true	true	12.427801	12.690094390884042		unknown	0.419294	0.6350084049627185	
pomdps-sat_mem_2_4x5x2-95_2.yml	sat	true	true	0.747589	1.0228373631834984		unknown	0.408882	0.6177721181884408	
pomdps-sat_mem_2_milos-aaai97_2.yml	sat	true	true	1.067848	1.2856872957199812		unknown	0.424806	0.6294243205338717	
pomdps-sat_mem_2_network_2.yml	sat	true	true	0.887942	1.11060228664428		unknown	0.383231	0.5250138714909554	
pomdps-sat_mem_2_query-s2_2.yml	sat	true	true	0.513036	0.7328414488583803		unknown	0.397177	0.5625032354146242	
pomdps-sat_mem_2_query-s3_2.yml	sat	true	true	5.371355	5.61156826838851		unknown	0.400336	0.5653912434354424	
pomdps-sat_mem_3_4x3-95_3.yml	sat	true	true	214.80237	215.01728596817702		unknown	0.362981	0.5318708876147866	
pomdps-sat_mem_3_4x5x2-95_3.yml	sat	true	true	12.815868	13.01763781066984		unknown	0.380666	0.55102055426687	
pomdps-sat_mem_3_maze-alex_3.yml	sat	true	true	188.600186	188.79696081578732		TIMEOUT	1800.632033	1800.8690527454019	
pomdps-sat_mem_3_network_3.yml	sat	true	true	6.2779	6.479044751264155		unknown	0.390835	0.5402985066175461	
pomdps-sat_mem_3_query-s2_3.yml	sat	true	true	1.046486	1.275445880368352		unknown	0.373079	0.5074774799868464	
pomdps-sat_mem_3_query-s3_3.yml	sat	true	true	63.908456	64.09763162676245		unknown	0.419223	0.5975591670721769	
pomdps-sat_mem_4_4x3-95_4.yml	sat	true	TIMEOUT	1800.668615	1800.952381355688		unknown	0.397743	0.5467919055372477	
jair-unsat_box-pushing-1fsc.yml	unsat	false	false	3.705593	3.9041066775098443		unknown	2.868004	3.0598305109888315	
jair-unsat_box-pushing-2fsc.yml	unsat	false	false	1130.533831	1130.7965791104361		unknown	7.738557	7.93762962706387	
jair-unsat_dpm.yml	unsat	false	false	51.794783	52.08083114773035		unknown	37.640072	37.80540975369513	
jair-unsat_grid-meet-sl-2fsc.yml	unsat	false	false	30.964035	31.16285013779998		TIMEOUT	1800.623226	1801.0755870630965	
jair-unsat_grid3x3-1fsc.yml	unsat	false	false	1.497781	1.7247730679810047		unknown	0.596644	0.7433166485279799	
jair-unsat_grid3x3-2fsc.yml	unsat	false	false	826.875019	827.1167609496042		unknown	2.401656	2.546112577430904	
jair-unsat_herman.yml	unsat	false	false	173.12663	173.344814077951		TIMEOUT	1800.663668	1800.9080312736332	
jair-unsat_maze.yml	unsat	false	false	1.732619	1.9216268751770258		TIMEOUT	1800.627734	1800.8792560277507	
jair-unsat_pole-res.yml	unsat	false	false	0.711631	0.9034907072782516		unknown	0.450551	0.5626463145017624	
jair-unsat_pole.yml	unsat	false	false	3.023032	3.218908915296197		unknown	0.496403	0.6222199285402894	
jair-unsat_recycling-2fsc.yml	unsat	false	false	0.817062	1.0393583811819553		unknown	0.409944	0.5493432991206646	
jair-unsat_recycling-3fsc.yml	unsat	false	false	4.031535	4.243461269885302		unknown	0.443767	0.5647937543690205	
jair-unsat_refuel-06-res.yml	unsat	false	false	0.665148	0.8320060921832919		TIMEOUT	1800.626558	1800.8575663929805	
jair-unsat_tiny_rewards.yml	unsat	false	false	0.446282	0.6376844113692641		unknown	0.368892	0.5085704606026411	
pomdps-unsat_mem_1_4x3-95_1.yml	unsat	false	false	1.222689	1.4761428125202656		unknown	0.351371	0.5053879981860518	
pomdps-unsat_mem_1_4x5x2-95_1.yml	unsat	false	false	0.549468	0.7372977025806904		unknown	0.372456	0.513760281726718	
pomdps-unsat_mem_1_hallway_1.yml	unsat	false	TIMEOUT	1800.619338	1800.8925265697762		unknown	0.77867	0.9549538446590304	
pomdps-unsat_mem_1_milos-aaai97_1.yml	unsat	false	false	10.516751	10.755898140370846		unknown	0.498064	0.639540171250701	
pomdps-unsat_mem_1_network_1.yml	unsat	false	false	0.609313	0.8096793591976166		unknown	0.504798	0.6451347758993506	
pomdps-unsat_mem_1_query-s2_1.yml	unsat	false	false	0.507298	0.7217226438224316		unknown	0.535543	0.6841025063768029	
pomdps-unsat_mem_1_query-s3_1.yml	unsat	false	false	1.177222	1.3538053473457694		unknown	0.599127	0.7542770784348249	
pomdps-unsat_mem_1_refuel-06_1.yml	unsat	false	false	4.597794	4.793709992431104		TIMEOUT	1800.626734	1800.8581660082564	
pomdps-unsat_mem_2_4x3-95_2.yml	unsat	false	false	18.860034	19.060166825540364		unknown	0.517667	0.6653410689905286	
pomdps-unsat_mem_2_4x5x2-95_2.yml	unsat	false	false	7.239543	7.436779543757439		unknown	0.502675	0.658187622204423	
pomdps-unsat_mem_2_maze-alex_2.yml	unsat	false	false	8.811427	9.005520731210709		TIMEOUT	1800.613763	1800.9912068760023	
pomdps-unsat_mem_2_milos-aaai97_2.yml	unsat	false	false	14.345955	14.556005475111306		unknown	0.42538	0.5388101916760206	
pomdps-unsat_mem_2_network_2.yml	unsat	false	false	1.427468	1.6243026060983539		unknown	0.510384	0.6408262811601162	
pomdps-unsat_mem_2_nrp-8_2.yml	unsat	false	false	326.190827	326.362990536727		TIMEOUT	1800.624578	1800.9600487435237	
pomdps-unsat_mem_2_query-s2_2.yml	unsat	false	false	1.348231	1.507005420513451		unknown	0.510499	0.6461782064288855	
pomdps-unsat_mem_2_query-s3_2.yml	unsat	false	false	223.394621	223.60447579156607		unknown	0.580732	0.7340281726792455	
pomdps-unsat_mem_3_4x3-95_3.yml	unsat	false	false	661.011599	661.2692557852715		unknown	0.359709	0.473298953846097	
