tool			synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 	synthesis 
mdp-families-sat_mem_1_dpm-switch-q10_1.yml	sat	true	true	38.116868	38.69372905511409	135.270400	36829	TIMEOUT	1800.645188	1801.845017530024	332.832768		TIMEOUT	1801.005026	1802.509246358648	592.883712		TIMEOUT	1800.773211	1802.1693651834503	138.420224	
mdp-families-sat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml	sat	true	TIMEOUT	1801.515191	1802.4046897711232	3463.172096		unknown	765.503198	766.5997379301116	3870.990336		true	51.744639	52.797786831855774	280.371200	17531	TIMEOUT	1800.891586	1802.2506308555603	135.561216	
mdp-families-sat_mem_1_obstacles-10-6-skip-easy_1.yml	sat	true	TIMEOUT	1800.829266	1801.6460468983278	135.548928		unknown	721.44278	722.7263030912727	3865.108480		true	13.212588	14.303108464926481	177.790976	2935	TIMEOUT	1800.742867	1802.142131626606	135.667712	
mdp-families-sat_mem_1_obstacles-demo_1.yml	sat	true	true	0.337932	0.9025030164048076	135.593984	12	OUT OF MEMORY	75.519315	83.70458887051791	16000.000000		TIMEOUT	1801.105294	1802.975236496888	1309.614080		true	2.889487	3.973399723879993	135.663616	9
mdp-families-sat_mem_1_pacman-6_1.yml	sat	true	true	1.028314	1.585395802743733	135.548928	429	TIMEOUT	1800.755891	1801.855641309172	600.268800		TIMEOUT	1801.290793	1802.7394413379952	1773.768704		true	99.244317	100.24283520691097	148.049920	5131
mdp-families-sat_mem_1_rocks-4-2_1.yml	sat	true	true	0.344372	0.8925626380369067	135.331840	101	OUT OF MEMORY	71.350405	78.54254344385117	16000.000000		true	7.475256	8.557578444480896	166.662144	4590	true	8.443676	9.490403799340129	135.548928	6949
mdp-families-sat_mem_1_rocks-6-4-big-family_1.yml	sat	true	TIMEOUT	1800.833342	1801.7616149419919	145.711104		TIMEOUT	1800.686067	1801.8235603934154	315.551744		TIMEOUT	1801.127162	1802.4320499990135	1146.884096		TIMEOUT	1800.772072	1802.27209620364	252.178432	
mdp-families-sat_mem_1_rocks-6-4_1.yml	sat	true	true	1.200396	1.7420763829723	135.753728	256	TIMEOUT	1800.647469	1801.9452251680195	308.813824		TIMEOUT	1801.114432	1802.4218052327633	1197.015040		true	105.913528	107.03911696188152	243.986432	3976
mdp-families-sat_mem_1_rocks-8-1_1.yml	sat	true	true	0.418366	0.9456043178215623	135.487488	130	unknown	409.749345	410.79078485257924	3860.013056		true	11.547042	12.54834306333214	172.761088	7131	true	4.603136	5.633671718649566	135.663616	720
mdp-families-sat_mem_1_rover-100-big-big-family_1.yml	sat	true	OUT OF MEMORY	83.157818	90.56397980824113	16000.000000		OUT OF MEMORY	1010.140383	1013.1211555954069	16000.000000		true	9.439123	10.562067253515124	214.515712	18	TIMEOUT	1800.741407	1801.8769213929772	156.352512	
mdp-families-sat_mem_1_rover-100-big_1.yml	sat	true	true	0.525544	1.0444215452298522	135.540736	216	OUT OF MEMORY	1403.603263	1411.463324948214	16000.000000		true	4.313599	5.376757202669978	172.617728	5	true	3.842851	4.9321369882673025	135.692288	2
mdp-families-sat_mem_1_rover-1000-big-family_1.yml	sat	true	TIMEOUT	1801.729714	1802.5946744587272	4932.993024		TIMEOUT	1800.842741	1801.9494609050453	1116.659712		true	94.273712	95.30590878520161	866.664448	19	TIMEOUT	1801.052149	1801.973724508658	651.534336	
mdp-families-sat_mem_1_rover-1000_1.yml	sat	true	true	2.788311	3.2571306554600596	172.863488	648	TIMEOUT	1800.886949	1802.0340041266754	899.538944		true	12.476653	13.491628233343363	280.612864	8	true	10.596505	11.562652166932821	184.344576	2
mdp-families-sat_mem_1_uav-operator-roz-workload-big-family_1.yml	sat	true	TIMEOUT	1801.029449	1802.059035253711	1834.348544		TIMEOUT	1800.84544	1802.0391174359247	1186.615296		TIMEOUT	1801.63785	1803.1359689431265	4665.176064		TIMEOUT	1801.082382	1802.2203564550728	503.058432	
mdp-families-sat_mem_1_uav-operator-roz-workload_1.yml	sat	true	true	9.567781	10.041086496785283	246.128640	540	TIMEOUT	1800.762772	1801.9179717628285	903.995392		TIMEOUT	1801.363385	1802.856593342498	3571.576832		true	63.52147	64.42881561256945	384.151552	76
mdp-families-sat_mem_1_uav-roz-big-family_1.yml	sat	true	true	123.432794	123.90159546025097	600.768512	4500	TIMEOUT	1801.112379	1802.3817130504176	3546.345472		TIMEOUT	1802.817625	1804.4975560195744	7242.674176		true	660.90521	661.8543337034062	713.261056	5
mdp-families-sat_mem_1_uav-roz_1.yml	sat	true	true	7.018683	7.147981869056821	246.456320	432	TIMEOUT	1800.825268	1801.3022411009297	900.149248		TIMEOUT	1801.428723	1802.7430678168312	3503.181824		true	51.67342	52.82312474120408	328.994816	36
other-sat_box-pushing.yml	sat	true	TIMEOUT	1800.938967	1801.4568591369316	288.661504		TIMEOUT	1800.731025	1800.9985608793795	1446.567936		true	494.662067	495.84915560949594	355.045376	3909	TIMEOUT	1800.875413	1802.7606511143968	287.191040	
other-sat_dpm.yml	sat	true	TIMEOUT	1800.97297	1801.4689862979576	1359.151104		TIMEOUT	1800.692972	1801.229495698586	2980.446208		true	295.583291	296.7909561386332	1343.832064	242	true	604.176739	605.5732395295054	2150.084608	171
other-sat_maze.yml	sat	true	true	0.33071	0.44835913740098476	135.446528	27	OUT OF MEMORY	93.06411	93.51738240476698	16000.000000		true	25.161564	26.122314002364874	166.092800	4423	true	2.919725	3.6534126326441765	135.454720	29
pomdp-families-sat_mem_1_dpm-switch-q10_1.yml	sat	true	true	31.861429	31.97154601942748	135.630848	66985	OUT OF MEMORY	156.603904	165.19911377876997	16000.000000		true	4.822291	5.70497752353549	171.913216	205	true	16.398649	17.18719358742237	135.700480	806
pomdp-families-sat_mem_1_dpm_1.yml	sat	true	true	291.957281	292.10692512150854	267.591680	252373	OUT OF MEMORY	211.919479	221.3498638784513	16000.000000		true	6.051649	6.945465461350977	177.995776	249	true	237.973947	238.6567133842036	144.203776	4334
pomdp-families-sat_mem_1_refuel-04_1.yml	sat	true	true	0.351567	0.4744002241641283	135.696384	25	OUT OF MEMORY	153.656642	167.66102417837828	16000.000000		true	4.349149	5.808585600927472	166.801408	551	true	2.558083	3.412595497444272	135.643136	30
pomdp-families-sat_mem_1_rover-100_1.yml	sat	true	true	1.397133	1.4966112170368433	135.688192	1730	TIMEOUT	1800.62665	1801.1817585229874	463.405056		true	6.349747	7.268793192692101	180.477952	7	true	4.650498	5.943302008323371	135.950336	4
pomdp-families-sat_mem_1_rover_1.yml	sat	true	true	291.552998	291.6906551606953	736.075776	524880	TIMEOUT	1800.692007	1801.043341850862	881.643520		true	5.571081	6.656262277625501	179.646464	13	true	166.483281	167.70573004800826	135.905280	2
pomdp-families-sat_mem_2_dpm-switch-q10_2.yml	sat	true	TIMEOUT	1800.920801	1801.3778384877369	136.687616		TIMEOUT	1800.64505	1801.1218808358535	486.617088		TIMEOUT	1800.969574	1802.7138596484438	721.821696		TIMEOUT	1800.846686	1802.0294179785997	155.492352	
pomdp-families-sat_mem_2_dpm_2.yml	sat	true	TIMEOUT	1800.784301	1801.1735162772238	305.573888		OUT OF MEMORY	480.992418	483.322766141966	16000.000000		true	119.103221	119.97412670683116	270.704640	8097	true	1332.283879	1333.6888811988756	194.498560	12019
pomdp-families-sat_mem_2_obstacles-8-3_2.yml	sat	true	TIMEOUT	1800.775285	1801.0446942737326	137.338880		OUT OF MEMORY	109.665796	110.27438451815397	16000.000000		TIMEOUT	1801.013379	1803.136009376496	1087.877120		TIMEOUT	1800.657935	1803.167823993601	135.852032	
pomdp-families-sat_mem_2_obstacles-8-6_2.yml	sat	true	TIMEOUT	1800.959075	1801.3012782251462	186.376192		OUT OF MEMORY	189.734856	200.83829181827605	16000.000000		TIMEOUT	1801.227744	1803.0279032858089	1692.762112		TIMEOUT	1800.670644	1802.5179419657215	135.704576	
pomdp-families-sat_mem_2_refuel-04_2.yml	sat	true	true	0.350255	0.48542759381234646	135.692288	42	OUT OF MEMORY	88.684604	89.83606694359332	16000.000000		true	4.539316	5.439134135842323	167.579648	708	true	2.217454	2.992144796065986	136.167424	54
pomdp-families-sat_mem_2_rover-100_2.yml	sat	true	true	5.740313	5.863787434063852	167.141376	1733	OUT OF MEMORY	607.381105	617.5043700980023	16000.000000		true	13.905717	14.84775339718908	254.214144	7	true	21.104227	21.673819762654603	180.088832	7
pomdp-families-sat_mem_3_obstacles-8-3_3.yml	sat	true	TIMEOUT	1800.068526	1800.626312347129	140.865536		unknown	669.932647	670.8265404207632	3945.119744		TIMEOUT	1801.098677	1802.2515661949292	622.034944		TIMEOUT	1800.758204	1802.0410891622305	135.868416	
pomdp-families-sat_mem_3_obstacles-8-6_3.yml	sat	true	TIMEOUT	1800.853106	1801.1338580604643	190.652416		unknown	1185.529647	1186.4215512396768	3970.547712		TIMEOUT	1801.001565	1802.2812940860167	1043.800064		TIMEOUT	1800.766469	1801.7533220592886	135.790592	
mdp-families-unsat_mem_1_avoid-8-2-big-family_1.yml	unsat	false	TIMEOUT	1800.952578	1801.4684786256403	1007.595520		TIMEOUT	1800.963606	1802.0272250305861	2017.677312		TIMEOUT	1801.321385	1802.9236606415361	3086.295040		TIMEOUT	1800.818566	1801.6740963635966	641.863680	
mdp-families-unsat_mem_1_avoid-8-2-easy-big-family_1.yml	unsat	false	TIMEOUT	1800.75041	1801.097568503581	304.590848		TIMEOUT	1800.870196	1802.0354956993833	2042.331136		TIMEOUT	1800.951847	1802.1961884303018	1066.917888		TIMEOUT	1800.769024	1802.0024281097576	729.452544	
mdp-families-unsat_mem_1_avoid-8-2-easy_1.yml	unsat	false	false	1.648242	1.7627004142850637	237.686784	10	TIMEOUT	1800.961733	1801.8084562048316	2110.132224		TIMEOUT	1801.195839	1802.11269035656	4805.525504		TIMEOUT	1800.77291	1802.2709273137152	468.762624	
mdp-families-unsat_mem_1_avoid-8-2_1.yml	unsat	false	TIMEOUT	1800.964588	1801.4414312820882	861.184000		TIMEOUT	1800.962825	1801.8090737909079	2111.209472		TIMEOUT	1801.228824	1802.3997576572	3010.600960		TIMEOUT	1800.736739	1801.811472470872	816.865280	
mdp-families-unsat_mem_1_dpm-switch-q10-big-big-family_1.yml	unsat	false	false	1704.864347	1706.0740014864132	458.735616	29162	TIMEOUT	1800.759329	1801.5549636818469	875.175936		TIMEOUT	1801.12208	1802.010421918705	3594.326016		false	21.600507	22.22955242358148	354.086912	8
mdp-families-unsat_mem_1_dpm-switch-q10-big-family_1.yml	unsat	false	TIMEOUT	1800.688432	1801.5300529729575	152.756224		TIMEOUT	1800.696423	1801.5061537474394	403.263488		false	4.232458	4.733870767988265	195.969024	4	false	3.254815	3.8254383262246847	135.372800	7
mdp-families-unsat_mem_1_dpm-switch-q10-big_1.yml	unsat	false	TIMEOUT	1800.608988	1801.3252900131047	219.947008		TIMEOUT	1800.735246	1801.7220675423741	768.995328		TIMEOUT	1801.283552	1802.278357885778	3416.502272		false	6.046101	6.6414039228111506	178.892800	6
mdp-families-unsat_mem_1_dpm-switch-q10_1.yml	unsat	false	TIMEOUT	1800.634483	1801.3254306968302	135.405568		TIMEOUT	1800.668274	1801.438932265155	332.939264		false	179.279953	179.87266548722982	405.118976	4747	false	2.630741	3.1787785422056913	135.315456	6
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy-big-family_1.yml	unsat	false	TIMEOUT	1800.90146	1801.6864891173318	3473.948672		unknown	773.133751	774.0804362427443	3870.056448		false	159.36321	160.0942155411467	294.518784	17970	TIMEOUT	1800.635457	1801.6385940667242	135.643136	
mdp-families-unsat_mem_1_obstacles-10-6-skip-easy_1.yml	unsat	false	TIMEOUT	1800.617757	1801.2358527733013	135.458816		unknown	716.409439	717.4589596651495	3865.063424		TIMEOUT	1801.000695	1802.026869289577	1890.930688		TIMEOUT	1800.609791	1801.979636406526	135.569408	
mdp-families-unsat_mem_1_obstacles-demo_1.yml	unsat	false	false	1.950757	2.5863775489851832	135.753728	1	OUT OF MEMORY	65.82802	68.9842450004071	16000.000000		false	4.257175	4.968403353355825	166.486016	72	false	2.642777	3.4437966952100396	135.577600	1
mdp-families-unsat_mem_1_rover-100-big-big-family_1.yml	unsat	false	OUT OF MEMORY	640.069327	645.5614289399236	16000.000000		OUT OF MEMORY	824.867124	826.1905412599444	16000.000000		false	7.886786	8.439509101212025	214.925312	3	false	5.865198	6.692212872207165	146.804736	1
mdp-families-unsat_mem_1_rover-100-big_1.yml	unsat	false	false	2.18957	2.8719075890257955	135.438336	1	OUT OF MEMORY	612.541418	621.6116466317326	16000.000000		false	3.761203	4.317544233053923	172.453888	3	false	2.866101	3.6206524530425668	135.426048	1
mdp-families-unsat_mem_1_rover-1000-big-family_1.yml	unsat	false	false	254.622625	255.20775488298386	4932.812800	1	TIMEOUT	1800.719929	1801.2007634807378	1114.640384		false	81.347065	81.96726645808667	951.259136	3	false	50.083926	50.89680440630764	523.735040	1
mdp-families-unsat_mem_1_rover-1000_1.yml	unsat	false	false	6.96346	7.474601139314473	172.281856	1	TIMEOUT	1800.734231	1801.2772895125672	895.893504		false	11.251104	11.920636041089892	294.232064	3	false	7.961605	8.607942081056535	171.597824	1
mdp-families-unsat_mem_1_uav-operator-roz-workload-big-family_1.yml	unsat	false	false	142.172199	142.79489421658218	1833.623552	1	TIMEOUT	1800.753845	1801.2587635088712	1179.889664		TIMEOUT	1801.401242	1802.623560759239	5637.779456		false	22.384359	23.130936088971794	346.521600	1
mdp-families-unsat_mem_1_uav-operator-roz-workload_1.yml	unsat	false	false	11.096081	11.687396198511124	245.235712	1	TIMEOUT	1800.725444	1801.1850921558216	901.763072		TIMEOUT	1801.075923	1802.1246487190947	3348.385792		false	9.363853	10.087710953317583	244.596736	1
mdp-families-unsat_mem_1_uav-roz-big-family_1.yml	unsat	false	false	30.690201	31.436647393740714	598.507520	1	TIMEOUT	1801.130103	1801.5305091170594	3543.379968		TIMEOUT	1801.779463	1802.7387244822457	15004.434432		false	30.495357	31.13558634929359	595.369984	1
mdp-families-unsat_mem_1_uav-roz_1.yml	unsat	false	false	12.391426	13.066277258098125	246.288384	21	TIMEOUT	1800.736513	1801.1539928512648	901.853184		TIMEOUT	1801.051921	1802.107533235103	6631.735296		false	18.664136	19.297647846862674	307.937280	36
mdp-families-unsat_mem_1_virus-big-family_1.yml	unsat	false	false	139.385103	139.87337390892208	309.268480	1682	TIMEOUT	1800.685674	1801.0382631262764	486.346752		false	1217.655254	1218.958562988788	541.941760	3447	unknown	28.888879	29.56110274977982	319.234048	
other-unsat_box-pushing.yml	unsat	false	TIMEOUT	1800.648899	1801.3727441141382	288.657408		TIMEOUT	1800.703055	1801.0394276222214	1446.522880		false	1401.429648	1402.3697053454816	355.360768	8247	TIMEOUT	1800.70197	1801.6721445526928	288.538624	
other-unsat_dpm.yml	unsat	false	TIMEOUT	1800.688837	1801.4119692798704	1359.331328		TIMEOUT	1800.720064	1801.246253267862	2983.960576		false	703.120419	703.9557473408058	1344.569344	2363	TIMEOUT	1800.965355	1802.089509850368	2358.317056	
other-unsat_maze.yml	unsat	false	false	1.496422	1.9594791820272803	135.581696	171	OUT OF MEMORY	50.401525	50.69976472109556	16000.000000		false	9.489267	10.073594878427684	166.285312	8523	false	3.293567	4.187816948629916	135.610368	169
pomdp-families-unsat_mem_1_avoid_1.yml	unsat	false	false	12.338678	12.834587655030191	199.421952	29	TIMEOUT	1800.751476	1801.1415339410305	2665.332736		false	18.165997	19.114103563129902	261.234688	10	false	16.668308	17.53547711391002	199.290880	10
pomdp-families-unsat_mem_1_dpm-switch-q10_1.yml	unsat	false	false	587.307221	587.9352061059326	135.737344	694973	OUT OF MEMORY	91.822657	93.20416093431413	16000.000000		false	3.04838	3.5980928419157863	171.573248	125	false	855.200637	856.0479740733281	135.577600	66799
pomdp-families-unsat_mem_1_dpm_1.yml	unsat	false	false	550.139292	550.8918391671032	267.849728	558265	OUT OF MEMORY	140.054415	146.9162366921082	16000.000000		false	4.713278	5.250893019139767	177.807360	334	TIMEOUT	1800.643429	1801.7353710820898	143.400960	
pomdp-families-unsat_mem_1_obstacles-8-3_1.yml	unsat	false	false	2.929252	3.576872286386788	135.901184	12	unknown	3.89392	4.1587450709193945	187.211776		false	3.065093	3.653520434163511	167.129088	25	false	2.605908	3.2358517544344068	135.680000	16
pomdp-families-unsat_mem_1_obstacles-8-6_1.yml	unsat	false	false	7.523135	8.617070180363953	183.562240	12	unknown	5.655737	5.931805505417287	209.317888		false	3.731517	4.653275641612709	167.616512	25	false	2.501584	3.5007205959409475	136.089600	16
pomdp-families-unsat_mem_1_obstacles-maze-4-2_1.yml	unsat	false	false	2.564878	3.3934836741536856	135.774208	909	TIMEOUT	1800.824061	1801.3511152686551	5739.921408		false	3.133129	3.7989870589226484	166.957056	47	TIMEOUT	1800.518943	1802.8771113473922	135.864320	
pomdp-families-unsat_mem_1_obstacles-maze-4_1.yml	unsat	false	false	2.458358	3.4519141977652907	135.880704	1184	TIMEOUT	1800.762628	1801.1807524748147	9318.162432		false	2.743759	3.330477165058255	166.887424	51	TIMEOUT	1800.528885	1803.089526151307	135.962624	
pomdp-families-unsat_mem_2_avoid_2.yml	unsat	false	TIMEOUT	1800.609927	1801.6682653902099	341.127168		TIMEOUT	1800.657938	1801.0608225949109	1782.697984		TIMEOUT	1800.674929	1801.9145814944059	581.296128		TIMEOUT	1800.654569	1801.5575394956395	338.599936	
pomdp-families-unsat_mem_2_dpm-switch-q10_2.yml	unsat	false	TIMEOUT	1800.612607	1801.7920660544187	137.564160		OUT OF MEMORY	1678.123712	1681.0351714724675	16000.000000		TIMEOUT	1800.670431	1801.6875622430816	681.955328		TIMEOUT	1800.616234	1801.9975188225508	137.117696	
pomdp-families-unsat_mem_2_dpm_2.yml	unsat	false	TIMEOUT	1800.612872	1801.5567996827886	305.831936		OUT OF MEMORY	486.318784	491.2228284087032	16000.000000		TIMEOUT	1800.671374	1801.791617685929	700.112896		TIMEOUT	1800.636568	1801.8515403056517	196.816896	
pomdp-families-unsat_mem_2_obstacles-8-3_2.yml	unsat	false	TIMEOUT	1800.61576	1801.4825841393322	137.428992		OUT OF MEMORY	95.373772	95.64553356077522	16000.000000		TIMEOUT	1800.733776	1801.925954144448	1484.914688		TIMEOUT	1800.573982	1802.1515141418204	135.585792	
pomdp-families-unsat_mem_2_obstacles-8-6_2.yml	unsat	false	TIMEOUT	1800.598657	1801.6903555113822	186.060800		OUT OF MEMORY	167.088861	171.2243097051978	16000.000000		TIMEOUT	1800.720067	1801.9122769320384	1474.441216		TIMEOUT	1800.638929	1801.3982471739873	135.647232	
pomdp-families-unsat_mem_2_obstacles-maze-4-2_2.yml	unsat	false	false	1598.168142	1598.788408221677	136.232960	9163152	OUT OF MEMORY	68.675792	69.22288855817169	16000.000000		false	13.733463	14.33400652371347	172.806144	15087	TIMEOUT	1800.618855	1801.925441879779	135.847936	
pomdp-families-unsat_mem_2_obstacles-maze-4_2.yml	unsat	false	false	254.784512	255.74071765877306	135.753728	1582956	OUT OF MEMORY	78.053233	78.42525213491172	15999.995904		false	16.252469	16.806133987382054	173.867008	19181	TIMEOUT	1800.612249	1802.0659868298098	136.114176	
pomdp-families-unsat_mem_3_obstacles-8-3_3.yml	unsat	false	TIMEOUT	1800.606731	1801.3052989114076	140.873728		unknown	645.634224	646.0174645651132	3945.406464		TIMEOUT	1800.673428	1801.8397724218667	1051.123712		TIMEOUT	1800.637194	1801.2325091119856	135.766016	
pomdp-families-unsat_mem_3_obstacles-maze-4-2_3.yml	unsat	false	TIMEOUT	1800.613936	1801.2420085677877	135.987200		unknown	94.689668	95.01511367037892	3890.454528		TIMEOUT	1800.672462	1801.8079583551735	995.487744		TIMEOUT	1800.601574	1801.6625939821824	135.897088	
pomdp-families-unsat_mem_3_obstacles-maze-4_3.yml	unsat	false	TIMEOUT	1800.597133	1801.3860563132912	136.028160		unknown	127.688249	128.08034162968397	3891.527680		TIMEOUT	1800.637886	1801.7458997424692	584.007680		TIMEOUT	1800.611428	1801.3530555302277	135.999488	
