   BENCHMARK INFORMATION
benchmark definition:    comparison_simple.xml
name:                    comparison_simple
run sets:                SMPMC, PAYNT-AR, PAYNT-CEGIS, PAYNT-Hybrid, SMT(LRA)
date:                    Tue, 2025-07-29 21:15:45 UTC
tool:                    synthesis
tool executable:         /home/lheck/.local/share/virtualenvs/molehill-U9ijTdgT/bin/python3
options:
parallel runs:           26
resource limits:
- memory:                16000.0 MB
- time:                  1800 s
hardware requirements:
- memory:                16000.0 MB
------------------------------------------------------------

   SYSTEM INFORMATION
host:                    localhost
os:                      Linux-6.1.0-23-amd64-x86_64-with-glibc2.36
cpu:                     AMD Ryzen Threadripper PRO 5965WX 24-Cores
- cores:                 48
- max frequency:         3800.0 MHz
- turbo boost enabled:   False
ram:                     540660.658176 MB
------------------------------------------------------------



SMPMC
Run set 1 of 5 with options '-m molehill --ce none' and propertyfile 'None'

inputfile                                    status                       cpu time   wall time        host
pomdps-sat_mem_1_drone-4-2_1.yml             true                             0.64        1.25        None
pomdps-sat_mem_1_drone-8-2_1.yml             true                            12.73       13.33        None
pomdps-sat_mem_1_grid-avoid-4-0.1_1.yml      true                             0.44        1.04        None
pomdps-sat_mem_1_hallway_1.yml               true                            87.16       87.77        None
pomdps-sat_mem_1_maze-alex_1.yml             TIMEOUT                       1800.60     1801.25        None
pomdps-sat_mem_1_milos-aaai97_1.yml          true                             0.70        1.29        None
pomdps-sat_mem_1_network_1.yml               true                             0.40        0.60        None
pomdps-sat_mem_1_nrp-8_1.yml                 true                             0.46        0.66        None
pomdps-sat_mem_1_query-s2_1.yml              true                             0.43        0.61        None
pomdps-sat_mem_1_query-s3_1.yml              true                             0.51        0.71        None
pomdps-sat_mem_1_refuel-06_1.yml             true                             0.62        0.83        None
pomdps-sat_mem_1_refuel-20_1.yml             TIMEOUT                       1800.61     1800.93        None
pomdps-sat_mem_1_rocks-12_1.yml              true                             1.34        1.54        None
pomdps-sat_mem_2_4x3-95_2.yml                true                             0.42        0.58        None
pomdps-sat_mem_2_4x5x2-95_2.yml              true                             0.36        0.51        None
pomdps-sat_mem_2_grid-avoid-4-0.1_2.yml      true                             0.52        0.70        None
pomdps-sat_mem_2_maze-alex_2.yml             TIMEOUT                       1800.62     1800.77        None
pomdps-sat_mem_2_milos-aaai97_2.yml          TIMEOUT                       1800.62     1800.81        None
pomdps-sat_mem_2_network_2.yml               true                             0.49        0.65        None
